timestamp,dtNs,ax,ay,az,gx,gy,gz
306209.347596418,0,-0.0016605854,0.0074623674,0.024564743,-0.019140312,-0.08822895,0.006863296
306209.367596418,20000000,0.014294744,0.022673443,0.007870376,-0.06290316,-0.09050294,-0.010400377
306209.387596418,0,0.005744159,0.017205104,0.0009928346,-0.07390337,-0.10997787,0.011470636
306209.407596418,20000000,0.018383533,0.014568284,-0.016860008,-0.017288387,-0.10557971,0.041424416
306209.427596418,0,0.021898538,0.02866882,-0.030198395,0.03320818,-0.06113791,0.06378117
306209.447596418,0,0.01233682,0.023546576,-0.017573893,0.03316051,-0.034276262,0.13705254
306209.467596418,20000000,0.012713939,-0.0062316954,-0.0019783378,0.025417998,-0.069086015,0.11848892
306209.487596418,0,0.014142454,-0.0343993,0.018805563,0.056373127,-0.07759301,0.088296086
306209.507596418,0,-0.0015499294,-0.034496143,0.032004237,0.026050612,-0.086231835,0.080829516
306209.527596418,20000000,-0.017241895,-0.03459415,0.045201898,-0.004271904,-0.09487066,0.073362954
306209.547596418,0,0.0069542527,-0.020306036,0.006906569,-0.045248,-0.011795126,0.06346994
306209.567596418,20000000,-0.0021098554,-0.008434102,0.00093483925,-0.11818733,0.09601416,0.092075884
306209.587596418,0,0.0037765503,-0.068871304,0.037335932,-0.03991861,-0.09371284,0.18316072
306209.607596418,0,-0.043715507,-0.06351811,0.040543497,-0.16760045,-0.11054236,0.2347795
306209.627596418,0,-0.025866717,0.04928325,0.001629591,-0.3882604,0.16823223,0.376748
306209.647596419,0,0.018704474,-0.013765171,0.0083372,-0.17587169,0.21900311,0.17980273
306209.667596419,20000000,0.022884011,0.052363724,-0.005596578,-0.33225536,0.4124617,0.5202374
306209.687596419,0,-0.042530358,-0.013295889,-0.031486332,-0.31153724,0.51281285,0.445962
306209.707596419,0,-0.04826182,0.008689389,0.0009418726,-0.00024548173,-0.065482914,0.36796522
306209.727596419,0,-0.010517001,-0.022247061,-0.008586645,-0.013136428,-0.056232493,0.18959966
306209.747596419,0,0.009752601,-0.031954154,-0.015129447,-0.01289492,-0.047908574,0.10541145
306209.767596419,0,-0.006690651,-0.022963196,0.00056391954,0.03229864,-0.06577812,0.032418802
306209.787596419,0,-0.0047923625,-0.0062569976,-0.0053830743,0.029404337,-0.050774362,0.005838886
306209.807596419,20000000,0.008258194,-0.013359383,-0.010534525,0.054186724,-0.037832193,-0.022700861
306209.827596419,0,0.010497987,-0.00380373,-0.0076007247,0.048146915,-0.008575093,-0.03204743
306209.847596419,0,0.0074292123,-0.005436018,0.0012201667,0.04127845,0.009718666,-0.04307805
306209.867596419,20000000,0.004360229,-0.0070689768,0.010040581,0.034409992,0.028012423,-0.054108668
306209.887596419,40000000,-0.0036403537,0.0001257956,0.013724983,0.024298733,-0.0011962559,-0.058813557
306209.907596419,0,-0.0010043979,0.00026342273,0.005946696,-7.8829005e-05,-0.030968409,-0.06666084
306209.927596419,0,-0.0186778,-0.0068949163,0.009066701,-0.0106238285,-0.07790832,-0.16042706
306209.947596419,20000000,-0.009013534,-0.006627694,0.0068143606,0.06513918,-0.29643515,-0.17092311
306209.967596419,0,0.013015747,-0.031348437,0.002503395,0.14771429,-0.28638375,-0.13731135
306209.987596419,20000000,0.019556165,0.067694426,-0.031659484,0.20289642,-0.08428103,-0.0824215
306210.007596419,0,-0.0022516847,0.034350857,0.0075728893,0.07795531,-0.023548968,0.03812544
306210.027596419,0,0.009133637,-0.022064611,0.017129898,0.03131504,-0.09805362,-0.054925278
306210.047596419,20000000,0.024108797,-0.0023041964,-0.011451185,-0.06880973,-0.01212161,-0.057592895
306210.067508000,0,-0.0015276343,0.0077733793,0.011968063,-0.019899013,-0.045680586,-0.070723034
306210.087508000,0,-0.0014508963,0.0067779273,0.0054486394,-0.06795843,-0.005710747,-0.035418075
306210.107508000,20000000,-0.0013743341,0.005782053,-0.0010741949,-0.11601785,0.0342591,-0.00011311099
306210.127508000,40000000,0.022912502,0.048326954,-0.031190574,-0.21670666,0.18255451,0.08526778
306210.147508000,0,0.035232097,0.08369112,-0.02920711,-0.21353216,0.22830589,0.22621879
306210.167508000,0,0.021673977,-0.0026117414,-0.00631541,-0.22003298,0.4320559,0.24570863
306210.187508000,0,-0.03834021,0.017633796,-0.0010322928,-0.15215713,0.32866487,0.28565452
306210.207508000,20000000,-0.052545846,-0.012932405,0.011638463,-0.105266124,0.111727476,0.2902019
306210.227508000,0,-0.036693215,-0.012957841,-0.010378003,-0.094521284,0.018239282,0.23908155
306210.247508000,0,-0.023305923,-0.004260555,-0.008861601,0.009223647,-0.10061066,0.0856967
306210.267508000,20000000,0.0056117177,-0.026280716,-0.021346033,0.11016959,-0.076879874,-0.07214987
306210.287508000,0,-0.0045647025,-0.0054209232,-0.015241504,0.10699575,-0.099871814,-0.080769084
306210.307508000,0,0.0008085668,0.0026319027,-0.014381468,0.08511442,-0.06547825,-0.09025597
306210.327508000,0,0.0007932186,0.0030275285,-0.0056467056,0.07761498,-0.042426795,-0.09166975
306210.347508000,0,0.0016645789,-0.0013573021,0.00069373846,0.07833324,-0.030642299,-0.10890941
306210.367508000,0,-0.002135545,-0.014911309,0.018971622,0.10175886,-0.059353136,-0.13573804
306210.387508000,0,-0.002851218,-0.031383604,0.027777493,0.14526813,-0.1219471,-0.218411
306210.407508000,0,-0.0060196817,-0.037672773,0.027948856,0.20245951,-0.19396128,-0.3132445
306210.427508000,20000000,-0.01626429,-0.024972528,0.02362132,0.2533818,-0.2630062,-0.3917024
306210.447508000,0,-0.013683826,-0.011481017,0.010589302,0.25859416,-0.294658,-0.42194626
306210.467508000,20000000,-0.01110357,0.0020511001,-0.002471447,0.26380652,-0.3263098,-0.4521901
306210.487508000,0,-0.0042832196,0.017548054,-0.01647675,0.23422295,-0.31154618,-0.45760062
306210.507508000,20000000,0.0008867681,0.02706252,-0.023371696,0.19596216,-0.2675611,-0.44402945
306210.527508000,0,-7.43866e-05,0.033230543,-0.023948371,0.1595251,-0.2147195,-0.40285242
306210.547508000,0,-0.029372454,0.014667347,-0.01975274,0.14372256,-0.24493389,-0.47876853
306210.567508000,0,-0.006658286,0.017034888,-0.024333835,0.16843598,-0.34425226,-0.44034648
306210.587508000,0,0.01679203,0.020163283,-0.025178254,0.22059593,-0.27360928,-0.3517183
306210.607508001,20000000,0.005667001,0.03774385,-0.010599673,0.2358216,-0.16505887,-0.27592242
306210.627508001,0,-0.006734699,0.015121177,0.0052579045,0.15619153,-0.1522881,-0.14603552
306210.647508001,20000000,-0.0066682994,-0.0118947625,0.01660657,0.11443384,-0.14597921,-0.094293386
306210.667508001,0,0.012491435,-0.000102609396,0.0043250322,0.08220146,-0.13843536,-0.11961254
306210.687508001,0,0.0068622828,0.00026139617,0.0036731958,0.044985063,-0.13577491,-0.156644
306210.707508001,20000000,0.000277102,0.004776284,0.0045680404,0.032983527,-0.16636172,-0.1783031
306210.727508001,0,-0.0019076765,0.005576998,0.0042489767,-0.005557202,-0.17078993,-0.19123921
306210.747508001,20000000,-0.0040815473,0.0063861758,0.0039225817,-0.044097934,-0.17521812,-0.20417532
306210.787508001,0,0.029215842,0.02641505,-0.03361571,-0.07558006,-0.14181328,-0.28205627
306210.807508001,20000000,-0.008955419,0.0028190166,0.005302787,-0.037360247,-0.17018147,-0.29529497
306210.827508001,0,0.0070569813,0.01024808,-0.020571351,-0.04107657,-0.08807415,-0.30494568
306210.847508001,0,0.0011072159,0.015611291,-0.016180456,-0.060872328,-0.018257447,-0.26210222
306210.867508001,20000000,-0.02252525,-0.009086281,-0.0015318394,-0.070914865,0.02528819,-0.19443206
306210.887508001,0,-0.041687995,0.06638329,-0.069120884,-0.25780708,0.27253425,-0.020788714
306210.907508001,0,-0.012112856,0.04892449,-0.03550619,-0.110067144,0.21154608,0.009936139
306210.927508001,0,-0.029372841,0.0673692,-0.01817137,-0.1449853,0.24011017,0.01369899
306210.947508001,0,0.020220518,0.04004766,-0.010166764,-0.10928382,0.24277292,0.018814906
306210.967508001,20000000,0.020089418,0.023310319,-0.0002168417,-0.17300874,0.26221848,0.21718481
306210.987508001,0,0.013788372,0.044768088,-0.019166887,-0.19227044,0.40172702,0.3466624
306211.007508001,20000000,-0.019730031,0.0123505,0.023271918,-0.03363335,0.17060429,0.23297632
306211.027508001,0,-0.0064085126,-0.0016625524,0.013951421,-0.03211172,0.080066495,0.11891255
