frame,t_rel,t_abs,mar,delta_mar,mar_bp,nose_lip_dist,delta_nose_lip_dist,chin_lip_dist,delta_chin_lip_dist,valid
880,29.334390,,0.115948,-0.003029,0.028879,111.514168,-2.409630,147.078598,3.084198,1
881,29.367725,,0.144139,0.028191,0.049430,118.582985,7.068817,149.529190,2.450592,1
882,29.401059,,0.173174,0.029036,0.067180,125.015533,6.432549,146.825760,-2.703430,1
883,29.434394,,0.243200,0.070026,0.077941,130.181961,5.166428,145.363480,-1.462280,1
884,29.467728,,0.224873,-0.018328,0.078954,131.367828,1.185867,147.510559,2.147079,1
885,29.501063,,0.215024,-0.009849,0.069441,132.123108,0.755280,149.788895,2.278336,1
886,29.534397,,0.133996,-0.081028,0.051171,123.785454,-8.337654,150.584106,0.795212,1
887,29.567732,,0.131302,-0.002693,0.028085,123.822449,0.036995,153.259003,2.674896,1
888,29.601066,,0.120445,-0.010857,0.004618,118.324921,-5.497528,151.587204,-1.671799,1
889,29.634401,,0.078060,-0.042386,-0.015234,111.737907,-6.587013,147.200638,-4.386566,1
890,29.667735,,0.088686,0.010626,-0.029170,112.760689,1.022781,147.297119,0.096481,1
891,29.701070,,0.078810,-0.009876,-0.036582,110.328575,-2.432114,147.026337,-0.270782,1
892,29.734404,,0.089439,0.010629,-0.038347,111.482895,1.154320,146.417206,-0.609131,1
893,29.767739,,0.090873,0.001433,-0.036241,112.353928,0.871033,147.426025,1.008820,1
894,29.801073,,0.087600,-0.003273,-0.031840,111.034721,-1.319206,146.383575,-1.042450,1
895,29.834408,,0.081131,-0.006469,-0.026195,110.362915,-0.671806,145.010773,-1.372803,1
896,29.867743,,0.079690,-0.001441,-0.019737,109.856964,-0.505951,145.305389,0.294617,1
897,29.901077,,0.096917,0.017226,-0.012507,108.677322,-1.179642,145.070328,-0.235062,1
898,29.934412,,0.065299,-0.031617,-0.004646,108.399132,-0.278191,145.013443,-0.056885,1
899,29.967746,,0.100957,0.035657,0.003251,116.150467,7.751335,140.582352,-4.431091,1
900,30.001081,,0.124416,0.023460,0.010118,115.665123,-0.485344,135.813721,-4.768631,1
901,30.034415,,0.133430,0.009014,0.014643,115.677551,0.012428,135.428711,-0.385010,1
902,30.067750,,0.117564,-0.015866,0.015857,121.069252,5.391701,141.296753,5.868042,1
903,30.101084,,0.096485,-0.021079,0.013339,120.921852,-0.147400,145.215561,3.918808,1
904,30.134419,,0.090809,-0.005676,0.007425,120.079208,-0.842644,147.911026,2.695465,1
905,30.167753,,0.099374,0.008565,-0.000839,115.728012,-4.351196,149.656097,1.745071,1
906,30.201088,,0.071260,-0.028114,-0.010202,110.925438,-4.802574,149.843109,0.187012,1
907,30.234422,,0.057861,-0.013399,-0.019450,109.586090,-1.339348,151.779831,1.936722,1
908,30.267757,,0.053854,-0.004006,-0.027755,109.199837,-0.386253,150.507935,-1.271896,1
909,30.301091,,0.039070,-0.014785,-0.034752,107.483818,-1.716019,149.481155,-1.026779,1
910,30.334426,,0.022796,-0.016274,-0.040426,106.004410,-1.479408,149.675186,0.194031,1
911,30.367761,,0.033076,0.010281,-0.044846,106.139740,0.135330,150.386765,0.711578,1
912,30.401095,,0.036065,0.002988,-0.047729,107.965553,1.825813,150.051910,-0.334854,1
913,30.434430,,0.034437,-0.001628,-0.048197,107.520294,-0.445259,149.131851,-0.920059,1
914,30.467764,,0.028653,-0.005784,-0.044947,106.217445,-1.302849,151.819061,2.687210,1
915,30.501099,,0.027600,-0.001053,-0.036495,106.208656,-0.008789,150.739853,-1.079208,1
916,30.534433,,0.030972,0.003372,-0.021919,104.633308,-1.575348,149.277206,-1.462646,1
917,30.567768,,0.033097,0.002125,-0.001787,101.648819,-2.984489,148.699814,-0.577393,1
918,30.601102,,0.058516,0.025419,0.021855,106.118523,4.469704,145.256088,-3.443726,1
919,30.634437,,0.123099,0.064582,0.045402,113.078148,6.959625,140.562714,-4.693375,1
920,30.667771,,0.120850,-0.002248,0.064673,112.192711,-0.885437,134.950897,-5.611816,1
921,30.701106,,0.158317,0.037466,0.075947,117.916328,5.723618,127.986664,-6.964233,1
922,30.734440,,0.127968,-0.030349,0.076990,115.193771,-2.722557,129.924042,1.937378,1
923,30.767775,,0.120512,-0.007456,0.068090,117.254662,2.060890,132.756241,2.832199,1
924,30.801110,,0.083917,-0.036595,0.051357,115.403183,-1.851479,136.708145,3.951904,1
925,30.834444,,0.081499,-0.002418,0.030471,119.495705,4.092522,139.262985,2.554840,1
926,30.867779,,0.052698,-0.028801,0.009616,115.189621,-4.306084,144.127747,4.864761,1
927,30.901113,,0.025810,-0.026888,-0.007695,114.162598,-1.027023,146.197540,2.069794,1
928,30.934448,,0.017630,-0.008180,-0.019215,109.768692,-4.393906,146.120132,-0.077408,1
929,30.967782,,0.019899,0.002269,-0.024571,108.495323,-1.273369,145.504669,-0.615463,1
930,31.001117,,0.020220,0.000320,-0.024671,107.816780,-0.678543,146.484528,0.979858,1
931,31.034451,,0.022401,0.002181,-0.021350,106.897675,-0.919106,147.457458,0.972931,1
932,31.067786,,0.029330,0.006929,-0.016644,106.285294,-0.612381,148.663666,1.206207,1
933,31.101120,,0.031241,0.001911,-0.012008,104.861641,-1.423653,148.846191,0.182526,1
934,31.134455,,0.031483,0.000242,-0.008104,107.359032,2.497391,146.690262,-2.155930,1
935,31.167789,,0.033616,0.002133,-0.004788,106.686356,-0.672676,144.866089,-1.824173,1
936,31.201124,,0.028330,-0.005286,-0.001522,106.083885,-0.602470,145.643494,0.777405,1
937,31.234458,,0.031763,0.003433,0.002171,109.576263,3.492378,143.323395,-2.320099,1
938,31.267793,,0.034486,0.002723,0.006276,107.694351,-1.881912,144.242508,0.919113,1
939,31.301128,,0.043765,0.009279,0.010180,111.730614,4.036263,144.164139,-0.078369,1
940,31.334462,,0.051631,0.007866,0.012824,113.997368,2.266754,144.148193,-0.015945,1
941,31.367797,,0.064436,0.012805,0.013227,117.522980,3.525612,148.779144,4.630951,1
942,31.401131,,0.064836,0.000400,0.010852,116.353828,-1.169151,148.722137,-0.057007,1
943,31.434466,,0.046892,-0.017944,0.005943,119.602684,3.248856,150.494598,1.772461,1
944,31.467800,,0.019506,-0.027386,-0.000462,116.383553,-3.219131,152.597260,2.102661,1
945,31.501135,,0.021712,0.002206,-0.007025,121.562561,5.179008,152.100327,-0.496933,1
946,31.534469,,0.019000,-0.002712,-0.012498,118.646881,-2.915680,151.672028,-0.428299,1
947,31.567804,,0.020682,0.001682,-0.016203,117.300224,-1.346657,150.612717,-1.059311,1
948,31.601138,,0.022152,0.001470,-0.018068,114.619278,-2.680946,153.867447,3.254730,1
949,31.634473,,0.022970,0.000817,-0.018522,114.390839,-0.228439,154.648712,0.781265,1
950,31.667807,,0.019697,-0.003273,-0.018173,115.060188,0.669350,156.728470,2.079758,1
951,31.701142,,0.025858,0.006161,-0.017381,116.960419,1.900230,155.521790,-1.206680,1
952,31.734476,,0.032309,0.006450,-0.016061,117.873833,0.913414,155.040924,-0.480865,1
953,31.767811,,0.031409,-0.000899,-0.013719,117.027176,-0.846657,156.059555,1.018631,1
954,31.801146,,0.032247,0.000838,-0.009674,113.990807,-3.036369,153.651688,-2.407867,1
955,31.834480,,0.034270,0.002024,-0.003517,113.259354,-0.731453,153.211029,-0.440659,1
956,31.867815,,0.028675,-0.005596,0.004400,112.180344,-1.079010,155.624786,2.413757,1
957,31.901149,,0.030522,0.001847,0.012895,110.817146,-1.363197,156.742981,1.118195,1
958,31.934484,,0.065298,0.034776,0.020048,114.074684,3.257538,154.361969,-2.381012,1
959,31.967818,,0.094303,0.029005,0.023921,117.830811,3.756126,147.843887,-6.518082,1
960,32.001153,,0.091859,-0.002444,0.023182,117.483864,-0.346947,143.133667,-4.710220,1
961,32.034487,,0.070583,-0.021276,0.017752,121.225975,3.742111,146.645111,3.511444,1
962,32.067822,,0.037866,-0.032717,0.009049,117.682693,-3.543282,149.238358,2.593246,1
963,32.101156,,0.030429,-0.007437,-0.000703,116.861320,-0.821373,153.191681,3.953323,1
964,32.134491,,0.034068,0.003639,-0.009049,120.448334,3.587013,159.995941,6.804260,1
965,32.167825,,0.031158,-0.002910,-0.014254,121.506561,1.058228,161.409042,1.413101,1
966,32.201160,,0.033578,0.002420,-0.015670,120.328384,-1.178177,162.231369,0.822327,1
967,32.234494,,0.033350,-0.000229,-0.013892,118.311127,-2.017258,159.037659,-3.193710,1
968,32.267829,,0.038033,0.004683,-0.010503,115.965576,-2.345551,158.335297,-0.702362,1
969,32.301164,,0.043816,0.005783,-0.007313,116.915909,0.950333,159.446320,1.111023,1
970,32.334498,,0.046290,0.002474,-0.005805,118.441994,1.526085,158.952393,-0.493927,1
971,32.367833,,0.047993,0.001702,-0.006480,118.916069,0.474075,157.468597,-1.483795,1
972,32.401167,,0.040008,-0.007985,-0.008766,116.833862,-2.082207,156.456757,-1.011841,1
973,32.434502,,0.037377,-0.002631,-0.011091,117.272728,0.438866,158.226425,1.769669,1
974,32.467836,,0.044711,0.007335,-0.011487,118.599693,1.326965,155.842712,-2.383713,1
975,32.501171,,0.041651,-0.003060,-0.008241,118.209686,-0.390007,156.926620,1.083908,1
976,32.534505,,0.040210,-0.001441,-0.000583,116.512421,-1.697266,156.728210,-0.198410,1
977,32.567840,,0.043466,0.003256,0.010736,115.327118,-1.185303,157.363678,0.635468,1
978,32.601174,,0.061299,0.017833,0.023709,115.505150,0.178032,155.368073,-1.995605,1
979,32.634509,,0.098847,0.037549,0.035372,123.197739,7.692589,146.896713,-8.471359,1
980,32.667843,,0.116239,0.017392,0.042842,122.421776,-0.775963,146.792480,-0.104233,1
981,32.701178,,0.103224,-0.013015,0.044079,123.683640,1.261864,143.882385,-2.910095,1
982,32.734512,,0.085858,-0.017367,0.038565,121.351097,-2.332542,143.321808,-0.560577,1
983,32.767847,,0.070486,-0.015372,0.027610,118.284874,-3.066223,148.322754,5.000946,1
984,32.801182,,0.052820,-0.017666,0.013547,119.560410,1.275536,155.319214,6.996460,1
985,32.834516,,0.048098,-0.004722,-0.000745,120.915878,1.355469,159.341537,4.022324,1
986,32.867851,,0.036608,-0.011490,-0.012788,117.614479,-3.301399,160.734863,1.393326,1
987,32.901185,,0.018439,-0.018169,-0.021028,117.298233,-0.316246,160.163086,-0.571777,1
988,32.934520,,0.020909,0.002470,-0.025089,115.033371,-2.264862,159.932434,-0.230652,1
989,32.967854,,0.023989,0.003079,-0.025751,113.562042,-1.471329,159.083176,-0.849258,1
990,33.001189,,0.028518,0.004529,-0.024261,113.438232,-0.123810,157.997238,-1.085938,1
991,33.034523,,0.025854,-0.002664,-0.021911,113.524902,0.086670,156.494888,-1.502350,1
992,33.067858,,0.031160,0.005307,-0.019500,111.786049,-1.738853,156.943573,0.448685,1
993,33.101192,,0.033575,0.002414,-0.017098,109.207542,-2.578506,156.513046,-0.430527,1
994,33.134527,,0.031390,-0.002185,-0.014159,108.566071,-0.641472,155.062500,-1.450546,1
995,33.167861,,0.029797,-0.001593,-0.009947,110.144691,1.578621,154.688095,-0.374405,1
996,33.201196,,0.033663,0.003867,-0.004004,110.651672,0.506981,155.738480,1.050385,1
997,33.234530,,0.039308,0.005645,0.003404,109.159668,-1.492004,157.576431,1.837952,1
998,33.267865,,0.044955,0.005647,0.011136,111.126129,1.966461,159.429352,1.852921,1
999,33.301200,,0.052644,0.007689,0.017490,120.121727,8.995598,151.609802,-7.819550,1
1000,33.334534,,0.081484,0.028840,0.020692,121.340439,1.218712,145.845642,-5.764160,1
1001,33.367869,,0.085287,0.003803,0.019736,123.701187,2.360748,147.313065,1.467422,1
1002,33.401203,,0.059678,-0.025609,0.014652,119.852402,-3.848785,149.081940,1.768875,1
1003,33.434538,,0.042682,-0.016997,0.006706,121.031624,1.179222,150.767685,1.685745,1
1004,33.467872,,0.033130,-0.009552,-0.002004,123.166977,2.135353,155.295502,4.527817,1
1005,33.501207,,0.021642,-0.011488,-0.009389,122.398712,-0.768265,159.745926,4.450424,1
1006,33.534541,,0.016663,-0.004979,-0.013997,120.103493,-2.295219,162.721634,2.975708,1
1007,33.567876,,0.018336,0.001672,-0.015595,118.179321,-1.924171,160.711884,-2.009750,1
1008,33.601210,,0.021155,0.002820,-0.014959,118.765465,0.586143,160.255402,-0.456482,1
1009,33.634545,,0.035833,0.014678,-0.013527,120.734207,1.968742,162.085266,1.829865,1
1010,33.667879,,0.039226,0.003393,-0.012621,118.521805,-2.212402,161.497116,-0.588150,1
1011,33.701214,,0.034088,-0.005138,-0.012780,116.783226,-1.738579,157.662521,-3.834595,1
1012,33.734549,,0.032495,-0.001593,-0.013439,119.010780,2.227554,155.804977,-1.857544,1
1013,33.767883,,0.025957,-0.006538,-0.013133,120.557587,1.546806,154.672119,-1.132858,1
1014,33.801218,,0.025786,-0.000171,-0.010135,121.708458,1.150871,152.803177,-1.868942,1
1015,33.834552,,0.024448,-0.001338,-0.003273,121.125336,-0.583122,154.681473,1.878296,1
1016,33.867887,,0.018523,-0.005925,0.007215,117.563927,-3.561409,156.521729,1.840256,1
1017,33.901221,,0.048165,0.029642,0.019671,117.931870,0.367943,150.119919,-6.401810,1
1018,33.934556,,0.086110,0.037945,0.031205,124.029762,6.097893,150.062576,-0.057343,1
1019,33.967890,,0.099570,0.013460,0.038762,122.249496,-1.780266,148.512756,-1.549820,1
1020,34.001225,,0.102345,0.002775,0.040047,116.493866,-5.755630,149.691910,1.179153,1
1021,34.034559,,0.068458,-0.033888,0.034376,116.806839,0.312973,146.328888,-3.363022,1
1022,34.067894,,0.058960,-0.009497,0.023094,114.849747,-1.957092,146.320923,-0.007965,1
1023,34.101228,,0.025216,-0.033745,0.008762,116.108444,1.258698,144.435135,-1.885788,1
1024,34.134563,,0.032088,0.006872,-0.005395,117.030167,0.921722,152.817001,8.381866,1
1025,34.167897,,0.019002,-0.013086,-0.016592,113.440369,-3.589798,155.813034,2.996033,1
1026,34.201232,,0.016840,-0.002162,-0.023069,110.025307,-3.415062,150.266113,-5.546921,1
1027,34.234567,,0.028395,0.011555,-0.024438,109.358040,-0.667267,153.325912,3.059799,1
1028,34.267901,,0.019404,-0.008991,-0.021732,109.020752,-0.337288,151.189285,-2.136627,1
1029,34.301236,,0.021219,0.001815,-0.016735,106.215202,-2.805550,152.185684,0.996399,1
1030,34.334570,,0.023834,0.002615,-0.011641,106.793053,0.577850,153.337708,1.152023,1
1031,34.367905,,0.027978,0.004144,-0.008370,106.122566,-0.670486,155.316147,1.978439,1
1032,34.401239,,0.027037,-0.000941,-0.008145,106.055779,-0.066788,154.138474,-1.177673,1
1033,34.434574,,0.028371,0.001334,-0.011143,106.830566,0.774788,157.082520,2.944046,1
1034,34.467908,,0.034539,0.006168,-0.016331,107.055603,0.225037,157.742645,0.660126,1
1035,34.501243,,0.020722,-0.013817,-0.021819,103.635513,-3.420090,157.864838,0.122192,1
1036,34.534577,,0.016773,-0.003949,-0.025186,99.882896,-3.752617,158.663559,0.798721,1
1037,34.567912,,0.009186,-0.007587,-0.024326,97.617836,-2.265060,158.036636,-0.626923,1
1038,34.601246,,0.009159,-0.000027,-0.017940,96.565598,-1.052238,156.659851,-1.376785,1
1039,34.634581,,0.022931,0.013772,-0.006138,97.767311,1.201714,153.663757,-2.996094,1
1040,34.667915,,0.046030,0.023099,0.009340,102.565269,4.797958,151.294083,-2.369675,1
1041,34.701250,,0.069120,0.023090,0.025746,112.026840,9.461571,148.304443,-2.989639,1
1042,34.734585,,0.078636,0.009516,0.039810,117.168427,5.141586,145.497620,-2.806824,1
1043,34.767919,,0.095234,0.016598,0.048823,116.580612,-0.587814,144.087387,-1.410233,1
1044,34.801254,,0.097240,0.002006,0.051125,115.847038,-0.733574,145.722351,1.634964,1
1045,34.834588,,0.078748,-0.018492,0.046590,116.124405,0.277367,148.500336,2.777985,1
1046,34.867923,,0.074627,-0.004121,0.036699,118.375511,2.251106,148.393158,-0.107178,1
1047,34.901257,,0.043295,-0.031333,0.023699,118.216026,-0.159485,152.425232,4.032074,1
1048,34.934592,,0.042067,-0.001228,0.010177,118.145424,-0.070602,151.861572,-0.563660,1
1049,34.967926,,0.030870,-0.011197,-0.001722,115.210236,-2.935188,152.528091,0.666519,1
1050,35.001261,,0.022546,-0.008325,-0.010669,114.892403,-0.317833,150.540176,-1.987915,1
1051,35.034595,,0.025814,0.003269,-0.016277,109.910278,-4.982124,148.855621,-1.684555,1
1052,35.067930,,0.014921,-0.010893,-0.019026,105.685318,-4.224960,146.361145,-2.494476,1
1053,35.101264,,0.008832,-0.006089,-0.019743,106.052139,0.366821,145.570572,-0.790573,1
1054,35.134599,,0.009855,0.001023,-0.019355,103.002975,-3.049164,144.719131,-0.851440,1
1055,35.167933,,0.012557,0.002702,-0.018559,104.738861,1.735886,144.508682,-0.210449,1
1056,35.201268,,0.014127,0.001570,-0.017614,103.578087,-1.160774,147.048721,2.540039,1
1057,35.234603,,0.014003,-0.000124,-0.016355,105.589470,2.011383,144.814362,-2.234360,1
1058,35.267937,,0.013808,-0.000195,-0.014352,106.393127,0.803658,142.401520,-2.412842,1
1059,35.301272,,0.019434,0.005626,-0.011134,108.581406,2.188278,141.531998,-0.869522,1
1060,35.334606,,0.022953,0.003518,-0.006483,106.727852,-1.853554,142.605026,1.073029,1
1061,35.367941,,0.021358,-0.001595,-0.000689,106.557243,-0.170609,141.865845,-0.739182,1
1062,35.401275,,0.019005,-0.002353,0.005464,110.327515,3.770271,142.296616,0.430771,1
1063,35.434610,,0.034582,0.015577,0.010764,111.457611,1.130096,142.165253,-0.131363,1
1064,35.467944,,0.051876,0.017294,0.013983,111.395348,-0.062263,141.565292,-0.599960,1
1065,35.501279,,0.051750,-0.000125,0.014198,111.309624,-0.085724,141.197098,-0.368195,1
1066,35.534613,,0.040235,-0.011515,0.011178,110.647659,-0.661964,138.865173,-2.331924,1
1067,35.567948,,0.027858,-0.012377,0.005568,109.253052,-1.394608,141.070984,2.205811,1
1068,35.601282,,0.014619,-0.013239,-0.001469,109.734871,0.481819,141.875854,0.804871,1
1069,35.634617,,0.007888,-0.006730,-0.008504,110.836250,1.101379,144.065796,2.189941,1
1070,35.667951,,0.013917,0.006029,-0.014349,114.195625,3.359375,143.306625,-0.759171,1
1071,35.701286,,0.002823,-0.011094,-0.018317,112.887329,-1.308296,144.652847,1.346222,1
1072,35.734621,,0.002119,-0.000704,-0.020329,108.850655,-4.036674,140.751968,-3.900879,1
1073,35.767955,,0.003962,0.001842,-0.020834,106.328041,-2.522614,143.505249,2.753281,1
1074,35.801290,,0.002141,-0.001820,-0.020420,106.831383,0.503342,142.485840,-1.019409,1
1075,35.834624,,0.001762,-0.000379,-0.019550,105.652252,-1.179131,144.628876,2.143036,1
1076,35.867959,,0.007453,0.005690,-0.018278,105.871353,0.219101,144.487701,-0.141174,1
1077,35.901293,,0.012560,0.005107,-0.016145,105.422081,-0.449272,147.354675,2.866974,1
1078,35.934628,,0.014130,0.001570,-0.012310,106.624802,1.202721,147.610687,0.256012,1
1079,35.967962,,0.017083,0.002953,-0.005965,108.940018,2.315216,142.227036,-5.383652,1
1080,36.001297,,0.024106,0.007024,0.003330,110.242470,1.302452,140.974258,-1.252777,1
1081,36.034631,,0.022769,-0.001337,0.015166,108.497215,-1.745255,141.447540,0.473282,1
1082,36.067966,,0.037231,0.014462,0.028089,109.629692,1.132477,136.992188,-4.455353,1
1083,36.101300,,0.071089,0.033858,0.039891,113.420204,3.790512,132.916519,-4.075668,1
1084,36.134635,,0.078934,0.007845,0.048037,113.868271,0.448067,137.681351,4.764832,1
1085,36.167970,,0.080699,0.001765,0.050611,115.514771,1.646500,143.194260,5.512909,1
1086,36.201304,,0.087382,0.006683,0.046683,115.935349,0.420578,142.607910,-0.586349,1
1087,36.234639,,0.058394,-0.028989,0.036812,113.188263,-2.747086,143.734039,1.126129,1
1088,36.267973,,0.036986,-0.021408,0.022993,111.741264,-1.446999,147.699234,3.965195,1
1089,36.301308,,0.023287,-0.013699,0.007852,112.858551,1.117287,147.223511,-0.475723,1
1090,36.334642,,0.017896,-0.005391,-0.005873,115.505600,2.647049,145.491837,-1.731674,1
1091,36.367977,,0.014979,-0.002917,-0.016194,114.277786,-1.227814,149.009186,3.517349,1
1092,36.401311,,0.002448,-0.012531,-0.022156,112.741890,-1.535896,145.217941,-3.791245,1
1093,36.434646,,0.001994,-0.000454,-0.024030,109.517609,-3.224281,144.900986,-0.316956,1
1094,36.467980,,0.000544,-0.001450,-0.023160,108.388206,-1.129402,144.703857,-0.197128,1
1095,36.501315,,0.006348,0.005805,-0.021283,106.210869,-2.177338,146.054550,1.350693,1
1096,36.534649,,0.008463,0.002115,-0.020085,107.122551,0.911682,148.342102,2.287552,1
1097,36.567984,,0.006185,-0.002278,-0.020530,101.242775,-5.879776,150.449265,2.107162,1
1098,36.601318,,0.007764,0.001578,-0.022574,101.384956,0.142181,151.344498,0.895233,1
1099,36.634653,,0.007056,-0.000707,-0.025053,100.507294,-0.877663,149.674164,-1.670334,1
1100,36.667988,,0.011680,0.004624,-0.026043,101.402130,0.894836,149.115768,-0.558395,1
1101,36.701322,,0.014940,0.003260,-0.023432,99.161171,-2.240959,150.489517,1.373749,1
1102,36.734657,,0.006955,-0.007985,-0.015692,93.905563,-5.255608,150.900757,0.411240,1
1103,36.767991,,0.009923,0.002968,-0.002749,94.605759,0.700195,151.316818,0.416061,1
1104,36.801326,,0.029491,0.019568,0.013943,100.991539,6.385780,147.551758,-3.765060,1
1105,36.834660,,0.060856,0.031364,0.031323,110.140900,9.149361,147.520691,-0.031067,1
1106,36.867995,,0.087753,0.026897,0.045605,116.387932,6.247032,143.779434,-3.741257,1
1107,36.901329,,0.118877,0.031124,0.053275,119.554817,3.166885,143.456329,-0.323105,1
1108,36.934664,,0.087028,-0.031849,0.052168,115.807411,-3.747406,144.238876,0.782547,1
1109,36.967998,,0.080212,-0.006817,0.042395,116.698372,0.890961,144.276703,0.037827,1
1110,37.001333,,0.052752,-0.027460,0.025847,114.967850,-1.730522,147.282333,3.005630,1
1111,37.034667,,0.022140,-0.030612,0.005969,114.282898,-0.684952,149.679993,2.397659,1
1112,37.068002,,0.018425,-0.003715,-0.013317,115.463341,1.180443,146.685715,-2.994278,1
1113,37.101336,,0.012025,-0.006400,-0.028641,115.690216,0.226875,149.332428,2.646713,1
1114,37.134671,,0.004076,-0.007949,-0.037825,111.093803,-4.596413,146.262711,-3.069717,1
1115,37.168006,,0.001361,-0.002715,-0.040455,109.751236,-1.342567,144.878571,-1.384140,1
1116,37.201340,,0.002736,0.001375,-0.037449,107.902962,-1.848274,147.700302,2.821732,1
1117,37.234675,,0.007046,0.004309,-0.030953,105.404770,-2.498192,150.006607,2.306305,1
1118,37.268009,,0.009413,0.002367,-0.023696,105.947990,0.543221,151.246948,1.240341,1
1119,37.301344,,0.017897,0.008485,-0.018216,106.380707,0.432716,152.924835,1.677887,1
1120,37.334678,,0.018340,0.000443,-0.016308,105.690285,-0.690422,152.893570,-0.031265,1
1121,37.368013,,0.023551,0.005210,-0.018354,105.511482,-0.178802,152.655991,-0.237579,1
1122,37.401347,,0.023744,0.000193,-0.023317,103.843979,-1.667503,150.942719,-1.713272,1
1123,37.434682,,0.023131,-0.000613,-0.028700,104.531662,0.687683,152.052475,1.109756,1
1124,37.468016,,0.019219,-0.003912,-0.031240,103.584221,-0.947441,147.539276,-4.513199,1
1125,37.501351,,0.016597,-0.002622,-0.027734,102.220436,-1.363785,148.640762,1.101486,1
1126,37.534685,,0.021951,0.005354,-0.016133,101.843597,-0.376839,146.333786,-2.306976,1
1127,37.568020,,0.027835,0.005884,0.003319,102.284950,0.441353,147.283173,0.949387,1
1128,37.601354,,0.047546,0.019711,0.028149,106.777138,4.492188,143.837692,-3.445480,1
1129,37.634689,,0.074409,0.026862,0.053659,114.697838,7.920700,139.729065,-4.108627,1
1130,37.668024,,0.141763,0.067354,0.074308,123.766106,9.068268,140.539536,0.810471,1
1131,37.701358,,0.175279,0.033516,0.085170,130.671570,6.905464,138.217636,-2.321899,1
1132,37.734693,,0.152987,-0.022292,0.083501,131.916550,1.244980,138.347061,0.129425,1
1133,37.768027,,0.098965,-0.054023,0.069942,125.790260,-6.126289,139.875153,1.528091,1
1134,37.801362,,0.078962,-0.020002,0.047643,126.610657,0.820396,144.853531,4.978378,1
1135,37.834696,,0.059984,-0.018978,0.021727,124.094521,-2.516136,147.513260,2.659729,1
1136,37.868031,,0.029227,-0.030757,-0.002471,118.014008,-6.080513,149.279922,1.766663,1
1137,37.901365,,0.022630,-0.006597,-0.020827,113.083427,-4.930580,147.492004,-1.787918,1
1138,37.934700,,0.015935,-0.006695,-0.031282,107.950462,-5.132965,146.634979,-0.857025,1
1139,37.968034,,0.024110,0.008175,-0.034262,104.939537,-3.010925,141.806839,-4.828140,1
1140,38.001369,,0.017585,-0.006525,-0.031733,105.399002,0.459465,140.065384,-1.741455,1
1141,38.034703,,0.024559,0.006973,-0.026597,104.750389,-0.648613,140.682693,0.617310,1
1142,38.068038,,0.032175,0.007616,-0.021552,104.149933,-0.600456,141.872574,1.189880,1
1143,38.101372,,0.030003,-0.002172,-0.018266,105.349266,1.199333,141.708160,-0.164413,1
1144,38.134707,,0.033730,0.003727,-0.017047,106.118896,0.769630,142.637512,0.929352,1
1145,38.168042,,0.038682,0.004952,-0.016916,107.774109,1.655212,141.481689,-1.155823,1
1146,38.201376,,0.032933,-0.005749,-0.016242,111.925514,4.151405,137.393127,-4.088562,1
1147,38.234711,,0.026624,-0.006309,-0.013410,112.058472,0.132957,134.158005,-3.235123,1
1148,38.268045,,0.030259,0.003635,-0.007654,113.846657,1.788185,132.789841,-1.368164,1
1149,38.301380,,0.052861,0.022602,0.000689,116.592476,2.745819,132.162018,-0.627823,1
1150,38.334714,,0.065561,0.012700,0.010088,116.398926,-0.193550,132.175034,0.013016,1
1151,38.368049,,0.081528,0.015966,0.018350,122.498329,6.099403,132.764145,0.589111,1
1152,38.401383,,0.075852,-0.005676,0.023307,121.536163,-0.962166,131.933624,-0.830521,1
1153,38.434718,,0.085212,0.009361,0.023491,120.995605,-0.540558,131.130341,-0.803284,1
1154,38.468052,,0.078652,-0.006560,0.018713,120.059380,-0.936226,134.242645,3.112305,1
1155,38.501387,,0.056996,-0.021656,0.009838,116.862175,-3.197205,138.847244,4.604599,1
1156,38.534721,,0.048730,-0.008265,-0.001332,117.765831,0.903656,140.301620,1.454376,1
1157,38.568056,,0.041193,-0.007537,-0.012695,117.773590,0.007759,140.020798,-0.280823,1
1158,38.601390,,0.025237,-0.015956,-0.022485,113.108330,-4.665260,138.987488,-1.033310,1
1159,38.634725,,0.024715,-0.000522,-0.029646,110.393730,-2.714600,138.703964,-0.283524,1
1160,38.668060,,0.026684,0.001969,-0.034071,109.727783,-0.665947,137.892853,-0.811111,1
1161,38.701394,,0.022710,-0.003973,-0.036266,106.732758,-2.995026,137.618423,-0.274429,1
1162,38.734729,,0.014332,-0.008379,-0.037070,103.800987,-2.931770,136.672470,-0.945953,1
1163,38.768063,,0.020296,0.005964,-0.037167,104.916138,1.115150,137.952438,1.279968,1
1164,38.801398,,0.021535,0.001239,-0.036664,103.404106,-1.512032,138.922348,0.969910,1
1165,38.834732,,0.023297,0.001762,-0.034952,101.054535,-2.349571,138.683472,-0.238876,1
1166,38.868067,,0.029702,0.006405,-0.030880,100.471672,-0.582863,140.747025,2.063553,1
1167,38.901401,,0.036535,0.006833,-0.023049,100.479828,0.008156,141.406265,0.659241,1
1168,38.934736,,0.053346,0.016811,-0.010456,99.611069,-0.868759,141.501160,0.094894,1
1169,38.968070,,0.056903,0.003557,0.006788,99.179848,-0.431221,139.286057,-2.215103,1
1170,39.001405,,0.061791,0.004888,0.027322,100.289467,1.109619,136.164047,-3.122009,1
