frame,timestamp,anchor_to_bottom_lip_bottom,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1509,50.30327900912646,70.89468105778857,Open,Open,Closed,Closed,Closed
1510,50.336614515428074,74.86062738496796,Open,Open,Closed,Closed,Closed
1511,50.36995002172968,71.88057968038902,Open,Open,Closed,Closed,Closed
1512,50.40328552803129,71.40020017446892,Open,Open,Closed,Closed,Closed
1513,50.436621034332894,67.80530053850327,Open,Open,Closed,Closed,Closed
1514,50.469956540634506,73.68699034046784,Open,Open,Closed,Closed,Closed
1515,50.50329204693611,71.97047863439815,Open,Open,Closed,Closed,Closed
1516,50.53662755323772,70.64280891838496,Open,Open,Closed,Closed,Closed
1517,50.569963059539326,70.29312249812983,Open,Open,Closed,Closed,Closed
1518,50.60329856584094,71.82843462540458,Open,Open,Closed,Closed,Closed
1519,50.63663407214254,72.24368928132307,Open,Open,Closed,Closed,Closed
1520,50.66996957844415,72.06139462623965,Open,Open,Closed,Closed,Closed
1521,50.70330508474576,74.09121016644785,Open,Open,Closed,Closed,Closed
1522,50.73664059104737,68.34689665786985,Open,Open,Closed,Closed,Closed
1523,50.76997609734898,69.14415938575883,Open,Open,Closed,Closed,Closed
1524,50.803311603650585,72.82057513151592,Open,Open,Closed,Closed,Closed
1525,50.83664710995219,75.65349055367975,Open,Open,Closed,Closed,Closed
1526,50.8699826162538,74.09559447986734,Open,Open,Closed,Closed,Closed
1527,50.90331812255541,72.78435288870128,Open,Open,Closed,Closed,Closed
1528,50.936653628857016,71.84756743249946,Open,Open,Closed,Closed,Closed
1529,50.96998913515863,71.05430308271885,Open,Open,Closed,Closed,Closed
1530,51.00332464146023,70.00663144552344,Open,Open,Closed,Closed,Closed
1531,51.03666014776184,68.35609946824414,Open,Open,Closed,Closed,Closed
1532,51.06999565406345,69.31955286010574,Open,Open,Closed,Closed,Closed
1533,51.10333116036506,66.01855862255036,Open,Closed,Closed,Closed,Closed
