frame,timestamp,aspect_ratio__mouth_width__nose_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1130,37.66912212081704,0.6394594182690853,Open,Open,Closed,Closed,Closed
1131,37.70245762711864,0.5611314927058519,Open,Closed,Closed,Closed,Closed
1132,37.73579313342025,0.5765503892048228,Open,Open,Closed,Closed,Closed
1133,37.769128639721856,0.5353449472448228,Open,Closed,Closed,Closed,Closed
1134,37.80246414602347,0.5298654833387388,Open,Closed,Closed,Closed,Closed
1135,37.83579965232507,0.499246341535785,Closed,Closed,Closed,Closed,Closed
1136,37.86913515862668,0.5076688967066219,Open,Closed,Closed,Closed,Closed
1137,37.90247066492829,0.5344264275826631,Open,Closed,Closed,Closed,Closed
1138,37.9358061712299,0.5146467115564504,Open,Closed,Closed,Closed,Closed
1139,37.9691416775315,0.5389515734544289,Open,Closed,Closed,Closed,Closed
1140,38.002477183833115,0.5415420207016174,Open,Closed,Closed,Closed,Closed
1141,38.03581269013472,0.6109648517017009,Open,Open,Closed,Closed,Closed
1142,38.06914819643633,0.6225548720961799,Open,Open,Closed,Closed,Closed
1143,38.10248370273794,0.6632479260262989,Open,Open,Open,Closed,Closed
1144,38.135819209039546,0.7248874686175633,Open,Open,Open,Open,Closed
1145,38.16915471534116,0.7249324960752019,Open,Open,Open,Open,Closed
1146,38.20249022164276,0.7571462263787878,Open,Open,Open,Open,Closed
1147,38.23582572794437,0.7514579228478995,Open,Open,Open,Open,Closed
1148,38.26916123424598,0.7238158991800401,Open,Open,Open,Open,Closed
1149,38.30249674054759,0.6844503604062832,Open,Open,Open,Closed,Closed
1150,38.33583224684919,0.7042239714887717,Open,Open,Open,Closed,Closed
1151,38.369167753150805,0.6899030570687407,Open,Open,Open,Closed,Closed
1152,38.40250325945241,0.6814081447949674,Open,Open,Open,Closed,Closed
1153,38.43583876575402,0.6146854146122491,Open,Open,Closed,Closed,Closed
1154,38.469174272055625,0.6044206449092228,Open,Open,Closed,Closed,Closed
1155,38.50250977835723,0.580315381426544,Open,Open,Closed,Closed,Closed
1156,38.53584528465884,0.5631463313150681,Open,Closed,Closed,Closed,Closed
1157,38.56918079096045,0.5319827510909724,Open,Closed,Closed,Closed,Closed
1158,38.602516297262056,0.536493397148968,Open,Closed,Closed,Closed,Closed
1159,38.63585180356367,0.5079224634160724,Open,Closed,Closed,Closed,Closed
1160,38.66918730986527,0.5065015960172617,Closed,Closed,Closed,Closed,Closed
1161,38.70252281616688,0.5195544061630782,Open,Closed,Closed,Closed,Closed
1162,38.73585832246849,0.5013345283179926,Closed,Closed,Closed,Closed,Closed
1163,38.7691938287701,0.4927622183936128,Closed,Closed,Closed,Closed,Closed
1164,38.8025293350717,0.5506034175730152,Open,Closed,Closed,Closed,Closed
1165,38.835864841373315,0.6362012318180247,Open,Open,Closed,Closed,Closed
1166,38.86920034767492,0.6158292855351362,Open,Open,Closed,Closed,Closed
1167,38.90253585397653,0.6731852496288259,Open,Open,Open,Closed,Closed
1168,38.935871360278135,0.7318050821875044,Open,Open,Open,Open,Closed
1169,38.969206866579746,0.7585770886097536,Open,Open,Open,Open,Closed
1170,39.00254237288136,0.8035263835279669,Open,Open,Open,Open,Open
1171,39.03587787918296,0.7675024352443323,Open,Open,Open,Open,Closed
1172,39.069213385484574,0.7403358487744806,Open,Open,Open,Open,Closed
1173,39.10254889178618,0.76653856265396,Open,Open,Open,Open,Closed
1174,39.13588439808779,0.7433264933138569,Open,Open,Open,Open,Closed
1175,39.169219904389394,0.7431142335629987,Open,Open,Open,Open,Closed
1176,39.202555410691005,0.7188010539380726,Open,Open,Open,Open,Closed
1177,39.23589091699261,0.7012197163572564,Open,Open,Open,Closed,Closed
1178,39.26922642329422,0.6670351146664427,Open,Open,Open,Closed,Closed
1179,39.302561929595825,0.6281034169041538,Open,Open,Closed,Closed,Closed
1180,39.33589743589744,0.599328651919388,Open,Open,Closed,Closed,Closed
1181,39.36923294219904,0.5606875951108403,Open,Closed,Closed,Closed,Closed
1182,39.40256844850065,0.5017394650564762,Closed,Closed,Closed,Closed,Closed
1183,39.43590395480226,0.5167293426917717,Open,Closed,Closed,Closed,Closed
1184,39.46923946110387,0.4882163136706997,Closed,Closed,Closed,Closed,Closed
1185,39.50257496740547,0.5025337103055716,Closed,Closed,Closed,Closed,Closed
1186,39.53591047370709,0.5337912996795328,Open,Closed,Closed,Closed,Closed
1187,39.56924598000869,0.5025570627955421,Closed,Closed,Closed,Closed,Closed
1188,39.6025814863103,0.5433513634750721,Open,Closed,Closed,Closed,Closed
1189,39.635916992611904,0.5813711433331944,Open,Open,Closed,Closed,Closed
1190,39.669252498913515,0.6233792468632574,Open,Open,Closed,Closed,Closed
1191,39.70258800521512,0.6785755444215343,Open,Open,Open,Closed,Closed
1192,39.73592351151673,0.7371044982195393,Open,Open,Open,Open,Closed
1193,39.769259017818335,0.7709891380624312,Open,Open,Open,Open,Closed
1194,39.80259452411995,0.7686634594548818,Open,Open,Open,Open,Closed
1195,39.83593003042155,0.7710164508430523,Open,Open,Open,Open,Closed
1196,39.86926553672316,0.7462314489682584,Open,Open,Open,Open,Closed
1197,39.902601043024774,0.7407336556805179,Open,Open,Open,Open,Closed
1198,39.93593654932638,0.7478300230529519,Open,Open,Open,Open,Closed
1199,39.96927205562799,0.7249979842917175,Open,Open,Open,Open,Closed
1200,40.002607561929594,0.6705587344782408,Open,Open,Open,Closed,Closed
1201,40.035943068231205,0.6582829701275679,Open,Open,Open,Closed,Closed
1202,40.06927857453281,0.5888197846005223,Open,Open,Closed,Closed,Closed
1203,40.10261408083442,0.5489132131877246,Open,Closed,Closed,Closed,Closed
1204,40.135949587136025,0.5217031518415133,Open,Closed,Closed,Closed,Closed
1205,40.16928509343764,0.5306494618484803,Open,Closed,Closed,Closed,Closed
1206,40.20262059973924,0.5472857816235367,Open,Closed,Closed,Closed,Closed
1207,40.23595610604085,0.5417735120066507,Open,Closed,Closed,Closed,Closed
1208,40.26929161234246,0.5795516231246177,Open,Open,Closed,Closed,Closed
1209,40.30262711864407,0.5641676796230661,Open,Closed,Closed,Closed,Closed
1210,40.33596262494567,0.5482086218460687,Open,Closed,Closed,Closed,Closed
1211,40.36929813124728,0.5661352813295965,Open,Closed,Closed,Closed,Closed
1212,40.40263363754889,0.5694635490119545,Open,Closed,Closed,Closed,Closed
1213,40.4359691438505,0.5795544297414651,Open,Open,Closed,Closed,Closed
1214,40.469304650152104,0.5840559925206588,Open,Open,Closed,Closed,Closed
1215,40.502640156453715,0.592324099481459,Open,Open,Closed,Closed,Closed
1216,40.53597566275532,0.5809962489449482,Open,Open,Closed,Closed,Closed
1217,40.56931116905693,0.5871204323798878,Open,Open,Closed,Closed,Closed
1218,40.602646675358535,0.5694049045268589,Open,Closed,Closed,Closed,Closed
1219,40.63598218166015,0.5843984552823714,Open,Open,Closed,Closed,Closed
1220,40.66931768796175,0.5572765035684186,Open,Closed,Closed,Closed,Closed
1221,40.70265319426336,0.5911288477966625,Open,Open,Closed,Closed,Closed
1222,40.73598870056497,0.602158432703884,Open,Open,Closed,Closed,Closed
1223,40.76932420686658,0.6006787707162262,Open,Open,Closed,Closed,Closed
1224,40.80265971316819,0.6348728342454358,Open,Open,Closed,Closed,Closed
1225,40.835995219469794,0.6768073823622851,Open,Open,Open,Closed,Closed
1226,40.869330725771405,0.7265901076062373,Open,Open,Open,Open,Closed
1227,40.90266623207301,0.7537854563005459,Open,Open,Open,Open,Closed
1228,40.93600173837462,0.7501596890251849,Open,Open,Open,Open,Closed
1229,40.969337244676225,0.7564324350429158,Open,Open,Open,Open,Closed
1230,41.00267275097784,0.7634386122178349,Open,Open,Open,Open,Closed
1231,41.03600825727944,0.7222986849827953,Open,Open,Open,Open,Closed
1232,41.06934376358105,0.7076053846645557,Open,Open,Open,Closed,Closed
1233,41.10267926988266,0.7234894875945089,Open,Open,Open,Open,Closed
1234,41.13601477618427,0.7228176111740844,Open,Open,Open,Open,Closed
1235,41.16935028248587,0.7373068292022804,Open,Open,Open,Open,Closed
1236,41.20268578878749,0.6840293499066505,Open,Open,Open,Closed,Closed
1237,41.23602129508909,0.7402811547601742,Open,Open,Open,Open,Closed
1238,41.2693568013907,0.70678651295566,Open,Open,Open,Closed,Closed
1239,41.302692307692304,0.711838479316732,Open,Open,Open,Open,Closed
1240,41.336027813993915,0.7114051455184277,Open,Open,Open,Closed,Closed
1241,41.36936332029552,0.7057349420819942,Open,Open,Open,Closed,Closed
1242,41.40269882659713,0.7116735989713586,Open,Open,Open,Open,Closed
1243,41.436034332898735,0.7201093943469047,Open,Open,Open,Open,Closed
1244,41.46936983920035,0.7157796129389615,Open,Open,Open,Open,Closed
1245,41.50270534550195,0.6728397247122415,Open,Open,Open,Closed,Closed
1246,41.53604085180356,0.6679269466195843,Open,Open,Open,Closed,Closed
1247,41.56937635810517,0.6161258867582264,Open,Open,Closed,Closed,Closed
1248,41.60271186440678,0.6354025121128491,Open,Open,Closed,Closed,Closed
1249,41.63604737070838,0.6183414813143443,Open,Open,Closed,Closed,Closed
1250,41.669382877009994,0.6383486732239523,Open,Open,Closed,Closed,Closed
1251,41.702718383311606,0.6448334169069497,Open,Open,Open,Closed,Closed
1252,41.73605388961321,0.6379646900760473,Open,Open,Closed,Closed,Closed
1253,41.76938939591482,0.6530872000849334,Open,Open,Open,Closed,Closed
1254,41.802724902216426,0.6887072080984048,Open,Open,Open,Closed,Closed
1255,41.83606040851804,0.6179081786932015,Open,Open,Closed,Closed,Closed
1256,41.86939591481964,0.6015590391651618,Open,Open,Closed,Closed,Closed
1257,41.90273142112125,0.6233780248692935,Open,Open,Closed,Closed,Closed
1258,41.93606692742286,0.6543338026976625,Open,Open,Open,Closed,Closed
1259,41.96940243372447,0.6647677734310555,Open,Open,Open,Closed,Closed
1260,42.00273794002607,0.6694186793577404,Open,Open,Open,Closed,Closed
1261,42.03607344632768,0.7076920164409525,Open,Open,Open,Closed,Closed
1262,42.06940895262929,0.7235333636789983,Open,Open,Open,Open,Closed
1263,42.1027444589309,0.7373982460634265,Open,Open,Open,Open,Closed
1264,42.136079965232504,0.7509732727914014,Open,Open,Open,Open,Closed
1265,42.16941547153411,0.7246868356617568,Open,Open,Open,Open,Closed
1266,42.20275097783572,0.735907618870505,Open,Open,Open,Open,Closed
1267,42.23608648413733,0.716121909165523,Open,Open,Open,Open,Closed
1268,42.269421990438936,0.7167065248656768,Open,Open,Open,Open,Closed
1269,42.30275749674055,0.7235366271556691,Open,Open,Open,Open,Closed
1270,42.33609300304215,0.7083504745334177,Open,Open,Open,Closed,Closed
1271,42.36942850934376,0.7184163278272195,Open,Open,Open,Open,Closed
1272,42.40276401564537,0.6975134437957826,Open,Open,Open,Closed,Closed
1273,42.43609952194698,0.7209787750026468,Open,Open,Open,Open,Closed
1274,42.46943502824858,0.707525734194473,Open,Open,Open,Closed,Closed
1275,42.502770534550194,0.7329757662283044,Open,Open,Open,Open,Closed
1276,42.5361060408518,0.7033797961650882,Open,Open,Open,Closed,Closed
1277,42.56944154715341,0.7378704588268318,Open,Open,Open,Open,Closed
1278,42.60277705345502,0.7144551737674956,Open,Open,Open,Open,Closed
1279,42.636112559756626,0.7295312380253525,Open,Open,Open,Open,Closed
1280,42.66944806605824,0.714592509818798,Open,Open,Open,Open,Closed
1281,42.70278357235984,0.7097112847457658,Open,Open,Open,Closed,Closed
1282,42.73611907866145,0.7245614126514026,Open,Open,Open,Open,Closed
1283,42.76945458496306,0.7329539317443688,Open,Open,Open,Open,Closed
1284,42.80279009126467,0.7050521641449264,Open,Open,Open,Closed,Closed
1285,42.83612559756627,0.7034899925770495,Open,Open,Open,Closed,Closed
1286,42.86946110386789,0.6699393677958446,Open,Open,Open,Closed,Closed
1287,42.90279661016949,0.6624021712440448,Open,Open,Open,Closed,Closed
1288,42.9361321164711,0.6661711497748818,Open,Open,Open,Closed,Closed
1289,42.969467622772704,0.6435379779094952,Open,Open,Closed,Closed,Closed
1290,43.00280312907432,0.672250108341167,Open,Open,Open,Closed,Closed
1291,43.03613863537592,0.6484235415878689,Open,Open,Open,Closed,Closed
1292,43.06947414167753,0.6519409193005896,Open,Open,Open,Closed,Closed
1293,43.102809647979136,0.6500993876835406,Open,Open,Open,Closed,Closed
1294,43.13614515428075,0.6292639586882962,Open,Open,Closed,Closed,Closed
1295,43.16948066058235,0.6327376674451783,Open,Open,Closed,Closed,Closed
1296,43.20281616688396,0.639009486524262,Open,Open,Closed,Closed,Closed
1297,43.23615167318557,0.6104536407697709,Open,Open,Closed,Closed,Closed
1298,43.26948717948718,0.6020753340573268,Open,Open,Closed,Closed,Closed
1299,43.30282268578878,0.6055054697837341,Open,Open,Closed,Closed,Closed
1300,43.336158192090394,0.5724506746757826,Open,Closed,Closed,Closed,Closed
1301,43.369493698392,0.5985294039997958,Open,Open,Closed,Closed,Closed
1302,43.40282920469361,0.5853706766180692,Open,Open,Closed,Closed,Closed
1303,43.436164710995214,0.617204694209794,Open,Open,Closed,Closed,Closed
1304,43.469500217296826,0.6612621692217018,Open,Open,Open,Closed,Closed
1305,43.50283572359844,0.6896604423963012,Open,Open,Open,Closed,Closed
1306,43.53617122990004,0.7270301175275892,Open,Open,Open,Open,Closed
1307,43.56950673620165,0.7041395825676355,Open,Open,Open,Closed,Closed
1308,43.60284224250326,0.7178788682341107,Open,Open,Open,Open,Closed
1309,43.63617774880487,0.7224573421621511,Open,Open,Open,Open,Closed
1310,43.66951325510647,0.7185644309111525,Open,Open,Open,Open,Closed
1311,43.70284876140808,0.7110297267231256,Open,Open,Open,Closed,Closed
1312,43.73618426770969,0.7126719525202064,Open,Open,Open,Open,Closed
1313,43.7695197740113,0.7057593439278592,Open,Open,Open,Closed,Closed
1314,43.802855280312905,0.7045971531414318,Open,Open,Open,Closed,Closed
1315,43.83619078661451,0.6816270491784381,Open,Open,Open,Closed,Closed
1316,43.86952629291612,0.6743990682680537,Open,Open,Open,Closed,Closed
1317,43.90286179921773,0.6599239333066015,Open,Open,Open,Closed,Closed
1318,43.936197305519336,0.6795502873973093,Open,Open,Open,Closed,Closed
1319,43.96953281182095,0.6684584979080257,Open,Open,Open,Closed,Closed
1320,44.00286831812255,0.6622486579374787,Open,Open,Open,Closed,Closed
1321,44.03620382442416,0.6582175302569424,Open,Open,Open,Closed,Closed
1322,44.06953933072577,0.646369244752696,Open,Open,Open,Closed,Closed
1323,44.10287483702738,0.6435029341406476,Open,Open,Closed,Closed,Closed
1324,44.13621034332898,0.7140172511199797,Open,Open,Open,Open,Closed
1325,44.169545849630595,0.6137381144927762,Open,Open,Closed,Closed,Closed
1326,44.2028813559322,0.6500545501574779,Open,Open,Open,Closed,Closed
1327,44.23621686223381,0.6719193827399139,Open,Open,Open,Closed,Closed
1328,44.269552368535415,0.5501337039255801,Open,Closed,Closed,Closed,Closed
1329,44.302887874837026,0.5304773559188476,Open,Closed,Closed,Closed,Closed
1330,44.33622338113863,0.540975019097963,Open,Closed,Closed,Closed,Closed
1331,44.36955888744024,0.5145611849447781,Open,Closed,Closed,Closed,Closed
1332,44.402894393741846,0.5306570334285446,Open,Closed,Closed,Closed,Closed
1333,44.43622990004346,0.5234100289731075,Open,Closed,Closed,Closed,Closed
1334,44.46956540634507,0.5289925213380066,Open,Closed,Closed,Closed,Closed
1335,44.50290091264667,0.58061448834289,Open,Open,Closed,Closed,Closed
1336,44.536236418948285,0.5688488622908049,Open,Closed,Closed,Closed,Closed
1337,44.56957192524989,0.5543275775434825,Open,Closed,Closed,Closed,Closed
1338,44.6029074315515,0.6491569078911346,Open,Open,Open,Closed,Closed
1339,44.636242937853105,0.5851666175597929,Open,Open,Closed,Closed,Closed
1340,44.66957844415472,0.5217668060041436,Open,Closed,Closed,Closed,Closed
1341,44.70291395045632,0.5505549217402893,Open,Closed,Closed,Closed,Closed
1342,44.73624945675793,0.5095263473828361,Open,Closed,Closed,Closed,Closed
1343,44.769584963059536,0.5246520414044882,Open,Closed,Closed,Closed,Closed
1344,44.80292046936115,0.5022950383417901,Closed,Closed,Closed,Closed,Closed
1345,44.83625597566275,0.5257287393629031,Open,Closed,Closed,Closed,Closed
1346,44.86959148196436,0.5169138482769267,Open,Closed,Closed,Closed,Closed
1347,44.90292698826597,0.5594079472073271,Open,Closed,Closed,Closed,Closed
1348,44.93626249456758,0.5335782780029413,Open,Closed,Closed,Closed,Closed
1349,44.96959800086918,0.5424724857386136,Open,Closed,Closed,Closed,Closed
1350,45.002933507170795,0.566446424707899,Open,Closed,Closed,Closed,Closed
1351,45.0362690134724,0.5909707932581375,Open,Open,Closed,Closed,Closed
1352,45.06960451977401,0.7561624708385676,Open,Open,Open,Open,Closed
1353,45.102940026075615,0.6530472979758597,Open,Open,Open,Closed,Closed
1354,45.136275532377226,0.6573211174944169,Open,Open,Open,Closed,Closed
1355,45.16961103867883,0.6917482335348188,Open,Open,Open,Closed,Closed
1356,45.20294654498044,0.7082262518756924,Open,Open,Open,Closed,Closed
1357,45.236282051282046,0.6659681942921688,Open,Open,Open,Closed,Closed
1358,45.26961755758366,0.7640472498744655,Open,Open,Open,Open,Closed
1359,45.30295306388526,0.7393185119271152,Open,Open,Open,Open,Closed
1360,45.33628857018687,0.7341151944503396,Open,Open,Open,Open,Closed
1361,45.369624076488485,0.768981619105987,Open,Open,Open,Open,Closed
1362,45.40295958279009,0.7720259263253234,Open,Open,Open,Open,Closed
1363,45.4362950890917,0.6498375731759968,Open,Open,Open,Closed,Closed
1364,45.469630595393305,0.6311951732810327,Open,Open,Closed,Closed,Closed
1365,45.50296610169491,0.7524632911949296,Open,Open,Open,Open,Closed
1366,45.53630160799652,0.7270172093843419,Open,Open,Open,Open,Closed
1367,45.56963711429813,0.6695410908512355,Open,Open,Open,Closed,Closed
1368,45.602972620599736,0.6969992639174217,Open,Open,Open,Closed,Closed
1369,45.63630812690135,0.7263474409099384,Open,Open,Open,Open,Closed
1370,45.66964363320295,0.7418161748306761,Open,Open,Open,Open,Closed
1371,45.70297913950456,0.7637777976263868,Open,Open,Open,Open,Closed
1372,45.73631464580617,0.7541869720329687,Open,Open,Open,Open,Closed
1373,45.76965015210778,0.7463532242127419,Open,Open,Open,Open,Closed
1374,45.80298565840938,0.7296039060802254,Open,Open,Open,Open,Closed
1375,45.836321164710995,0.7361703342311076,Open,Open,Open,Open,Closed
1376,45.8696566710126,0.7027752387122698,Open,Open,Open,Closed,Closed
1377,45.90299217731421,0.6884278143973278,Open,Open,Open,Closed,Closed
1378,45.936327683615815,0.6782662475878707,Open,Open,Open,Closed,Closed
1379,45.969663189917426,0.7271906504112133,Open,Open,Open,Open,Closed
1380,46.00299869621903,0.6742708135407751,Open,Open,Open,Closed,Closed
1381,46.03633420252064,0.6765855177163571,Open,Open,Open,Closed,Closed
1382,46.069669708822246,0.633227016537554,Open,Open,Closed,Closed,Closed
1383,46.10300521512386,0.6302063435581814,Open,Open,Closed,Closed,Closed
1384,46.13634072142546,0.6174182628667374,Open,Open,Closed,Closed,Closed
1385,46.169676227727074,0.5771639967432263,Open,Open,Closed,Closed,Closed
1386,46.20301173402868,0.5824485035434286,Open,Open,Closed,Closed,Closed
1387,46.23634724033029,0.5216744662476773,Open,Closed,Closed,Closed,Closed
1388,46.2696827466319,0.7072134897517657,Open,Open,Open,Closed,Closed
1389,46.303018252933505,0.6239511372819077,Open,Open,Closed,Closed,Closed
1390,46.33635375923512,0.6672073783554534,Open,Open,Open,Closed,Closed
1391,46.36968926553672,0.6201850495272676,Open,Open,Closed,Closed,Closed
1392,46.40302477183833,0.7053347193264258,Open,Open,Open,Closed,Closed
1393,46.43636027813994,0.6675826026578733,Open,Open,Open,Closed,Closed
1394,46.46969578444155,0.6501174648097249,Open,Open,Open,Closed,Closed
1395,46.50303129074315,0.6977158455903807,Open,Open,Open,Closed,Closed
1396,46.53636679704477,0.7420554369967206,Open,Open,Open,Open,Closed
1397,46.56970230334637,0.7530674399490606,Open,Open,Open,Open,Closed
1398,46.60303780964798,0.7910175742559631,Open,Open,Open,Open,Open
1399,46.636373315949584,0.7644743642012615,Open,Open,Open,Open,Closed
1400,46.669708822251195,0.7367448879622882,Open,Open,Open,Open,Closed
1401,46.7030443285528,0.7626141116408592,Open,Open,Open,Open,Closed
1402,46.73637983485441,0.7292600058525203,Open,Open,Open,Open,Closed
1403,46.769715341156015,0.7382690200999189,Open,Open,Open,Open,Closed
1404,46.80305084745763,0.7207291690392574,Open,Open,Open,Open,Closed
1405,46.83638635375923,0.6939502308916339,Open,Open,Open,Closed,Closed
1406,46.86972186006084,0.6594430658206901,Open,Open,Open,Closed,Closed
1407,46.90305736636245,0.614279869394605,Open,Open,Closed,Closed,Closed
1408,46.93639287266406,0.5939034415571048,Open,Open,Closed,Closed,Closed
1409,46.96972837896566,0.593943308311763,Open,Open,Closed,Closed,Closed
1410,47.003063885267274,0.840152748346389,Open,Open,Open,Open,Open
1411,47.03639939156888,0.6705278260945838,Open,Open,Open,Closed,Closed
1412,47.06973489787049,0.6250250817849616,Open,Open,Closed,Closed,Closed
1413,47.103070404172094,0.6285778899536385,Open,Open,Closed,Closed,Closed
1414,47.136405910473705,0.6450153217612221,Open,Open,Open,Closed,Closed
1415,47.16974141677532,0.6391165754655989,Open,Open,Closed,Closed,Closed
1416,47.20307692307692,0.6287999782103111,Open,Open,Closed,Closed,Closed
1417,47.23641242937853,0.6867676733720933,Open,Open,Open,Closed,Closed
1418,47.26974793568014,0.7050451671460729,Open,Open,Open,Closed,Closed
1419,47.30308344198175,0.6964728550504208,Open,Open,Open,Closed,Closed
1420,47.33641894828335,0.7227077520395798,Open,Open,Open,Open,Closed
1421,47.36975445458496,0.7300694792555726,Open,Open,Open,Open,Closed
1422,47.40308996088657,0.6967317108011034,Open,Open,Open,Closed,Closed
1423,47.43642546718818,0.7007725981532236,Open,Open,Open,Closed,Closed
1424,47.469760973489784,0.6795014510948959,Open,Open,Open,Closed,Closed
1425,47.503096479791395,0.6110371896187375,Open,Open,Closed,Closed,Closed
1426,47.536431986093,0.5649935122030822,Open,Closed,Closed,Closed,Closed
1427,47.56976749239461,0.5822621368199309,Open,Open,Closed,Closed,Closed
1428,47.603102998696215,0.5700010147644203,Open,Closed,Closed,Closed,Closed
1429,47.63643850499783,0.5695042741380977,Open,Closed,Closed,Closed,Closed
1430,47.66977401129943,0.6297733546368907,Open,Open,Closed,Closed,Closed
1431,47.70310951760104,0.6082248916561297,Open,Open,Closed,Closed,Closed
1432,47.73644502390265,0.6262239361142743,Open,Open,Closed,Closed,Closed
1433,47.76978053020426,0.6543409594394336,Open,Open,Open,Closed,Closed
1434,47.80311603650586,0.6467721525212563,Open,Open,Open,Closed,Closed
1435,47.836451542807474,0.6340552434914153,Open,Open,Closed,Closed,Closed
1436,47.86978704910908,0.6826595661787864,Open,Open,Open,Closed,Closed
1437,47.90312255541069,0.6958539167998935,Open,Open,Open,Closed,Closed
1438,47.936458061712294,0.6838747854413395,Open,Open,Open,Closed,Closed
1439,47.969793568013905,0.6770853598017457,Open,Open,Open,Closed,Closed
1440,48.00312907431551,0.6959197551737257,Open,Open,Open,Closed,Closed
1441,48.03646458061712,0.6898313412267675,Open,Open,Open,Closed,Closed
1442,48.06980008691873,0.7247694297982593,Open,Open,Open,Open,Closed
1443,48.10313559322034,0.7018858484994844,Open,Open,Open,Closed,Closed
1444,48.13647109952195,0.6750744072566074,Open,Open,Open,Closed,Closed
1445,48.16980660582355,0.7093584067401211,Open,Open,Open,Closed,Closed
1446,48.20314211212517,0.7023789174976065,Open,Open,Open,Closed,Closed
1447,48.23647761842677,0.708976059383778,Open,Open,Open,Closed,Closed
1448,48.26981312472838,0.7096744784899169,Open,Open,Open,Closed,Closed
1449,48.303148631029984,0.7015435091613936,Open,Open,Open,Closed,Closed
1450,48.336484137331595,0.7173864589454937,Open,Open,Open,Open,Closed
1451,48.3698196436332,0.7193289342566193,Open,Open,Open,Open,Closed
1452,48.40315514993481,0.7222070664705247,Open,Open,Open,Open,Closed
1453,48.436490656236415,0.7253899502379274,Open,Open,Open,Open,Closed
1454,48.46982616253803,0.7039789736032902,Open,Open,Open,Closed,Closed
1455,48.50316166883963,0.725787633822924,Open,Open,Open,Open,Closed
1456,48.53649717514124,0.7228032275645635,Open,Open,Open,Open,Closed
1457,48.56983268144285,0.6824477009067246,Open,Open,Open,Closed,Closed
1458,48.60316818774446,0.7116544848360885,Open,Open,Open,Open,Closed
1459,48.63650369404606,0.6669305253972687,Open,Open,Open,Closed,Closed
1460,48.669839200347674,0.6426978650408887,Open,Open,Closed,Closed,Closed
1461,48.70317470664928,0.6308345775273345,Open,Open,Closed,Closed,Closed
1462,48.73651021295089,0.6315471474387071,Open,Open,Closed,Closed,Closed
1463,48.769845719252494,0.614569253499717,Open,Open,Closed,Closed,Closed
1464,48.803181225554106,0.6058191737022719,Open,Open,Closed,Closed,Closed
1465,48.83651673185571,0.622465706806121,Open,Open,Closed,Closed,Closed
1466,48.86985223815732,0.6395199743682286,Open,Open,Closed,Closed,Closed
1467,48.903187744458926,0.6438256439794199,Open,Open,Open,Closed,Closed
1468,48.93652325076054,0.6194379650371882,Open,Open,Closed,Closed,Closed
1469,48.96985875706215,0.630510942428985,Open,Open,Closed,Closed,Closed
1470,49.00319426336375,0.6398515025243965,Open,Open,Closed,Closed,Closed
1471,49.03652976966536,0.6919155943289799,Open,Open,Open,Closed,Closed
1472,49.06986527596697,0.7159119299404387,Open,Open,Open,Open,Closed
1473,49.10320078226858,0.7198958641337434,Open,Open,Open,Open,Closed
1474,49.136536288570184,0.7534504332394062,Open,Open,Open,Open,Closed
1475,49.16987179487179,0.7585215157081235,Open,Open,Open,Open,Closed
1476,49.2032073011734,0.7448066317870996,Open,Open,Open,Open,Closed
1477,49.23654280747501,0.7273002005780979,Open,Open,Open,Open,Closed
1478,49.269878313776616,0.7413354581695519,Open,Open,Open,Open,Closed
1479,49.30321382007823,0.7279935346881329,Open,Open,Open,Open,Closed
1480,49.33654932637983,0.7334306960405379,Open,Open,Open,Open,Closed
1481,49.36988483268144,0.7108120294749822,Open,Open,Open,Closed,Closed
1482,49.40322033898305,0.7020988932280009,Open,Open,Open,Closed,Closed
1483,49.43655584528466,0.7734608572583821,Open,Open,Open,Open,Closed
1484,49.46989135158626,0.7144711678621795,Open,Open,Open,Open,Closed
1485,49.503226857887874,0.7193028765314254,Open,Open,Open,Open,Closed
1486,49.53656236418948,0.7243304579357885,Open,Open,Open,Open,Closed
1487,49.56989787049109,0.6915800155409193,Open,Open,Open,Closed,Closed
1488,49.603233376792694,0.6805929443160523,Open,Open,Open,Closed,Closed
1489,49.636568883094306,0.679151736471728,Open,Open,Open,Closed,Closed
1490,49.66990438939591,0.7302882753045193,Open,Open,Open,Open,Closed
1491,49.70323989569752,0.707157431204997,Open,Open,Open,Closed,Closed
1492,49.736575401999126,0.7504233068587425,Open,Open,Open,Open,Closed
1493,49.76991090830074,0.6822593873685784,Open,Open,Open,Closed,Closed
1494,49.80324641460234,0.6791304547281539,Open,Open,Open,Closed,Closed
1495,49.83658192090395,0.6745206469111924,Open,Open,Open,Closed,Closed
1496,49.86991742720557,0.6623071565406715,Open,Open,Open,Closed,Closed
1497,49.90325293350717,0.7062848805782326,Open,Open,Open,Closed,Closed
1498,49.93658843980878,0.6688336244165985,Open,Open,Open,Closed,Closed
1499,49.969923946110384,0.6641459996851921,Open,Open,Open,Closed,Closed
1500,50.003259452412,0.7143963199295165,Open,Open,Open,Open,Closed
1501,50.0365949587136,0.6941482007714572,Open,Open,Open,Closed,Closed
1502,50.06993046501521,0.6815893594912729,Open,Open,Open,Closed,Closed
1503,50.103265971316816,0.6711608671088363,Open,Open,Open,Closed,Closed
1504,50.13660147761843,0.6983096097263016,Open,Open,Open,Closed,Closed
