frame,timestamp,anchor_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1171,39.03587787918296,197.9803757136533,Open,Open,Open,Open,Closed
1172,39.069213385484574,195.22591124989404,Open,Open,Open,Closed,Closed
1173,39.10254889178618,195.8259292982421,Open,Open,Open,Closed,Closed
1174,39.13588439808779,190.75419549237355,Open,Open,Open,Closed,Closed
1175,39.169219904389394,193.33390527292227,Open,Open,Open,Closed,Closed
1176,39.202555410691005,189.83023734498573,Open,Open,Open,Closed,Closed
1177,39.23589091699261,189.83902198252073,Open,Open,Open,Closed,Closed
1178,39.26922642329422,191.47022268823537,Open,Open,Open,Closed,Closed
1179,39.302561929595825,194.14686099241885,Open,Open,Open,Closed,Closed
1180,39.33589743589744,197.4385058635122,Open,Open,Open,Open,Closed
1181,39.36923294219904,180.808323385396,Open,Open,Closed,Closed,Closed
1182,39.40256844850065,180.93831327425568,Open,Open,Closed,Closed,Closed
1183,39.43590395480226,187.03435933965832,Open,Open,Open,Closed,Closed
1184,39.46923946110387,182.2850216400326,Open,Open,Closed,Closed,Closed
1185,39.50257496740547,177.0072444888067,Open,Open,Closed,Closed,Closed
1186,39.53591047370709,180.9017867628922,Open,Open,Closed,Closed,Closed
1187,39.56924598000869,179.52297314863864,Open,Open,Closed,Closed,Closed
1188,39.6025814863103,183.58586897513095,Open,Open,Closed,Closed,Closed
1189,39.635916992611904,194.19423400075885,Open,Open,Open,Closed,Closed
1190,39.669252498913515,202.74157122563736,Open,Open,Open,Open,Closed
1191,39.70258800521512,201.1499038599897,Open,Open,Open,Open,Closed
1192,39.73592351151673,194.93331774548156,Open,Open,Open,Closed,Closed
1193,39.769259017818335,194.35348604389856,Open,Open,Open,Closed,Closed
1194,39.80259452411995,196.12042022675593,Open,Open,Open,Closed,Closed
1195,39.83593003042155,198.4205983890544,Open,Open,Open,Open,Closed
1196,39.86926553672316,195.0825223502899,Open,Open,Open,Closed,Closed
1197,39.902601043024774,194.2568195013329,Open,Open,Open,Closed,Closed
1198,39.93593654932638,193.8604355629141,Open,Open,Open,Closed,Closed
1199,39.96927205562799,191.05073896575456,Open,Open,Open,Closed,Closed
1200,40.002607561929594,196.19074293217972,Open,Open,Open,Closed,Closed
1201,40.035943068231205,192.3634988674898,Open,Open,Open,Closed,Closed
1202,40.06927857453281,188.71070626494748,Open,Open,Open,Closed,Closed
1203,40.10261408083442,195.4776493219901,Open,Open,Open,Closed,Closed
1204,40.135949587136025,194.30286460580132,Open,Open,Open,Closed,Closed
1205,40.16928509343764,201.66076419233656,Open,Open,Open,Open,Closed
1206,40.20262059973924,207.5464329446808,Open,Open,Open,Open,Closed
1207,40.23595610604085,194.8510495045258,Open,Open,Open,Closed,Closed
1208,40.26929161234246,208.9110883006547,Open,Open,Open,Open,Closed
1209,40.30262711864407,195.3488173922536,Open,Open,Open,Closed,Closed
1210,40.33596262494567,199.90247170054477,Open,Open,Open,Open,Closed
1211,40.36929813124728,197.26848570833135,Open,Open,Open,Closed,Closed
1212,40.40263363754889,198.16721581002733,Open,Open,Open,Open,Closed
1213,40.4359691438505,197.4643465604064,Open,Open,Open,Open,Closed
1214,40.469304650152104,195.1793992042618,Open,Open,Open,Closed,Closed
1215,40.502640156453715,196.89103217282255,Open,Open,Open,Closed,Closed
1216,40.53597566275532,197.1939288751273,Open,Open,Open,Closed,Closed
1217,40.56931116905693,201.45745596167768,Open,Open,Open,Open,Closed
1218,40.602646675358535,200.59672181373372,Open,Open,Open,Open,Closed
1219,40.63598218166015,196.20134601388213,Open,Open,Open,Closed,Closed
1220,40.66931768796175,192.07094309185885,Open,Open,Open,Closed,Closed
1221,40.70265319426336,195.5664083990565,Open,Open,Open,Closed,Closed
1222,40.73598870056497,195.93102419040116,Open,Open,Open,Closed,Closed
1223,40.76932420686658,194.38858299322203,Open,Open,Open,Closed,Closed
1224,40.80265971316819,189.814863048767,Open,Open,Open,Closed,Closed
1225,40.835995219469794,189.0918021607095,Open,Open,Open,Closed,Closed
1226,40.869330725771405,190.75951531120043,Open,Open,Open,Closed,Closed
1227,40.90266623207301,192.63352508770885,Open,Open,Open,Closed,Closed
1228,40.93600173837462,193.2997725288456,Open,Open,Open,Closed,Closed
1229,40.969337244676225,192.93258264794312,Open,Open,Open,Closed,Closed
1230,41.00267275097784,198.0974315474183,Open,Open,Open,Open,Closed
1231,41.03600825727944,199.35585236894576,Open,Open,Open,Open,Closed
1232,41.06934376358105,207.02876032914915,Open,Open,Open,Open,Closed
1233,41.10267926988266,196.10273829869027,Open,Open,Open,Closed,Closed
1234,41.13601477618427,196.2888190070004,Open,Open,Open,Closed,Closed
1235,41.16935028248587,195.75911337609304,Open,Open,Open,Closed,Closed
1236,41.20268578878749,197.0311955333754,Open,Open,Open,Closed,Closed
1237,41.23602129508909,193.08504332608436,Open,Open,Open,Closed,Closed
1238,41.2693568013907,191.84690229520749,Open,Open,Open,Closed,Closed
1239,41.302692307692304,188.27796944401712,Open,Open,Open,Closed,Closed
1240,41.336027813993915,188.01554944355945,Open,Open,Open,Closed,Closed
1241,41.36936332029552,187.53491158772232,Open,Open,Open,Closed,Closed
1242,41.40269882659713,188.24706970251304,Open,Open,Open,Closed,Closed
1243,41.436034332898735,187.43664874877553,Open,Open,Open,Closed,Closed
1244,41.46936983920035,187.81619169750303,Open,Open,Open,Closed,Closed
1245,41.50270534550195,186.87434461242788,Open,Open,Open,Closed,Closed
1246,41.53604085180356,187.5145894574061,Open,Open,Open,Closed,Closed
1247,41.56937635810517,194.1932193614499,Open,Open,Open,Closed,Closed
1248,41.60271186440678,184.98014158703785,Open,Open,Closed,Closed,Closed
1249,41.63604737070838,186.71456511183996,Open,Open,Open,Closed,Closed
1250,41.669382877009994,189.2757844962156,Open,Open,Open,Closed,Closed
1251,41.702718383311606,201.6080640241786,Open,Open,Open,Open,Closed
1252,41.73605388961321,189.92982306733305,Open,Open,Open,Closed,Closed
1253,41.76938939591482,192.2445607256194,Open,Open,Open,Closed,Closed
1254,41.802724902216426,191.73269344499943,Open,Open,Open,Closed,Closed
1255,41.83606040851804,183.04284409542484,Open,Open,Closed,Closed,Closed
1256,41.86939591481964,194.27013516388664,Open,Open,Open,Closed,Closed
1257,41.90273142112125,199.92703901758637,Open,Open,Open,Open,Closed
1258,41.93606692742286,198.36257339596537,Open,Open,Open,Open,Closed
1259,41.96940243372447,198.082756492262,Open,Open,Open,Open,Closed
1260,42.00273794002607,194.5608060431004,Open,Open,Open,Closed,Closed
1261,42.03607344632768,189.55963042860083,Open,Open,Open,Closed,Closed
1262,42.06940895262929,185.37252232693737,Open,Open,Closed,Closed,Closed
1263,42.1027444589309,184.5000790168232,Open,Open,Closed,Closed,Closed
1264,42.136079965232504,190.10323483957507,Open,Open,Open,Closed,Closed
1265,42.16941547153411,189.05930239267832,Open,Open,Open,Closed,Closed
1266,42.20275097783572,187.55018510072787,Open,Open,Open,Closed,Closed
1267,42.23608648413733,188.75028968620575,Open,Open,Open,Closed,Closed
1268,42.269421990438936,192.1637302753777,Open,Open,Open,Closed,Closed
1269,42.30275749674055,193.5361731875196,Open,Open,Open,Closed,Closed
1270,42.33609300304215,192.16506986951708,Open,Open,Open,Closed,Closed
1271,42.36942850934376,194.9268210772764,Open,Open,Open,Closed,Closed
1272,42.40276401564537,194.71398983236065,Open,Open,Open,Closed,Closed
1273,42.43609952194698,195.04076064098467,Open,Open,Open,Closed,Closed
1274,42.46943502824858,191.5839579284991,Open,Open,Open,Closed,Closed
1275,42.502770534550194,192.6007568194316,Open,Open,Open,Closed,Closed
1276,42.5361060408518,195.2551410365146,Open,Open,Open,Closed,Closed
1277,42.56944154715341,195.3301453740199,Open,Open,Open,Closed,Closed
1278,42.60277705345502,195.08533112455623,Open,Open,Open,Closed,Closed
1279,42.636112559756626,196.90868778533348,Open,Open,Open,Closed,Closed
1280,42.66944806605824,199.0511852894821,Open,Open,Open,Open,Closed
1281,42.70278357235984,197.58672093283292,Open,Open,Open,Open,Closed
1282,42.73611907866145,194.61496216463587,Open,Open,Open,Closed,Closed
1283,42.76945458496306,195.977860259913,Open,Open,Open,Closed,Closed
1284,42.80279009126467,204.48271682030628,Open,Open,Open,Open,Closed
1285,42.83612559756627,202.5734985055418,Open,Open,Open,Open,Closed
1286,42.86946110386789,200.476423092047,Open,Open,Open,Open,Closed
1287,42.90279661016949,203.80887587948513,Open,Open,Open,Open,Closed
1288,42.9361321164711,201.95120505491633,Open,Open,Open,Open,Closed
1289,42.969467622772704,202.3245585451945,Open,Open,Open,Open,Closed
1290,43.00280312907432,204.304522527198,Open,Open,Open,Open,Closed
1291,43.03613863537592,210.35400313092023,Open,Open,Open,Open,Open
1292,43.06947414167753,194.42873907249765,Open,Open,Open,Closed,Closed
1293,43.102809647979136,202.36265769157683,Open,Open,Open,Open,Closed
1294,43.13614515428075,196.85771184495124,Open,Open,Open,Closed,Closed
1295,43.16948066058235,198.31660514933927,Open,Open,Open,Open,Closed
1296,43.20281616688396,193.6826410702436,Open,Open,Open,Closed,Closed
1297,43.23615167318557,205.81864336052183,Open,Open,Open,Open,Closed
1298,43.26948717948718,204.57537454123843,Open,Open,Open,Open,Closed
1299,43.30282268578878,198.1719328007179,Open,Open,Open,Open,Closed
1300,43.336158192090394,207.4175915822179,Open,Open,Open,Open,Closed
1301,43.369493698392,195.01771880487948,Open,Open,Open,Closed,Closed
1302,43.40282920469361,195.9402949178396,Open,Open,Open,Closed,Closed
1303,43.436164710995214,195.7496433699819,Open,Open,Open,Closed,Closed
1304,43.469500217296826,197.8089533561598,Open,Open,Open,Open,Closed
1305,43.50283572359844,201.2633667272323,Open,Open,Open,Open,Closed
1306,43.53617122990004,197.82704767944824,Open,Open,Open,Open,Closed
1307,43.56950673620165,201.45716702103087,Open,Open,Open,Open,Closed
1308,43.60284224250326,192.4864997918475,Open,Open,Open,Closed,Closed
1309,43.63617774880487,192.67603746259775,Open,Open,Open,Closed,Closed
1310,43.66951325510647,202.36666303599435,Open,Open,Open,Open,Closed
1311,43.70284876140808,194.31382185085084,Open,Open,Open,Closed,Closed
1312,43.73618426770969,195.84374048928612,Open,Open,Open,Closed,Closed
1313,43.7695197740113,198.44970753735856,Open,Open,Open,Open,Closed
1314,43.802855280312905,192.7481873273795,Open,Open,Open,Closed,Closed
1315,43.83619078661451,191.96963713059324,Open,Open,Open,Closed,Closed
1316,43.86952629291612,194.61079664450148,Open,Open,Open,Closed,Closed
1317,43.90286179921773,193.65001112459964,Open,Open,Open,Closed,Closed
1318,43.936197305519336,190.5306620611621,Open,Open,Open,Closed,Closed
1319,43.96953281182095,190.66780460667744,Open,Open,Open,Closed,Closed
1320,44.00286831812255,191.47638291571943,Open,Open,Open,Closed,Closed
1321,44.03620382442416,188.58607912943768,Open,Open,Open,Closed,Closed
1322,44.06953933072577,188.49738943840464,Open,Open,Open,Closed,Closed
1323,44.10287483702738,197.71765242853775,Open,Open,Open,Open,Closed
1324,44.13621034332898,198.47661600482428,Open,Open,Open,Open,Closed
1325,44.169545849630595,194.53700018532183,Open,Open,Open,Closed,Closed
1326,44.2028813559322,184.90101491048424,Open,Open,Closed,Closed,Closed
1327,44.23621686223381,193.05087861816315,Open,Open,Open,Closed,Closed
1328,44.269552368535415,195.8831771482063,Open,Open,Open,Closed,Closed
1329,44.302887874837026,186.03445213280625,Open,Open,Open,Closed,Closed
1330,44.33622338113863,183.7054422449203,Open,Open,Closed,Closed,Closed
1331,44.36955888744024,180.94173692649812,Open,Open,Closed,Closed,Closed
1332,44.402894393741846,180.39277533929572,Open,Open,Closed,Closed,Closed
1333,44.43622990004346,176.24548419028764,Open,Open,Closed,Closed,Closed
1334,44.46956540634507,172.8026134526873,Open,Closed,Closed,Closed,Closed
1335,44.50290091264667,188.6594916100588,Open,Open,Open,Closed,Closed
1336,44.536236418948285,185.49757418572156,Open,Open,Closed,Closed,Closed
1337,44.56957192524989,193.04475051111265,Open,Open,Open,Closed,Closed
1338,44.6029074315515,170.5837158320508,Open,Closed,Closed,Closed,Closed
1339,44.636242937853105,173.18422068486976,Open,Closed,Closed,Closed,Closed
1340,44.66957844415472,160.59677064364482,Closed,Closed,Closed,Closed,Closed
1341,44.70291395045632,179.8252606535754,Open,Open,Closed,Closed,Closed
1342,44.73624945675793,181.02165254937916,Open,Open,Closed,Closed,Closed
1343,44.769584963059536,181.78431668851343,Open,Open,Closed,Closed,Closed
1344,44.80292046936115,182.98775882666777,Open,Open,Closed,Closed,Closed
1345,44.83625597566275,179.644000878908,Open,Open,Closed,Closed,Closed
1346,44.86959148196436,184.19199145200292,Open,Open,Closed,Closed,Closed
1347,44.90292698826597,172.74399532098994,Open,Closed,Closed,Closed,Closed
1348,44.93626249456758,180.7812032485905,Open,Open,Closed,Closed,Closed
1349,44.96959800086918,188.83380860247365,Open,Open,Open,Closed,Closed
1350,45.002933507170795,168.27887631601703,Open,Closed,Closed,Closed,Closed
1351,45.0362690134724,178.89185171088218,Open,Open,Closed,Closed,Closed
1352,45.06960451977401,186.15092006085473,Open,Open,Open,Closed,Closed
1353,45.102940026075615,188.3874184259901,Open,Open,Open,Closed,Closed
1354,45.136275532377226,183.19871075643337,Open,Open,Closed,Closed,Closed
1355,45.16961103867883,180.59466489316284,Open,Open,Closed,Closed,Closed
1356,45.20294654498044,184.27254883275057,Open,Open,Closed,Closed,Closed
1357,45.236282051282046,189.41234306741003,Open,Open,Open,Closed,Closed
1358,45.26961755758366,198.41887814295504,Open,Open,Open,Open,Closed
1359,45.30295306388526,205.39204866200024,Open,Open,Open,Open,Closed
1360,45.33628857018687,196.3925771709771,Open,Open,Open,Closed,Closed
1361,45.369624076488485,190.186461849625,Open,Open,Open,Closed,Closed
1362,45.40295958279009,190.48754936257544,Open,Open,Open,Closed,Closed
1363,45.4362950890917,197.02527707634783,Open,Open,Open,Closed,Closed
1364,45.469630595393305,194.19459138040804,Open,Open,Open,Closed,Closed
1365,45.50296610169491,190.42741569291408,Open,Open,Open,Closed,Closed
1366,45.53630160799652,211.6072729484707,Open,Open,Open,Open,Open
1367,45.56963711429813,200.00828053919585,Open,Open,Open,Open,Closed
1368,45.602972620599736,194.73171586163687,Open,Open,Open,Closed,Closed
1369,45.63630812690135,190.74204121018457,Open,Open,Open,Closed,Closed
1370,45.66964363320295,193.3907116553753,Open,Open,Open,Closed,Closed
1371,45.70297913950456,190.7151042522213,Open,Open,Open,Closed,Closed
1372,45.73631464580617,190.17888585496996,Open,Open,Open,Closed,Closed
1373,45.76965015210778,197.8927582857756,Open,Open,Open,Open,Closed
1374,45.80298565840938,194.82239912983124,Open,Open,Open,Closed,Closed
1375,45.836321164710995,190.94120386704435,Open,Open,Open,Closed,Closed
1376,45.8696566710126,189.0154502393238,Open,Open,Open,Closed,Closed
1377,45.90299217731421,182.96663429951224,Open,Open,Closed,Closed,Closed
1378,45.936327683615815,183.484126589056,Open,Open,Closed,Closed,Closed
1379,45.969663189917426,179.8958911060011,Open,Open,Closed,Closed,Closed
1380,46.00299869621903,187.01582116598084,Open,Open,Open,Closed,Closed
1381,46.03633420252064,185.5046154107165,Open,Open,Closed,Closed,Closed
1382,46.069669708822246,194.5931361314113,Open,Open,Open,Closed,Closed
1383,46.10300521512386,191.53435072906672,Open,Open,Open,Closed,Closed
1384,46.13634072142546,194.7652098019461,Open,Open,Open,Closed,Closed
1385,46.169676227727074,195.1351114710695,Open,Open,Open,Closed,Closed
1386,46.20301173402868,198.28480173004655,Open,Open,Open,Open,Closed
1387,46.23634724033029,186.74180129602664,Open,Open,Open,Closed,Closed
1388,46.2696827466319,179.352748035214,Open,Open,Closed,Closed,Closed
1389,46.303018252933505,190.46247256547008,Open,Open,Open,Closed,Closed
1390,46.33635375923512,188.35927185202272,Open,Open,Open,Closed,Closed
1391,46.36968926553672,180.7565315122932,Open,Open,Closed,Closed,Closed
1392,46.40302477183833,184.5142120454922,Open,Open,Closed,Closed,Closed
1393,46.43636027813994,191.02377785790787,Open,Open,Open,Closed,Closed
1394,46.46969578444155,198.5602468409649,Open,Open,Open,Open,Closed
1395,46.50303129074315,197.23378824967307,Open,Open,Open,Closed,Closed
1396,46.53636679704477,198.65320929812057,Open,Open,Open,Open,Closed
1397,46.56970230334637,196.44259170586733,Open,Open,Open,Closed,Closed
1398,46.60303780964798,191.49063280718923,Open,Open,Open,Closed,Closed
1399,46.636373315949584,194.9065640566368,Open,Open,Open,Closed,Closed
1400,46.669708822251195,197.17992111645864,Open,Open,Open,Closed,Closed
1401,46.7030443285528,198.2548700066651,Open,Open,Open,Open,Closed
1402,46.73637983485441,190.66916697046537,Open,Open,Open,Closed,Closed
1403,46.769715341156015,188.83759157723972,Open,Open,Open,Closed,Closed
1404,46.80305084745763,188.3157839360723,Open,Open,Open,Closed,Closed
1405,46.83638635375923,187.01365437234733,Open,Open,Open,Closed,Closed
1406,46.86972186006084,190.14140512179404,Open,Open,Open,Closed,Closed
1407,46.90305736636245,190.6452100988048,Open,Open,Open,Closed,Closed
1408,46.93639287266406,193.29669172489167,Open,Open,Open,Closed,Closed
1409,46.96972837896566,193.7010788230075,Open,Open,Open,Closed,Closed
1410,47.003063885267274,194.6231038579337,Open,Open,Open,Closed,Closed
1411,47.03639939156888,181.4072029856701,Open,Open,Closed,Closed,Closed
1412,47.06973489787049,182.77732689190185,Open,Open,Closed,Closed,Closed
1413,47.103070404172094,185.5159945032171,Open,Open,Closed,Closed,Closed
1414,47.136405910473705,184.25234769740683,Open,Open,Closed,Closed,Closed
1415,47.16974141677532,187.18302924217,Open,Open,Open,Closed,Closed
1416,47.20307692307692,190.35535152036795,Open,Open,Open,Closed,Closed
1417,47.23641242937853,187.67222186107307,Open,Open,Open,Closed,Closed
1418,47.26974793568014,188.165723867472,Open,Open,Open,Closed,Closed
1419,47.30308344198175,191.252665953376,Open,Open,Open,Closed,Closed
1420,47.33641894828335,192.0294101377393,Open,Open,Open,Closed,Closed
1421,47.36975445458496,189.67459728032688,Open,Open,Open,Closed,Closed
1422,47.40308996088657,195.13949661669375,Open,Open,Open,Closed,Closed
1423,47.43642546718818,192.71706300375735,Open,Open,Open,Closed,Closed
1424,47.469760973489784,196.4731931758374,Open,Open,Open,Closed,Closed
1425,47.503096479791395,194.80847449585588,Open,Open,Open,Closed,Closed
1426,47.536431986093,198.8675328008204,Open,Open,Open,Open,Closed
1427,47.56976749239461,201.3985551394015,Open,Open,Open,Open,Closed
1428,47.603102998696215,194.11292078386612,Open,Open,Open,Closed,Closed
1429,47.63643850499783,187.7034888510912,Open,Open,Open,Closed,Closed
1430,47.66977401129943,200.77071256146897,Open,Open,Open,Open,Closed
1431,47.70310951760104,193.6325893792672,Open,Open,Open,Closed,Closed
1432,47.73644502390265,198.0025131540072,Open,Open,Open,Open,Closed
1433,47.76978053020426,196.78760687955025,Open,Open,Open,Closed,Closed
1434,47.80311603650586,194.79350338389463,Open,Open,Open,Closed,Closed
1435,47.836451542807474,199.98870545232572,Open,Open,Open,Open,Closed
1436,47.86978704910908,198.8244691952009,Open,Open,Open,Open,Closed
1437,47.90312255541069,200.7590281747488,Open,Open,Open,Open,Closed
1438,47.936458061712294,200.7010811597392,Open,Open,Open,Open,Closed
1439,47.969793568013905,197.90014263112857,Open,Open,Open,Open,Closed
1440,48.00312907431551,198.17778070131345,Open,Open,Open,Open,Closed
1441,48.03646458061712,193.69526076500856,Open,Open,Open,Closed,Closed
1442,48.06980008691873,191.5900282687548,Open,Open,Open,Closed,Closed
1443,48.10313559322034,195.0745672162255,Open,Open,Open,Closed,Closed
1444,48.13647109952195,198.50514932289283,Open,Open,Open,Open,Closed
1445,48.16980660582355,193.77821418799888,Open,Open,Open,Closed,Closed
1446,48.20314211212517,194.80054469612065,Open,Open,Open,Closed,Closed
1447,48.23647761842677,192.901278678422,Open,Open,Open,Closed,Closed
1448,48.26981312472838,193.82193571880683,Open,Open,Open,Closed,Closed
1449,48.303148631029984,192.95844427533976,Open,Open,Open,Closed,Closed
1450,48.336484137331595,189.6156579597448,Open,Open,Open,Closed,Closed
1451,48.3698196436332,186.6317875976985,Open,Open,Open,Closed,Closed
1452,48.40315514993481,187.78294012917632,Open,Open,Open,Closed,Closed
1453,48.436490656236415,184.5487992596964,Open,Open,Closed,Closed,Closed
1454,48.46982616253803,189.50225826925117,Open,Open,Open,Closed,Closed
1455,48.50316166883963,189.36189618274,Open,Open,Open,Closed,Closed
1456,48.53649717514124,188.68212851094825,Open,Open,Open,Closed,Closed
1457,48.56983268144285,184.349060964171,Open,Open,Closed,Closed,Closed
1458,48.60316818774446,188.54854609353723,Open,Open,Open,Closed,Closed
1459,48.63650369404606,193.45886978759808,Open,Open,Open,Closed,Closed
1460,48.669839200347674,188.80570024104864,Open,Open,Open,Closed,Closed
1461,48.70317470664928,203.0855379650678,Open,Open,Open,Open,Closed
1462,48.73651021295089,185.88234142981503,Open,Open,Open,Closed,Closed
1463,48.769845719252494,188.0020500656849,Open,Open,Open,Closed,Closed
1464,48.803181225554106,190.71494636104387,Open,Open,Open,Closed,Closed
1465,48.83651673185571,190.98893486413505,Open,Open,Open,Closed,Closed
1466,48.86985223815732,195.4572818380601,Open,Open,Open,Closed,Closed
1467,48.903187744458926,197.67474936513383,Open,Open,Open,Open,Closed
1468,48.93652325076054,192.73870433945424,Open,Open,Open,Closed,Closed
1469,48.96985875706215,191.3123787104125,Open,Open,Open,Closed,Closed
1470,49.00319426336375,193.28581223470525,Open,Open,Open,Closed,Closed
1471,49.03652976966536,193.57927274741607,Open,Open,Open,Closed,Closed
1472,49.06986527596697,193.43433922953596,Open,Open,Open,Closed,Closed
1473,49.10320078226858,192.23401344283755,Open,Open,Open,Closed,Closed
1474,49.136536288570184,188.36874812815995,Open,Open,Open,Closed,Closed
1475,49.16987179487179,191.7085213680375,Open,Open,Open,Closed,Closed
1476,49.2032073011734,191.47135563709975,Open,Open,Open,Closed,Closed
1477,49.23654280747501,197.9044971694884,Open,Open,Open,Open,Closed
1478,49.269878313776616,192.56033946191096,Open,Open,Open,Closed,Closed
1479,49.30321382007823,200.32393674387487,Open,Open,Open,Open,Closed
1480,49.33654932637983,193.11447926413416,Open,Open,Open,Closed,Closed
1481,49.36988483268144,194.62022852788925,Open,Open,Open,Closed,Closed
1482,49.40322033898305,208.36115177593624,Open,Open,Open,Open,Closed
1483,49.43655584528466,208.2015481741863,Open,Open,Open,Open,Closed
1484,49.46989135158626,198.98563188372736,Open,Open,Open,Open,Closed
1485,49.503226857887874,190.75884192928652,Open,Open,Open,Closed,Closed
1486,49.53656236418948,190.0169452151569,Open,Open,Open,Closed,Closed
1487,49.56989787049109,190.61941708696213,Open,Open,Open,Closed,Closed
1488,49.603233376792694,197.44538763692896,Open,Open,Open,Open,Closed
1489,49.636568883094306,189.55018053744163,Open,Open,Open,Closed,Closed
1490,49.66990438939591,191.11434867231907,Open,Open,Open,Closed,Closed
1491,49.70323989569752,220.85015507925328,Open,Open,Open,Open,Open
1492,49.736575401999126,203.32233054428204,Open,Open,Open,Open,Closed
1493,49.76991090830074,196.37708503097943,Open,Open,Open,Closed,Closed
1494,49.80324641460234,194.75547770978943,Open,Open,Open,Closed,Closed
1495,49.83658192090395,192.5609955820503,Open,Open,Open,Closed,Closed
1496,49.86991742720557,187.4533369025843,Open,Open,Open,Closed,Closed
1497,49.90325293350717,186.97814041783303,Open,Open,Open,Closed,Closed
1498,49.93658843980878,187.72711198149256,Open,Open,Open,Closed,Closed
1499,49.969923946110384,200.46643458437265,Open,Open,Open,Open,Closed
1500,50.003259452412,188.9080609282436,Open,Open,Open,Closed,Closed
1501,50.0365949587136,186.48402459860895,Open,Open,Open,Closed,Closed
1502,50.06993046501521,193.84243289905143,Open,Open,Open,Closed,Closed
1503,50.103265971316816,199.8666609161761,Open,Open,Open,Open,Closed
1504,50.13660147761843,195.44926637275188,Open,Open,Open,Closed,Closed
1505,50.16993698392003,195.23831979207097,Open,Open,Open,Closed,Closed
1506,50.20327249022164,201.91982698940308,Open,Open,Open,Open,Closed
1507,50.23660799652325,196.13511108229284,Open,Open,Open,Closed,Closed
1508,50.26994350282486,203.0095771220643,Open,Open,Open,Open,Closed
1509,50.30327900912646,206.0380523280523,Open,Open,Open,Open,Closed
1510,50.336614515428074,203.67118025958885,Open,Open,Open,Open,Closed
1511,50.36995002172968,188.9512033377073,Open,Open,Open,Closed,Closed
1512,50.40328552803129,200.31281371143427,Open,Open,Open,Open,Closed
1513,50.436621034332894,189.88105126383965,Open,Open,Open,Closed,Closed
1514,50.469956540634506,195.69235014856616,Open,Open,Open,Closed,Closed
1515,50.50329204693611,197.95149225797104,Open,Open,Open,Open,Closed
1516,50.53662755323772,181.5100762081981,Open,Open,Closed,Closed,Closed
1517,50.569963059539326,198.29745050132317,Open,Open,Open,Open,Closed
1518,50.60329856584094,181.5744243214382,Open,Open,Closed,Closed,Closed
1519,50.63663407214254,182.2443215590679,Open,Open,Closed,Closed,Closed
1520,50.66996957844415,183.41533052403472,Open,Open,Closed,Closed,Closed
1521,50.70330508474576,184.52230799152971,Open,Open,Closed,Closed,Closed
1522,50.73664059104737,182.7231392279103,Open,Open,Closed,Closed,Closed
1523,50.76997609734898,185.1000782149441,Open,Open,Closed,Closed,Closed
1524,50.803311603650585,184.3295085699724,Open,Open,Closed,Closed,Closed
1525,50.83664710995219,188.4873614650428,Open,Open,Open,Closed,Closed
1526,50.8699826162538,185.18368872782824,Open,Open,Closed,Closed,Closed
1527,50.90331812255541,183.82299784179816,Open,Open,Closed,Closed,Closed
1528,50.936653628857016,182.86721994109473,Open,Open,Closed,Closed,Closed
1529,50.96998913515863,184.26238908428337,Open,Open,Closed,Closed,Closed
1530,51.00332464146023,183.99628200470735,Open,Open,Closed,Closed,Closed
1531,51.03666014776184,184.12702056382207,Open,Open,Closed,Closed,Closed
1532,51.06999565406345,181.5022222479205,Open,Open,Closed,Closed,Closed
1533,51.10333116036506,182.39047537165104,Open,Open,Closed,Closed,Closed
