frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1512,50.40328552803129,0.3458205267688629,Open,Closed,Closed,Closed,Closed
1513,50.436621034332894,0.3992995124050644,Open,Open,Closed,Closed,Closed
1514,50.469956540634506,0.393073346625868,Open,Open,Closed,Closed,Closed
1515,50.50329204693611,0.3617227694531203,Open,Open,Closed,Closed,Closed
1516,50.53662755323772,0.4304333244665291,Open,Open,Closed,Closed,Closed
1517,50.569963059539326,0.3311139399061456,Open,Closed,Closed,Closed,Closed
1518,50.60329856584094,0.4441051468327056,Open,Open,Closed,Closed,Closed
1519,50.63663407214254,0.396792300431964,Open,Open,Closed,Closed,Closed
1520,50.66996957844415,0.4241676104888845,Open,Open,Closed,Closed,Closed
1521,50.70330508474576,0.3641431275987583,Open,Open,Closed,Closed,Closed
1522,50.73664059104737,0.3309701840194378,Open,Closed,Closed,Closed,Closed
1523,50.76997609734898,0.4055417475216852,Open,Open,Closed,Closed,Closed
1524,50.803311603650585,0.437908097339998,Open,Open,Closed,Closed,Closed
1525,50.83664710995219,0.4570395971075443,Open,Open,Open,Closed,Closed
1526,50.8699826162538,0.4482444388088679,Open,Open,Open,Closed,Closed
1527,50.90331812255541,0.437721258165256,Open,Open,Closed,Closed,Closed
1528,50.936653628857016,0.4569076090965656,Open,Open,Open,Closed,Closed
1529,50.96998913515863,0.3462444546583174,Open,Closed,Closed,Closed,Closed
1530,51.00332464146023,0.3127673953272088,Open,Closed,Closed,Closed,Closed
1531,51.03666014776184,0.3789275469156051,Open,Open,Closed,Closed,Closed
1532,51.06999565406345,0.3154726553759789,Open,Closed,Closed,Closed,Closed
1533,51.10333116036506,0.3926512175282146,Open,Open,Closed,Closed,Closed
