frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose
77,2.566833985223816,0.4254947139906522,0.09593677930575896,0.08168722407501908,0.14924260386705865,0.5914799751588848,0.5914799751588848,10.423531071570705,58.67336432741624,56.69109910025523,52.999198873677145,51.58773423653473,77.05663676424018,74.44050272134884,73.7972302876622,78.03005330527013,182.0099263575028,110.54099082602337
78,2.6001694915254236,0.3676923790774425,0.09917300292204577,0.10645514579847809,0.15847936531142678,0.6608715592458407,0.6608715592458407,10.083389335160527,72.58072984897376,66.2113495592478,64.4014570285986,62.02087313950564,92.02417232910538,87.05705742630361,85.72373436029287,90.41322629063146,192.77530888097897,121.71609510139791
79,2.6335049978270315,0.4297117186980793,0.14965274262870729,0.1042109385460846,0.16303170419583454,0.5722441177801828,0.5722441177801828,6.682136140204451,66.74032666610499,62.551819940684396,58.40812253769137,55.996933934723444,83.60780078013514,78.71743320511574,77.17583701429336,83.11645854629789,191.06930340936938,121.73486034617603
80,2.66684050412864,0.30367038093602566,0.1018364887829518,0.11527107838065495,0.19136726475087032,0.654120420531128,0.654120420531128,9.819662990652988,65.33439966025618,62.758789939465615,57.36791210329983,55.58609657109132,84.42794389939792,79.57665863698566,78.63406011768427,85.39992250989638,185.8033754144571,106.74580404335285
81,2.7001760104302477,0.332405143512203,0.09195860248150041,0.09124848681589943,0.15978665930311858,0.7183591909650461,0.7183591909650461,10.874458430370046,71.49862056314691,71.44535168052496,65.84131244577182,65.33472720313242,91.30105624678919,88.18724799977696,87.91939559229809,94.24916617015023,193.4265347821763,112.8341739099289
82,2.7335115167318556,0.35105396075303563,0.10317252362844309,0.10364761067045504,0.1668521610665,0.6934485502993669,0.6934485502993669,9.692503050534233,73.89775815254416,68.05004260380268,64.26707574786519,61.746060046151314,93.86684483599257,88.85808732798918,87.38576865066017,92.69295074550365,190.3033460616332,120.37695347539581
83,2.7668470230334634,0.3731539204500448,0.1028981355147618,0.12054828258789399,0.16785565117232423,0.6588987175844134,0.6588987175844134,9.718349074036814,72.35336528488197,65.43247022541686,61.88102416403572,59.26829267484939,90.78131995655168,85.122608135907,83.92740431508437,89.39897881204752,188.25826517655997,120.21650554853335
84,2.8001825293350717,0.3402860870310376,0.05567597337415244,0.1268170511323191,0.1751283087065359,0.6600346017978632,0.6600346017978632,17.96106901050157,70.5856671407725,63.265326700329226,61.9327225165315,59.34548360661741,89.16514426732158,83.68611603615943,82.85191767721122,86.74604636976315,188.06972703473272,116.27500323423115
85,2.8335180356366796,0.34797510728653236,0.10409965571228995,0.10133239208795747,0.16093968155146185,0.6741540856987832,0.6741540856987832,9.60617970499148,73.51820178320651,66.38724588851562,64.83990356959063,61.25026994353064,90.5784191709136,85.63977574694027,83.88237165232391,88.0998753391444,185.83149244125417,117.6823682745416
86,2.8668535419382875,0.3445307276602774,0.12436918941132988,0.09956511028524898,0.16254959928458623,0.65151689776768,0.65151689776768,8.040576647104055,76.42174869548195,62.424533159907895,66.03225397437947,60.34091723557704,90.78276288196885,84.50231800528431,80.6833340055504,83.23893007130371,177.33413654936908,120.63975919039135
87,2.900189048239896,0.2993661121074819,0.08168650541560328,0.1267031786896045,0.18265657895369367,0.6255454559823217,0.6255454559823217,12.241924108666616,72.61637484718594,57.8043157072779,60.71056977580453,56.12900196296688,89.92203300715295,82.58313448567111,80.22676598205219,82.51551754409442,187.18183292065282,117.21316875693904
88,2.9335245545415036,0.2923116776080317,0.13786418980676873,0.13135970062299954,0.1913206635276439,0.6341349687297497,0.6341349687297497,7.253515226844665,74.924519623992,59.84986434056769,61.869660230891775,56.207279583013126,88.72987409705397,80.3560899477458,76.57367362067494,80.81759165636652,175.54795924819658,113.58398647404528
89,2.9668600608431115,0.4865042554105199,0.1440781095656634,0.1367697907053229,0.17810349930061598,0.5685495464735093,0.5685495464735093,6.940679628672192,72.62373353441684,54.509969601946494,58.75148133525897,52.55545112988243,86.90858680831818,77.96532450962064,73.42950747611374,75.99029511864894,165.52667318996834,131.41911915848095
90,3.0001955671447194,0.48172428607658213,0.17107543818005713,0.12830657863504286,0.17107543818005713,0.5855388426409949,0.5855388426409949,5.845374477121015,68.90416121174214,54.83508972882477,56.577248076675545,50.58790571898173,81.55623047777797,74.02375701055638,70.14516464895311,74.23536598613765,157.93732643546264,120.50643162015729
91,3.0335310734463277,0.45408665501805573,0.1939944851674132,0.1073533058617631,0.15855672352251998,0.5819261577517334,0.5819261577517334,5.154785710207282,68.8089018526248,55.03537980451268,57.91709185619733,50.863764405269734,81.51539246505111,74.9462628646083,70.0192099508123,73.586299292368,159.91484871430586,119.3627623108702
92,3.0668665797479355,0.6569134415655866,0.24611792891129053,0.1046796893230458,0.16475523500773537,0.5341704049944284,0.5341704049944284,4.063092861310542,66.02906440549754,53.33625253521272,55.38004201519104,48.03664999157251,78.45171114513576,72.1733274926398,67.31042167682973,72.71091073776242,153.38207956738938,131.20258709330065
93,3.1002020860495434,0.6029962994742727,0.20494816499508195,0.11802463794508349,0.18313576606792814,0.5240215418529363,0.5240215418529363,4.879282525042352,67.57117073574895,54.92353863930592,56.801277681309514,49.704868603359465,80.02811511925087,72.94061725336168,68.34865048682086,73.56799859034828,161.94342765130963,132.64089036781652
94,3.1335375923511517,0.5176652979858268,0.15484400539741386,0.14832130331548424,0.21140134337561908,0.5271339734994569,0.5271339734994569,6.458112456038945,71.92581677682136,56.85245609937928,57.78840568454543,51.76724951374176,84.74599046438368,75.38469347902924,71.18050626568737,76.05250421058372,171.8581971656828,133.64865189822845
95,3.1668730986527596,0.4532455625431144,0.20144957075133188,0.08750410185091366,0.15494142838527522,0.5543804832509999,0.5543804832509999,4.964021498136592,68.4353444819357,60.51097084216011,59.98988840594896,54.28873278056989,82.96801774971605,78.12343694451332,74.78942400906257,80.19340853259497,185.02997458931594,124.47043875568738
96,3.200208604954367,0.4105854389246138,0.15928225167135018,0.12795901913478505,0.1847295045948998,0.5802395007388187,0.5802395007388187,6.27816338296948,75.44045827487734,65.32976006659749,63.303846919805835,58.56545199934678,89.48574016083938,81.7690210160149,78.57261310856354,84.58433760129336,187.75076265833047,127.32017142225122
97,3.2335441112559757,0.39733826208135437,0.12561383481073923,0.09153377106129931,0.13132355457486375,0.657228157794098,0.657228157794098,7.960906547488875,74.54465202795444,69.21984248490742,67.3357486053861,63.68918509742952,93.44921956727833,89.12764400666941,87.73620337304395,92.05992861171158,196.13210332356851,126.27855493407793
98,3.2668796175575836,0.4454205674564439,0.09584182930474446,0.08935577789532456,0.1545403061846566,0.6238564169484161,0.6238564169484161,10.433857609503045,69.9739432544275,65.3640105166998,62.6556157132067,60.16864338393772,88.96710506897358,85.25994240555575,84.15008444159199,88.74307280527316,194.56687608478416,126.57525984636871
99,3.3002151238591915,0.2862656684877033,0.08045945746465406,0.12403473458920847,0.17991281632371936,0.6573570696485448,0.6573570696485448,12.428619723657736,66.90453975855061,65.56494636528049,59.22711319756189,58.192819747076,85.84015371452148,81.43846354758884,81.170565457649,87.84911645189943,194.72783932015182,106.65972754549782
100,3.3335506301607993,0.3990414472111146,0.10239291876477041,0.07853178379847185,0.16907683530863402,0.6486093242573473,0.6486093242573473,9.766300365920058,65.60683927705449,66.8006119551033,60.041377228366244,58.66029286253277,86.54764114298723,83.79380565317948,83.20691400273648,89.57966597218349,193.27244827294544,116.06765731122644
101,3.3668861364624076,0.45456864504849487,0.0850394249122887,0.102401027800743,0.16847681553687197,0.6327343722749825,0.6327343722749825,11.759251676871278,69.6618083521241,65.81466089635543,62.82617949639457,60.63318186755755,88.59794150237599,84.24036616298444,83.15292200959985,87.95377157356533,188.32595452544706,125.7778587994737
102,3.4002216427640155,0.3896637497097181,0.09041930962475206,0.08982509085728076,0.16730213259296342,0.6770830054690159,0.6770830054690159,11.059584552791724,68.09735192707655,67.68305923427332,62.292906881399176,61.21086955907263,87.49268887931868,84.33838989083117,83.80669393083357,89.78109439378662,188.06509359677014,114.71643934503396
103,3.4335571490656234,0.3195472700412948,0.062017367294604234,0.11176081521361811,0.18553970184204358,0.674239643474792,0.674239643474792,16.1245154965971,64.75053733338501,62.86109866849782,57.95941278396049,57.0049014897137,85.70605696985301,81.62457345117949,81.02478195270956,86.42636505907329,186.5157656285446,108.53136325564009
104,3.4668926553672317,0.36866695478526074,0.09325945196079022,0.10564224902793666,0.17414128634024592,0.6261240526251765,0.6261240526251765,10.722773713279354,67.5499838721031,61.14389905806557,59.15058881232404,55.567757630849115,87.00569094244324,82.10633290971415,80.60177441405628,85.18249333891868,189.0422672627919,117.9346483059389
105,3.5002281616688395,0.32836419126385286,0.0729185339620615,0.11757760308604022,0.17007378551016958,0.5929929580740416,0.5929929580740416,13.71393451931283,68.08355179574332,57.584889255138705,58.44706149065824,55.54186246930492,84.60114771368337,78.67633711671279,76.93863122416158,79.14675945334905,189.15950922418133,115.3212137562373
106,3.5335636679704474,0.4034963912375292,0.0717713601629082,0.1441346515807078,0.1896648474640437,0.5884482522430403,0.5884482522430403,13.933134299394329,70.78355341140922,60.279984195988355,58.56849770659901,56.94497437344499,85.63940168902836,78.29449496777093,76.79650127928502,80.36075872706913,182.37266464446222,122.15218328589998
107,3.5668991742720553,0.4962320487899248,0.19138494897831967,0.1276991572472811,0.19846374354338475,0.5304682819948419,0.5304682819948419,5.225071278271111,68.0365564961883,60.37579567027704,56.56741019441684,52.22619216662315,80.7897684183696,73.69335223592415,70.84815171069769,78.49111953913297,178.08970227992234,125.09407780601525
108,3.6002346805736636,0.5590585760415219,0.18034260288196197,0.11872954288677066,0.18740726196672275,0.5376377453935899,0.5376377453935899,5.545001480623639,68.00517376347518,60.35651830355367,57.81908228064891,53.14031735997639,81.75259380094708,75.16247656493869,72.25704556059344,79.00678449427075,174.1902695567111,131.01501071922735
109,3.633570186875271,0.5643285061938237,0.14443687076102635,0.09924872646064815,0.16448735771032502,0.5638122739603094,0.5638122739603094,6.9234399411388505,68.85405981715266,61.0674293493189,60.416697162681146,56.22934383105171,84.13877387532511,78.8923108419535,76.25884892782226,81.00204679921134,177.24080024360862,134.35570155013954
110,3.6669056931768793,0.5923919605870215,0.16569737868106169,0.10343222347059454,0.15884196306634224,0.5732851279425033,0.5732851279425033,6.035098490754185,68.3806886247508,55.808767335211016,58.01418120496133,52.653364567398654,82.44104318356455,76.479393918563,72.67339819580545,76.41751946732404,161.23119889488993,131.9474861657851
111,3.700241199478488,0.549096769489344,0.17853945580136657,0.0999978166653928,0.1795150885063453,0.5432605479712027,0.5432605479712027,5.601002845626159,69.5818114780369,64.33971126573846,60.75265681355284,57.443870222426,83.53569866906697,78.33347002336689,75.95631499189173,82.87799933455686,184.8177482142039,133.1638368095468
112,3.733576705780095,0.3984192659718014,0.15472283169785084,0.09691642439228758,0.18062505478253763,0.5806387812058375,0.5806387812058375,6.463170231739563,63.63586696926046,65.95855932747011,57.36568999767064,55.856346214699556,82.42660590970804,78.61887231012497,78.35339225777473,86.88720141977399,197.81496858536292,115.02856091300211
113,3.7669122120817033,0.36124854730679157,0.10205793611029539,0.10841246489019668,0.17200522903844534,0.640268377498699,0.640268377498699,9.798356091772094,66.5413210061676,64.26170615377343,59.336640085999356,58.15876237112008,83.51530896126421,79.3501164917497,78.6815018108136,84.69728197665427,184.98862516413695,110.31960412249848
114,3.800247718383312,0.3816355940042102,0.07098972470795133,0.0818930163004032,0.1375414906599803,0.6840445497044605,0.6840445497044605,14.086545681279327,66.67312689708083,63.239343401915264,61.09977531302631,60.55305403858851,83.52992986668599,80.83847407161859,80.33040030194519,83.87978520348398,177.71286411717793,111.66451338385755
115,3.833583224684919,0.3668471581142221,0.09893504208390073,0.07450499040337762,0.15474113391470737,0.7256884228941018,0.7256884228941018,10.10764213504818,68.16091424835315,71.8584451605966,63.70913026950895,63.672958521774504,89.60629805218734,87.56249216843283,87.7801097122748,94.61731867588,191.45246426382687,111.60930013778416
116,3.8669187309865274,0.3864163674278312,0.043653776886366895,0.09668755178073007,0.1688575498505224,0.6601734394371176,0.6601734394371176,22.90752533516294,64.28473335676391,66.99571122082862,60.359301824974466,60.23827384150137,85.68720283888322,83.46104236139323,83.46244400604354,89.23883212503969,195.54162988825357,112.57808864689893
117,3.9002542372881353,0.3178672741261611,0.04308688696845748,0.10771721742114368,0.17935184187673384,0.68998236634839,0.68998236634839,23.208917384355658,67.14828356549236,66.32510886165174,60.93312405909733,60.5565566157177,86.88163996226612,83.858588267316,83.68472573439513,89.12378232945603,191.64686631156547,108.16000832573314
118,3.933589743589744,0.29714161162042135,0.09201044610572771,0.10920055860150163,0.15496525628412028,0.7188855598555924,0.7188855598555924,10.868331176776561,70.68519427054807,70.97419190415778,64.60796077553051,63.38570282636823,90.9680364085593,87.4095460811794,87.57332442056546,94.23969835594325,195.16066306159138,110.12811813689564
119,3.966925249891351,0.33544641719041696,0.1188315477278959,0.08946616308775168,0.16564407250390772,0.6976653987574991,0.6976653987574991,8.415273714096786,67.97968371348563,69.37896870233998,61.50655982701841,61.05477097254057,88.28771472072933,85.20873776724018,85.12569279310163,92.56263635584705,191.193718927277,110.04861951129084
120,4.00026075619296,0.3006334811824913,0.07831263269151423,0.10615806562951591,0.16738632168171363,0.758891121022452,0.758891121022452,12.769331915313806,73.42753110273199,74.42071472581685,67.41001282479063,66.89037607710351,93.1134338138711,89.83576540898576,89.94536994221795,97.21731560751324,192.5700389019101,110.908283943107
121,4.033596262494568,0.3439761559355052,0.08500715684128755,0.09636227725514507,0.16841288728416567,0.6860587539424763,0.6860587539424763,11.763715399481576,66.04192163032658,64.43531939973381,59.362591986761515,58.094194089163906,87.14261502485658,83.76269091577312,83.298515513819,89.27806511147114,187.99547516150983,111.0595257572871
122,4.0669317687961755,0.3659058954959063,0.1032126433191818,0.07725873359755805,0.16108440808624966,0.6251595857908636,0.6251595857908636,9.688735486674165,64.93727307344756,61.249109589802046,59.21676248660574,56.53586102503246,82.14647087084357,79.05261317242125,77.67183165800756,81.95443541001248,185.9298461523914,110.71631121784357
123,4.100267275097783,0.4199440797765269,0.07118183987463426,0.11922810620376961,0.18426872033761663,0.6575729199923396,0.6575729199923396,14.04852700859101,71.9765078579922,66.30247017678701,62.78686643166549,61.189896433509205,90.30717979191942,85.18361562018404,84.29181806173446,89.73065582076029,186.7772060534874,122.97514481605774
124,4.133602781399391,0.4033567022047398,0.044070399638542056,0.13725647964929683,0.19953722095931514,0.6178305575248423,0.6178305575248423,22.690967365892536,70.28679824864267,64.07932107452775,60.07261155278147,58.77933286231632,86.45118744645723,80.87055030314798,80.28618683372908,85.25916169835997,188.29882423727042,120.02480191591546
125,4.166938287700999,0.37750382143890204,0.05746137729790152,0.15376146874674437,0.21156055226671017,0.5942562374437819,0.5942562374437819,17.40299392434716,71.23050868377811,62.11840643923978,58.66397556259332,57.45906043549196,86.3217484406168,79.26170939831636,78.38121752193469,83.82555672401726,189.93645710161377,119.57005261347335
126,4.200273794002608,0.4230371654362536,0.16026376190241365,0.11430307164568827,0.20132885921152371,0.5403316409589028,0.5403316409589028,6.239713757679737,70.6110489864613,60.56921348741197,59.39882577438266,54.33514010076044,84.93201710055102,78.31686010220263,74.88251826700305,81.10402317610072,191.13665424444451,125.94051613460576
127,4.233609300304216,0.497253997934193,0.20835439123419117,0.1283398579303172,0.20253359127726903,0.5490362797127899,0.5490362797127899,4.799514874999663,76.117013930228,61.56869787910136,61.66766457228411,54.96284333628453,88.4264919872575,79.74589750684514,74.4681423339064,81.2540755082464,176.60357663767905,133.75662394810223
128,4.2669448066058235,0.5781299000271878,0.17688712067261214,0.1107505270457728,0.1915840978752333,0.5319251532046919,0.5319251532046919,5.653322843390216,68.93227379264647,62.249993921728006,58.394630922373004,55.105386383667735,82.06257635493485,76.22325112431469,73.71219952868762,80.96449293235023,180.23947357953944,133.89423599902307
129,4.300280312907431,0.6049976028444358,0.16604047955974013,0.10297393406628629,0.18823295506684284,0.4974577702007664,0.4974577702007664,6.022627751085285,64.8649232906493,56.28651450602724,55.443242643119646,50.422065446862476,78.27798967363552,72.8312373684644,69.53501138075258,74.77874338963875,176.36944538132485,136.38720022873235
130,4.333615819209039,0.6130898811971015,0.20351703929283907,0.13130298192257797,0.21798262718754619,0.497843314700662,0.497843314700662,4.913593493079014,70.12079099301525,62.0296461204668,58.00491445142276,53.955264598854185,80.54925305699183,72.85946272510925,69.11669641767557,77.19401141379814,173.53582898387697,136.58449512862177
131,4.366951325510647,0.5683711573324439,0.20340502363726695,0.12900148370377382,0.19709189925441487,0.529927594717443,0.529927594717443,4.916299421312742,71.6093676928963,64.92921387432497,60.3222119281016,56.5952988140875,84.14759920102766,76.81491410696566,74.23061676446369,82.80682009408906,180.91828037771654,135.04986994443598
