Frames,T095258,T495558,T636709,T094955,T051358,L4955,L5258,L0958,L0952
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,200.5,681.0,19.0,3830.5,2413.0,88.14193099768123,39.96248240537617,73.87827826905551,113.6001760562016
162,56.5,960.5,27.5,5022.0,1784.0,99.16148445843275,38.948684188300895,83.00602387778854,121.93850909372314
163,37.5,929.0,6.0,5212.5,227.5,96.79876032264049,39.35733730830886,89.0,128.35108102388543
164,105.0,1028.0,63.5,5581.0,4.0,102.1420579389313,42.720018726587654,89.55445270895244,132.23085872821065
165,325.0,1452.5,187.5,5700.0,798.0,99.62429422585637,60.166435825965294,85.61541917201598,145.49914089093448
166,472.0,1733.0,461.0,5989.0,1308.0,99.45853407325085,68.65857557508748,86.16263691415206,154.33081351434652
167,621.0,2183.0,496.0,6366.5,2541.5,102.61091559868278,81.21576201698781,82.28000972289685,162.7820628939196
168,795.0,2530.0,611.5,6530.0,2960.0,101.9803902718557,91.2414379544733,79.84985911070852,170.06175348972502
169,628.0,2464.0,434.0,6721.0,2101.0,101.41498903022176,89.10667763978185,84.43340571124678,172.93062192682936
170,265.0,1613.0,264.0,5748.0,1105.0,97.73944955850733,81.39410298049853,84.8999411071645,166.1715980545412
171,18.0,2157.0,76.0,8272.5,138.0,136.34148304899725,58.69412236331676,89.73850901368932,148.43180252223578
172,55.5,1657.5,273.0,6484.5,5442.0,125.31959144523253,38.3275357934736,77.4919350642375,115.80155439371269
173,297.0,1650.0,247.0,6954.0,1853.5,121.3424904969401,64.19501538281614,87.47571091451616,151.46286673637206
174,232.0,3785.0,405.0,12593.0,2480.0,155.7080601638849,92.43916918709297,113.13708498984761,205.526154053444
175,92.5,2734.0,153.0,7469.0,1493.5,123.32072007574396,79.51100552753688,76.79192665899195,156.28499608087785
176,9.5,2269.5,86.0,7341.0,1187.0,124.31009613060397,71.56814934033156,81.61494961096282,153.18289721767243
177,716.0,2782.5,660.0,9722.5,1701.0,130.86252328302402,90.27181176868004,106.73331251301067,196.46119209655632
178,526.0,2455.5,411.0,8670.5,315.5,129.98846102635417,90.27181176868004,95.90099061010788,185.82787734890587
179,80.5,690.0,27.0,5712.5,3553.0,107.35455276791944,53.600373133029585,93.64827814754524,147.2311108427835
180,43.0,1141.0,47.5,6932.0,3855.5,118.06777714516353,51.478150704935004,98.15294188153507,149.6262009141447
181,127.0,79.0,60.0,5766.5,5467.0,101.24228365658294,34.36568055487916,112.36102527122117,146.66969693839283
182,585.5,1461.0,324.0,8135.0,2913.0,125.29964086141668,72.83543093852057,107.8563859954523,180.20543831971332
183,548.0,2221.5,500.0,6612.0,583.5,112.00892821556681,84.71717653463199,79.40403012442127,163.5726138447387
184,525.0,2375.0,411.0,7182.0,568.5,115.57248807566617,93.53608929178085,83.43260753446461,176.56726763474595
185,421.0,2805.0,438.5,7518.0,1150.0,115.41230437002807,106.6770828247567,81.78630692236935,188.2471779336944
186,796.0,2969.5,686.0,7716.0,1567.0,112.29425630903836,112.64102272262978,85.16454661418682,197.1319355152787
187,543.0,2870.0,436.0,7652.0,1042.0,111.46299834474219,107.46627377926528,85.90692637965812,193.04144632694815
188,634.5,3008.0,709.5,7906.0,2143.5,109.83624174196785,120.70211265756701,89.26925562588724,209.61393083476108
189,858.0,2923.5,851.0,7519.5,2413.5,105.72133181151285,117.72000679578642,87.36131867136622,204.37710243566914
190,437.0,2747.0,505.5,7065.5,2656.5,106.70520137275409,110.8873302050329,81.02468759581859,191.68985366993215
191,448.5,2557.0,466.0,7155.5,1724.5,107.68936809174804,103.0970416646375,85.61541917201598,188.47015678881365
192,515.5,2260.0,521.5,6981.0,1048.5,107.5174404457249,89.94442728707543,88.32326986700618,177.89041570584965
193,275.0,1778.5,234.0,7204.5,1227.5,112.61438629233834,72.83543093852057,96.54014708917737,169.24833824885843
194,105.0,1185.0,78.5,7088.0,2874.0,115.31695452100702,55.90169943749474,102.39140588936164,158.26875876179733
195,2.5,931.0,25.0,7790.0,4635.5,123.76186811776881,44.14748010928823,110.85576214162258,155.00322577288512
196,164.5,795.0,80.0,7408.5,5070.5,121.80722474467596,40.26164427839479,108.67382389517726,148.85227576359054
197,58.5,552.5,101.0,7265.0,5529.5,120.30378215168466,37.107950630558946,111.61093136427094,148.70776711389354
198,65.0,702.0,116.5,7541.0,5508.0,122.78436382536663,38.07886552931954,111.40017953306898,149.46571513226704
199,37.5,641.5,117.0,7595.5,5497.5,123.76186811776881,35.90264614203248,112.37882362794157,148.2767682410161
200,76.0,676.0,16.5,7421.5,5292.0,121.80722474467596,36.87817782917155,110.81967334368028,147.6787053031005
201,106.0,637.5,54.5,7483.0,5399.5,120.61923561356207,36.87817782917155,113.6001760562016,150.44268011438774
202,171.0,625.0,91.0,7291.0,5644.5,115.73245007343446,39.05124837953327,115.41230437002807,154.37940277122465
203,89.5,775.0,57.0,7778.5,5566.0,120.22063050907694,39.81205847478876,116.55899793666725,156.348968656656
204,139.5,650.0,120.0,6870.0,5660.5,112.80514172678478,40.024992192379,110.47624178980746,150.44268011438774
205,113.0,438.0,111.0,7042.0,6693.0,114.1402645870422,41.0,115.7410903698423,156.70673246545599
206,67.0,600.0,80.0,6530.0,5267.0,111.80339887498948,46.69047011971501,106.09901036296239,152.7776161615307
207,147.0,602.0,20.0,5694.0,3531.0,101.27191120937731,49.8196748283246,100.89598604503551,150.65855435387664
208,224.5,734.0,139.0,5184.0,2897.5,99.46356116689167,56.71860364994893,89.73850901368932,146.32156368765337
209,129.0,644.0,117.5,4845.5,1920.0,95.1892851112981,52.3450093132096,88.28363381737297,140.57738082636197
210,277.0,450.0,187.5,5168.0,3393.5,96.51942809610924,47.265209192385896,98.48857801796105,145.52662986546483
211,211.5,479.5,112.0,4848.5,2625.0,97.25224933131366,46.09772228646444,90.2551937563706,136.194713553794
212,89.5,417.5,48.5,5270.0,3867.0,103.39245620450265,46.2709412050371,94.04786015641186,140.29255147726127
213,121.5,337.5,64.0,5927.5,4772.5,110.11357772772621,39.11521443121589,101.96568050084302,141.0283659410404
214,113.5,488.5,30.0,7038.0,5397.5,117.27318534089538,40.11234224026316,111.87939935484101,151.95394038984313
215,29.0,690.5,60.0,7844.0,5734.0,125.78155667664477,39.319206502675,113.7453295744489,153.06207890917986
216,10.0,799.5,56.5,8420.0,6070.5,131.97348218486925,40.19950248448356,115.52488909321661,155.72411502397438
217,85.0,904.5,61.0,8371.5,5765.0,132.84953895290718,39.319206502675,112.44554237496477,151.74320413119
218,60.0,902.5,49.0,8417.0,5716.0,134.35028842544403,39.45883931389772,111.87939935484101,151.32745950421557
219,32.5,917.5,44.0,8177.0,5865.0,132.51792331605563,40.311288741492746,109.65856099730654,149.96666296213968
220,58.0,767.0,7.5,7987.0,6540.0,128.2692480682724,37.33630940518894,112.64102272262978,149.96666296213968
221,89.0,746.0,42.5,7820.0,6334.0,125.60254774486066,38.47076812334269,112.75194011634566,151.19854496654392
222,101.0,572.0,67.5,7324.0,7132.0,118.06777714516353,39.81205847478876,114.42464769445436,154.20765220960988
223,29.5,358.0,31.0,6684.0,7447.5,108.25894882179486,41.773197148410844,116.90166808048549,158.67261893597143
224,88.0,612.0,15.5,6684.0,6715.5,108.25894882179486,48.662100242385755,112.17842929904127,160.822883943797
225,104.0,301.5,10.0,6003.5,7336.0,102.18121158021175,45.70557952810576,111.61093136427094,157.2895419282541
226,85.5,301.0,106.0,5870.0,6718.0,99.82484660644363,48.83646178829912,111.61093136427094,160.4306703844374
227,166.0,533.5,30.0,5513.0,4784.0,97.86214794290998,53.36665625650534,102.20078277586722,155.502411556863
228,299.0,630.5,162.0,4968.0,2706.0,93.86160024205851,55.10898293381942,92.65527507918802,147.52626884728022
229,205.0,517.5,124.5,4910.5,3118.5,94.83142938920619,50.99019513592785,92.72000862812729,143.58621103713267
230,107.0,480.0,110.5,4951.0,3164.5,97.01546268507923,47.07440918375928,92.17917335276988,139.21566003866087
231,113.5,302.5,41.0,5406.5,4381.5,101.41498903022176,38.600518131237564,100.66280345788111,139.21566003866087
232,21.5,328.0,94.5,5883.0,4642.5,106.21205204683694,36.138621999185304,105.01904589168576,141.15594213493105
233,45.5,425.5,133.0,6579.0,4850.0,116.90166808048549,39.05124837953327,105.32331175955302,144.3675863897433
234,97.0,650.0,90.0,7525.0,4812.5,127.47548783981962,39.05124837953327,107.8702924812944,146.8911161370898
235,111.5,920.0,115.0,7665.0,4880.0,132.19682295728592,39.81205847478876,102.1077861869505,141.8767070381886
236,111.5,881.0,79.0,7891.0,5360.5,131.40015220691336,39.05124837953327,106.70520137275409,145.71547618561317
237,32.5,969.0,12.5,7924.5,5044.0,132.01893803541975,39.6232255123179,105.38026380684383,145.0
238,58.0,930.0,40.0,7963.0,5302.0,131.84839779079607,40.44749683231337,106.7941945987702,147.2311108427835
239,74.0,662.0,25.0,7603.0,6015.0,123.62847568420473,37.656340767525464,112.29425630903836,149.9333185119305
240,54.0,832.5,1.0,7267.5,5681.0,117.5457357797381,42.7551166528639,109.48972554536796,152.2366578718805
241,79.0,798.5,85.0,6824.0,5595.0,112.61438629233834,46.69047011971501,107.05606008068857,153.73028328862208
242,132.0,532.5,58.0,6516.5,6402.0,106.70520137275409,47.51841748206689,112.17842929904127,159.65587994182988
243,120.5,497.0,16.0,5806.5,5199.5,100.44899203078147,51.478150704935004,105.72133181151285,157.16551784663199
244,62.0,820.0,118.0,5380.5,2692.0,97.49358953285082,56.71860364994893,93.55746896961247,150.2664300500947
245,20.0,664.0,146.0,4980.0,3208.5,96.5090669315583,52.773099207835045,89.44271909999159,142.21462653327893
246,128.0,568.0,163.0,4894.0,2936.0,95.90099061010788,48.662100242385755,90.24411338142782,138.85243966167826
247,204.0,482.5,149.0,5057.5,3002.0,96.17692030835673,46.389654018972806,95.34149149242423,141.59802258506295
248,93.0,454.0,0.5,5526.0,3550.0,103.24727599312246,39.6232255123179,98.48857801796105,138.07968713753664
249,71.5,636.0,20.0,6422.0,4132.0,116.61903789690601,43.41658669218482,99.46356116689167,142.86357128393507
250,73.5,757.5,36.5,7440.0,4409.5,125.89678312014172,42.2965719651132,106.21205204683694,148.49242404917499
251,27.5,780.5,21.0,7714.5,5208.0,130.39171752837677,40.607881008493905,106.36728820459794,146.972786596703
252,2.0,1042.5,88.0,8029.0,4755.0,131.38112497615478,43.56604182158393,106.36728820459794,149.9333185119305
253,30.0,931.0,22.0,8039.0,5066.0,131.10682667199293,39.45883931389772,108.50345616615168,147.95945390545344
254,32.5,794.5,96.5,7751.0,5416.5,128.2692480682724,38.63935817272331,108.50345616615168,147.13938969562162
255,24.0,736.0,85.0,7389.0,5132.0,126.28935030318273,40.607881008493905,105.38026380684383,145.98630072715727
256,6.0,734.0,67.5,7164.0,5476.0,121.49485585818027,41.773197148410844,105.90561835898981,147.6787053031005
257,25.0,791.5,51.5,6903.0,4668.0,116.90166808048549,43.73785545725808,104.5609869884557,148.29699929533302
258,34.0,766.5,20.5,6872.5,4804.5,115.31695452100702,45.70557952810576,105.90561835898981,151.60804727981954
259,107.5,624.0,150.0,6755.0,5445.5,111.08555261599052,48.507731342539614,110.42191811411355,158.90248582070703
260,93.0,1100.0,7.0,6085.0,2455.5,106.23088063270491,59.665735560705194,93.94147114027967,153.58710883404245
261,76.0,872.5,44.0,5572.0,2473.5,100.42410069301094,52.88667128870941,93.62157870918435,146.4923206178399
262,54.0,555.5,113.0,5475.0,3117.0,100.42410069301094,44.64302857109943,97.98469268207153,142.61837188805654
263,17.0,630.0,15.5,5570.5,2298.0,105.3612832116238,46.32493928760188,93.86160024205851,140.18559127100045
264,50.5,697.5,54.0,6438.5,3304.5,113.6001760562016,44.64302857109943,101.13851887386922,145.7737973711325
265,221.0,618.0,147.5,7273.0,4071.0,119.10499569707393,41.10960958218893,111.83022847155415,152.80052355931247
266,158.0,844.5,154.5,7729.5,4307.5,126.37246535539299,42.44997055358225,109.04127658827184,151.4199458459816
267,210.0,912.0,164.5,8125.5,4058.0,134.8517704741024,41.7612260356422,107.07940978544848,148.70776711389354
268,96.0,1014.5,113.5,8233.0,4556.5,134.61797799699713,40.26164427839479,107.28000745712129,147.5127113166862
269,110.0,1132.0,127.5,8012.0,4231.5,134.39121995130486,41.48493702538308,102.39140588936164,143.83671297690307
270,5.0,1149.0,62.0,8026.0,3780.0,132.21951444472938,41.23105625617661,104.04806581575652,145.27904184706065
271,21.0,945.0,67.0,7707.0,4340.0,129.07362240210043,41.0,104.78549517943789,145.7840869230932
272,2.5,1023.0,81.0,7695.0,3776.0,125.92855117089213,42.20189569201838,105.99056561788883,148.1924424523734
273,40.0,825.0,8.5,6875.0,4237.0,112.17842929904127,41.97618372363071,107.93516572461452,149.90663761154806
274,47.0,690.5,89.5,6893.5,4564.0,111.00450441310929,43.93176527297759,111.83022847155415,155.7562197795003
275,204.0,609.0,51.5,6436.5,4558.5,107.07940978544848,46.52956049652737,108.90821823902914,155.3319027115808
276,184.0,692.5,78.0,6324.0,3824.0,102.77159140540736,51.62363799656123,109.65856099730654,161.20794025109308
277,230.0,760.5,19.5,5602.0,1776.0,96.6902270139025,55.90169943749474,100.42410069301094,156.20499351813308
278,242.0,861.0,100.5,5511.0,1310.5,97.67292357659824,54.91812087098393,95.60334722173695,150.37286989347513
279,242.5,727.5,170.5,4815.0,1044.0,92.41753080449618,50.80354318352215,88.60022573334675,139.21566003866087
280,116.5,695.0,127.0,5042.5,955.0,94.92101980067429,47.853944456021594,91.67878707749138,139.48835076808385
281,26.5,631.0,42.5,5199.5,1440.0,99.24716620639605,44.384682042344295,92.17917335276988,136.56134152826706
282,102.0,767.0,12.0,5746.0,1848.0,107.20074626605917,43.965895873961216,92.89241088485109,136.82105101189657
283,91.0,1038.0,127.5,7380.0,2938.0,124.45481107614924,48.38388161361178,101.92153844992725,150.28306624500314
284,211.5,990.0,213.5,8354.0,3221.0,134.2013412749664,45.221676218380054,109.88175462741756,154.98709623707387
285,40.0,1260.5,147.0,8643.0,3185.5,136.79546776117988,44.384682042344295,107.93516572461452,152.31546211727817
286,130.0,1479.5,159.5,8709.5,2967.5,141.79210133149166,43.41658669218482,101.9803902718557,145.34441853748632
287,106.5,1456.5,89.0,8778.0,3454.0,139.83204210766573,44.14748010928823,104.7377677822093,148.85227576359054
288,69.0,1404.0,85.0,8572.5,3618.0,137.6735268670052,43.174066289845804,104.1393297462587,147.29901561110313
289,50.0,1274.5,15.5,8421.0,3225.0,135.71293232407882,42.7551166528639,105.32331175955302,148.07092894960846
290,67.5,1305.0,71.0,7944.0,3209.0,128.2653499585917,41.773197148410844,103.58571330062848,145.34441853748632
291,149.0,1149.0,16.0,7788.5,3290.0,127.09838708654017,44.553338819890925,104.5609869884557,149.05032707109368
292,117.0,1023.5,64.0,7579.0,4050.5,123.35720489699821,43.93176527297759,106.48004507887852,150.37286989347513
293,98.0,1000.5,101.0,7107.0,3157.0,116.90166808048549,44.721359549995796,104.5609869884557,149.25481566770299
294,179.0,870.0,55.0,7140.0,3901.5,115.41230437002807,47.265209192385896,108.67382389517726,155.8589105569521
295,203.0,739.0,28.0,6852.0,3946.0,108.67382389517726,49.49747468305833,112.58774356030055,161.99382704288456
296,292.0,946.0,18.0,6320.0,2195.5,104.23531071570709,53.75872022286245,103.84603988597736,157.4102919125684
297,256.0,986.5,166.5,5616.5,669.0,98.00510190801293,52.61178575186362,95.0789145920377,147.5127113166862
298,2.0,799.0,69.0,5726.0,1626.0,104.5609869884557,49.24428900898052,94.36630754670864,143.61058456812992
299,51.0,984.0,55.0,5654.5,855.5,111.00450441310929,52.952809179494906,84.17244204607586,137.11673858431726
300,40.5,879.0,9.0,7069.0,3300.5,119.85407794480753,45.89117562233506,103.36827366266692,149.25481566770299
301,17.5,1011.5,88.5,7961.0,3210.0,128.41339493993607,43.93176527297759,108.4665847162157,152.3975065412817
302,120.0,1166.0,174.5,8436.5,3521.5,139.6352391053204,43.41658669218482,104.1393297462587,147.5127113166862
303,139.5,1379.5,85.0,8601.5,3283.5,141.59802258506295,42.95346318982906,102.1077861869505,145.0
304,4.5,1467.5,32.5,8412.5,2645.0,137.2953021774598,42.95346318982906,101.20276676059801,144.15616532080756
305,18.0,1371.0,61.5,8508.0,3320.5,137.11673858431726,42.95346318982906,104.1393297462587,147.09180806557515
306,28.5,1299.0,74.0,8385.0,3260.5,136.13228860193308,41.97618372363071,104.1393297462587,146.11296999240005
307,48.0,1174.5,21.5,8071.0,3756.5,130.86252328302402,40.792156108742276,105.53672346628922,146.32156368765337
308,18.0,1202.0,49.0,7736.0,3764.0,125.60254774486066,42.95346318982906,104.1393297462587,147.09180806557515
309,96.0,1084.5,60.5,7741.5,4014.0,123.79418403139947,43.73785545725808,107.70793842609746,151.4199458459816
310,18.0,982.5,79.0,7414.5,4302.0,118.86967653695369,45.89117562233506,108.25894882179486,154.14927829866735
311,184.5,816.0,89.5,6895.5,4320.0,112.96902230257638,46.52956049652737,107.70793842609746,154.14927829866735
312,43.0,668.0,26.0,6753.0,4839.0,110.21796586763884,46.87216658103186,110.42191811411355,157.2895419282541
313,115.0,676.5,26.5,6370.0,4553.0,108.4665847162157,50.99019513592785,105.01904589168576,155.97756248896826
314,203.5,885.0,71.5,6527.5,3429.0,107.48953437428223,53.75872022286245,105.01904589168576,158.68522300453813
315,155.0,956.0,23.0,5967.0,1851.0,103.36827366266692,57.0701322935211,97.01546268507923,154.02921800749363
316,130.0,1064.0,60.0,5454.0,698.0,97.29337079164233,57.87054518492115,90.24411338142782,148.07092894960846
317,73.0,634.5,79.5,5368.5,2041.0,101.13851887386922,49.03060268852505,93.62157870918435,142.63590010933433
318,44.0,800.0,126.0,5887.5,2178.0,103.07764064044152,50.695167422546305,98.76234100101111,149.45233353815524
319,4.5,928.5,94.5,6910.5,2736.0,110.35397591387454,48.507731342539614,108.41586599755591,156.92354826475216
320,182.0,997.0,157.0,8090.0,3700.5,128.57682528356344,44.27188724235731,110.35397591387454,154.53802121160993
321,154.0,1097.0,235.0,8424.0,3868.0,133.6637572418193,44.27188724235731,109.63576058932597,153.8440769090575
322,1.5,1271.0,109.5,8737.5,3997.0,141.79210133149166,42.95346318982906,105.32331175955302,148.2767682410161
323,44.5,1323.0,75.0,8602.5,3846.0,141.41074923781431,41.97618372363071,102.96115772464877,144.9310180741169
324,117.0,1308.0,64.5,8256.0,3444.0,138.10141201305655,43.174066289845804,100.62305898749054,143.75326083258076
325,18.5,1298.0,59.0,8127.0,2899.0,132.19682295728592,43.93176527297759,103.36827366266692,147.29901561110313
326,16.0,1151.5,142.5,7901.5,3255.0,131.40015220691336,44.14748010928823,102.83968105745953,146.98639392814562
327,48.0,1020.5,5.5,7637.5,3806.5,126.92123541787639,43.174066289845804,104.34557968596465,147.5127113166862
328,130.0,847.5,127.0,7587.5,4160.0,127.283148923964,40.26164427839479,105.90561835898981,146.11296999240005
329,9.5,842.0,101.0,7378.0,3627.0,124.1491039033307,43.93176527297759,105.32331175955302,149.25481566770299
330,3.5,645.5,112.5,6987.0,4251.0,120.22063050907694,41.0,105.53672346628922,146.53668482670133
331,33.0,536.5,178.0,6709.0,4944.0,114.75626344561765,42.20189569201838,107.70793842609746,149.90663761154806
332,170.5,668.0,24.0,6422.5,3980.0,110.81967334368028,50.80354318352215,104.04806581575652,154.7804897265802
333,278.5,752.5,12.0,5948.0,2569.5,102.42070103255493,53.9351462406472,102.20078277586722,155.95512174981621
334,168.0,1341.5,90.0,5782.5,1036.5,106.21205204683694,68.73136110975832,83.74365647617735,152.41062955056645
335,91.0,756.0,144.0,5221.5,1003.0,98.2700361249552,51.19570294468082,90.95603333479313,142.12670403551894
336,35.0,830.0,18.0,6059.0,1610.0,104.34557968596465,49.24428900898052,100.22474744293447,149.46571513226704
337,96.0,928.0,10.5,7076.0,2430.5,115.20850663036997,45.60701700396552,106.73331251301067,152.31546211727817
338,182.0,992.5,222.0,8277.5,3272.0,132.90974381135493,42.37924020083418,109.63576058932597,151.92103211866353
339,173.0,1138.0,166.5,8381.5,3294.0,137.10215169719257,43.41658669218482,105.72133181151285,149.05032707109368
340,18.0,1319.0,150.0,8630.0,3280.0,140.42791745233566,42.95346318982906,104.1393297462587,147.09180806557515
341,110.5,1267.5,94.0,8319.5,3484.0,137.93114224133723,43.93176527297759,102.25947388873072,146.15402833996743
342,55.5,1182.0,101.0,8047.5,3503.5,133.6600164596728,42.95346318982906,102.77159140540736,145.71547618561317
343,65.0,978.0,100.0,7742.5,3314.5,131.68523075880606,41.97618372363071,102.77159140540736,144.734239211045
344,89.0,1066.0,114.5,7750.5,3432.5,130.54118124178285,43.93176527297759,102.42070103255493,146.32839779072276
345,85.0,915.0,101.0,7552.5,4000.5,126.58988901172162,44.14748010928823,104.92378186092989,149.05032707109368
346,6.0,899.0,159.0,7279.0,3787.0,124.61540835707277,45.12205669071391,102.61091559868278,147.73286702694156
347,13.0,888.0,52.5,7284.0,4034.5,121.3424904969401,45.12205669071391,105.75916035975324,150.88074761214565
348,50.0,874.0,27.5,7327.5,4065.5,122.18837915284743,44.91102314577124,105.72133181151285,150.62536307010186
349,37.0,782.0,35.0,7315.0,4222.5,123.32072007574396,47.07440918375928,106.09901036296239,153.16984037335808
350,97.0,836.5,64.5,6872.0,4165.0,114.42464769445436,51.97114584074513,105.75916035975324,157.70859202973057
351,120.0,1144.5,27.0,6083.0,2050.0,113.28283188550682,61.18823416311342,87.55569655939013,148.70776711389354
352,119.0,1038.0,92.5,5461.0,904.5,104.92378186092989,58.05170109479997,84.40379138403677,142.414886862294
353,30.0,1275.0,58.5,5614.5,175.0,107.70793842609746,64.13267497929586,80.60397012554654,144.734239211045
354,81.0,729.5,83.0,4983.5,1569.5,99.04039579888602,51.78802950489621,85.90692637965812,137.6735268670052
355,128.0,907.0,40.0,5342.0,1526.0,105.54619841567009,48.662100242385755,84.17244204607586,132.7742444904131
356,162.5,879.0,21.5,6514.0,2442.0,115.7410903698423,45.5411901469428,97.51410154434076,142.97202523570826
357,26.5,871.0,43.5,7392.0,3594.5,124.90396310766124,43.56604182158393,104.5609869884557,148.12494725737457
358,14.0,1110.0,27.5,7833.5,2926.0,130.86252328302402,44.721359549995796,102.77159140540736,147.49237268414933
359,24.0,1144.0,89.0,8148.5,3448.5,136.31214179228496,40.792156108742276,102.77159140540736,143.56183336806478
360,37.0,1235.5,37.0,8244.0,3514.0,135.95955280891445,42.7551166528639,103.16006979447037,145.91093173576817
361,32.0,1068.0,26.0,8066.0,3526.5,133.5065541462291,38.8329756778952,104.92378186092989,143.75326083258076
362,44.0,1155.0,22.5,8226.0,3906.0,133.2216198670471,40.792156108742276,106.51291001564083,147.29901561110313
363,1.5,1136.0,10.5,7789.0,3015.5,131.24023773218335,41.593268686170845,101.43470806385751,143.02796929272262
