frame,t_rel,t_abs,mar,delta_mar,mar_bp,nose_lip_dist,delta_nose_lip_dist,chin_lip_dist,delta_chin_lip_dist,valid
1884,62.802578,,0.227142,0.059696,0.085634,117.642570,5.418541,171.955719,2.555191,1
1885,62.835913,,0.184515,-0.042627,0.053747,117.524681,-0.117889,178.020096,6.064377,1
1886,62.869247,,0.076724,-0.107791,0.017986,114.195610,-3.329071,179.587875,1.567780,1
1887,62.902582,,0.032413,-0.044311,-0.015137,109.996056,-4.199554,174.556641,-5.031235,1
1888,62.935917,,0.042476,0.010062,-0.040555,107.351959,-2.644096,173.199921,-1.356720,1
1889,62.969252,,0.045916,0.003441,-0.055857,105.034477,-2.317482,170.413956,-2.785965,1
1890,63.002586,,0.055621,0.009704,-0.061138,107.368134,2.333656,172.335831,1.921875,1
1891,63.035921,,0.048840,-0.006781,-0.059145,107.727951,0.359818,172.765442,0.429611,1
1892,63.069256,,0.040856,-0.007984,-0.053568,106.064270,-1.663681,172.532532,-0.232910,1
1893,63.102590,,0.038173,-0.002682,-0.048061,103.740410,-2.323860,171.098602,-1.433929,1
1894,63.135925,,0.049267,0.011094,-0.045321,101.750748,-1.989662,172.609497,1.510895,1
1895,63.169260,,0.042259,-0.007008,-0.046449,101.242508,-0.508240,173.206558,0.597061,1
1896,63.202594,,0.040278,-0.001981,-0.050996,100.367401,-0.875107,172.730621,-0.475937,1
1897,63.235929,,0.042796,0.002518,-0.056935,101.882278,1.514877,172.695114,-0.035507,1
1898,63.269264,,0.046078,0.003282,-0.061447,103.591721,1.709442,172.087723,-0.607391,1
1899,63.302599,,0.032656,-0.013422,-0.061375,102.420158,-1.171562,168.965927,-3.121796,1
1900,63.335933,,0.044561,0.011905,-0.054268,102.280396,-0.139763,166.146255,-2.819672,1
1901,63.369268,,0.048074,0.003513,-0.038910,101.804047,-0.476349,164.119598,-2.026657,1
1902,63.402603,,0.110228,0.062154,-0.015504,106.381836,4.577789,159.983795,-4.135803,1
1903,63.435937,,0.101726,-0.008502,0.013648,107.297646,0.915810,156.165497,-3.818298,1
1904,63.469272,,0.112403,0.010676,0.044947,109.181641,1.883995,158.998428,2.832932,1
1905,63.502607,,0.213739,0.101336,0.073888,111.884842,2.703201,158.762054,-0.236374,1
1906,63.535941,,0.224277,0.010538,0.096053,109.404739,-2.480103,158.599075,-0.162979,1
1907,63.569276,,0.191708,-0.032570,0.108079,111.424286,2.019547,161.536331,2.937256,1
1908,63.602611,,0.211107,0.019399,0.107881,113.935478,2.511192,164.989655,3.453323,1
1909,63.635946,,0.201913,-0.009194,0.095840,115.144295,1.208817,164.348282,-0.641373,1
1910,63.669280,,0.188896,-0.013017,0.074088,115.406113,0.261818,166.897964,2.549683,1
1911,63.702615,,0.179917,-0.008979,0.046042,117.973412,2.567299,166.775467,-0.122498,1
1912,63.735950,,0.142125,-0.037792,0.016162,115.998024,-1.975388,170.079834,3.304367,1
1913,63.769284,,0.078317,-0.063808,-0.011469,114.574730,-1.423294,176.565903,6.486069,1
1914,63.802619,,0.062632,-0.015685,-0.033688,112.986244,-1.588486,175.660477,-0.905426,1
1915,63.835954,,0.059007,-0.003624,-0.049249,111.139099,-1.847145,173.164825,-2.495651,1
1916,63.869288,,0.062652,0.003645,-0.058652,111.238152,0.099052,171.199234,-1.965591,1
1917,63.902623,,0.071255,0.008603,-0.063536,113.918846,2.680695,171.827301,0.628067,1
1918,63.935958,,0.050708,-0.020547,-0.066118,111.686844,-2.232002,173.160614,1.333313,1
1919,63.969293,,0.047874,-0.002834,-0.067930,110.507889,-1.178955,172.282776,-0.877838,1
1920,64.002627,,0.048294,0.000420,-0.069241,109.924248,-0.583641,170.198822,-2.083954,1
1921,64.035962,,0.074958,0.026665,-0.068889,111.711922,1.787674,170.716537,0.517715,1
1922,64.069297,,0.073378,-0.001581,-0.064695,112.612457,0.900536,172.119461,1.402924,1
1923,64.102631,,0.043666,-0.029712,-0.054087,109.464569,-3.147888,173.985825,1.866364,1
1924,64.135966,,0.089009,0.045343,-0.035620,107.505516,-1.959053,176.275330,2.289505,1
1925,64.169301,,0.073697,-0.015312,-0.009609,105.079445,-2.426071,172.924500,-3.350830,1
1926,64.202635,,0.141488,0.067791,0.021612,107.488075,2.408630,167.128067,-5.796432,1
1927,64.235970,,0.173996,0.032508,0.053666,111.210274,3.722198,158.654922,-8.473145,1
1928,64.269305,,0.245044,0.071048,0.081659,113.595490,2.385216,155.803894,-2.851028,1
1929,64.302640,,0.246548,0.001504,0.101074,115.600395,2.004906,156.554672,0.750778,1
1930,64.335974,,0.251215,0.004667,0.109485,117.438721,1.838326,163.206390,6.651718,1
1931,64.369309,,0.224589,-0.026626,0.106640,117.570206,0.131485,166.736359,3.529968,1
1932,64.402644,,0.189759,-0.034831,0.093911,117.183846,-0.386360,162.622604,-4.113754,1
1933,64.435978,,0.158253,-0.031505,0.074223,115.691879,-1.491966,164.440643,1.818039,1
1934,64.469313,,0.131385,-0.026868,0.050566,115.213257,-0.478622,167.757462,3.316818,1
1935,64.502648,,0.183494,0.052108,0.025620,119.578911,4.365654,173.826889,6.069427,1
1936,64.535982,,0.225757,0.042263,0.001737,121.917618,2.338707,179.898788,6.071899,1
1937,64.569317,,0.091877,-0.133879,-0.019138,117.723167,-4.194450,179.397522,-0.501266,1
1938,64.602652,,0.041424,-0.050453,-0.035351,114.460747,-3.262421,174.643875,-4.753647,1
1939,64.635987,,0.041863,0.000438,-0.046269,110.417244,-4.043503,172.524521,-2.119354,1
1940,64.669321,,0.057149,0.015286,-0.052442,108.952713,-1.464531,171.974274,-0.550247,1
1941,64.702656,,0.062924,0.005775,-0.055566,111.153259,2.200546,173.080383,1.106110,1
1942,64.735991,,0.072153,0.009229,-0.058160,111.877136,0.723877,173.807312,0.726929,1
1943,64.769325,,0.045072,-0.027081,-0.062330,109.218971,-2.658165,171.983932,-1.823380,1
1944,64.802660,,0.042773,-0.002299,-0.068914,108.020782,-1.198189,170.748413,-1.235519,1
1945,64.835995,,0.047602,0.004829,-0.076615,109.377312,1.356529,171.892120,1.143707,1
1946,64.869330,,0.042476,-0.005126,-0.082203,108.943336,-0.433975,171.940903,0.048782,1
1947,64.902664,,0.056261,0.013785,-0.081006,111.062462,2.119125,172.987701,1.046799,1
1948,64.935999,,0.038739,-0.017522,-0.068837,107.976929,-3.085533,172.678833,-0.308868,1
1949,64.969334,,0.051810,0.013071,-0.043544,106.531799,-1.445129,176.379974,3.701141,1
1950,65.002668,,0.035872,-0.015937,-0.006084,104.127441,-2.404358,175.203751,-1.176224,1
1951,65.036003,,0.074764,0.038891,0.038061,104.312531,0.185089,169.285080,-5.918671,1
1952,65.069338,,0.188202,0.113439,0.080731,116.025764,11.713234,163.910339,-5.374741,1
1953,65.102672,,0.303964,0.115762,0.112669,121.713860,5.688095,168.881271,4.970932,1
1954,65.136007,,0.285832,-0.018133,0.127091,118.240585,-3.473274,170.747467,1.866196,1
1955,65.169342,,0.255634,-0.030198,0.121567,116.466957,-1.773628,168.330078,-2.417389,1
1956,65.202677,,0.155460,-0.100174,0.098119,120.228195,3.761238,169.600143,1.270065,1
1957,65.236011,,0.115171,-0.040289,0.063475,118.195137,-2.033058,172.927475,3.327332,1
1958,65.269346,,0.088723,-0.026449,0.025489,120.315414,2.120277,174.367218,1.439743,1
1959,65.302681,,0.080800,-0.007923,-0.008785,119.318962,-0.996452,178.937469,4.570251,1
1960,65.336015,,0.056930,-0.023869,-0.035086,116.234413,-3.084549,173.642014,-5.295456,1
1961,65.369350,,0.059298,0.002368,-0.052352,111.199524,-5.034889,168.984253,-4.657761,1
1962,65.402685,,0.040201,-0.019097,-0.061739,109.150757,-2.048767,168.617172,-0.367081,1
1963,65.436019,,0.033751,-0.006450,-0.065845,109.235832,0.085075,167.006577,-1.610596,1
1964,65.469354,,0.034476,0.000726,-0.066748,111.421112,2.185280,165.465118,-1.541458,1
1965,65.502689,,0.030571,-0.003906,-0.065148,110.884575,-0.536537,164.785156,-0.679962,1
1966,65.536024,,0.026967,-0.003603,-0.060357,108.629417,-2.255157,164.432098,-0.353058,1
1967,65.569358,,0.025703,-0.001264,-0.050810,111.540794,2.911377,166.099228,1.667130,1
1968,65.602693,,0.037565,0.011862,-0.034952,109.368309,-2.172485,167.458069,1.358841,1
1969,65.636028,,0.047669,0.010104,-0.012785,107.488106,-1.880203,171.413956,3.955887,1
1970,65.669362,,0.095042,0.047373,0.013894,107.516174,0.028069,167.604263,-3.809692,1
1971,65.702697,,0.174717,0.079676,0.041512,113.945648,6.429474,158.985504,-8.618759,1
1972,65.736032,,0.136588,-0.038129,0.065420,111.378456,-2.567192,158.577744,-0.407761,1
1973,65.769366,,0.168026,0.031438,0.081317,115.113083,3.734627,160.610596,2.032852,1
1974,65.802701,,0.169050,0.001023,0.085904,116.256134,1.143051,166.779800,6.169205,1
1975,65.836036,,0.143137,-0.025913,0.078539,114.981102,-1.275032,163.904831,-2.874969,1
1976,65.869371,,0.225189,0.082053,0.060855,120.887970,5.906868,172.849243,8.944412,1
1977,65.902705,,0.087517,-0.137672,0.036332,115.902351,-4.985619,178.473862,5.624619,1
1978,65.936040,,0.067169,-0.020348,0.009871,113.657150,-2.245201,172.737381,-5.736481,1
1979,65.969375,,0.043654,-0.023514,-0.014045,112.706589,-0.950562,171.435638,-1.301743,1
1980,66.002709,,0.064856,0.021202,-0.032061,110.965004,-1.741585,171.749756,0.314117,1
1981,66.036044,,0.055128,-0.009728,-0.043005,107.517670,-3.447334,174.154129,2.404373,1
1982,66.069379,,0.046461,-0.008667,-0.047543,108.435898,0.918228,173.886765,-0.267365,1
1983,66.102713,,0.034434,-0.012028,-0.047562,107.156563,-1.279335,173.150589,-0.736176,1
1984,66.136048,,0.037716,0.003283,-0.045725,106.622391,-0.534172,175.136795,1.986206,1
1985,66.169383,,0.035350,-0.002367,-0.044294,105.860245,-0.762146,174.171097,-0.965698,1
1986,66.202718,,0.025731,-0.009619,-0.044669,104.415085,-1.445160,173.367661,-0.803436,1
1987,66.236052,,0.041375,0.015644,-0.046825,103.792992,-0.622093,172.424988,-0.942673,1
1988,66.269387,,0.036287,-0.005088,-0.049374,100.704269,-3.088722,170.096634,-2.328354,1
1989,66.302722,,0.055949,0.019661,-0.049751,102.962105,2.257835,171.355301,1.258667,1
1990,66.336056,,0.046839,-0.009110,-0.045016,100.511620,-2.450485,170.453598,-0.901703,1
1991,66.369391,,0.041477,-0.005362,-0.032772,100.692017,0.180397,167.921951,-2.531647,1
1992,66.402726,,0.066236,0.024758,-0.011837,102.451401,1.759384,163.570099,-4.351852,1
1993,66.436060,,0.085360,0.019124,0.016370,106.830933,4.379532,160.635590,-2.934509,1
1994,66.469395,,0.134433,0.049073,0.048268,109.072952,2.242020,155.494431,-5.141159,1
1995,66.502730,,0.132732,-0.001701,0.078458,114.365875,5.292923,162.004013,6.509583,1
1996,66.536065,,0.198074,0.065342,0.101075,111.372032,-2.993843,160.336456,-1.667557,1
1997,66.569399,,0.206180,0.008106,0.111503,112.687225,1.315193,166.997681,6.661224,1
1998,66.602734,,0.240219,0.034039,0.107211,118.401451,5.714226,168.487198,1.489517,1
1999,66.636069,,0.207487,-0.032732,0.089612,116.503517,-1.897934,173.798431,5.311234,1
2000,66.669403,,0.128468,-0.079019,0.062812,120.256134,3.752617,179.678772,5.880341,1
2001,66.702738,,0.072253,-0.056215,0.032476,114.921898,-5.334236,176.220688,-3.458084,1
2002,66.736073,,0.051718,-0.020536,0.004285,112.477928,-2.443970,170.995911,-5.224777,1
2003,66.769407,,0.068263,0.016545,-0.018060,109.325966,-3.151962,166.736252,-4.259659,1
2004,66.802742,,0.073165,0.004902,-0.033166,109.696213,0.370247,169.356995,2.620743,1
2005,66.836077,,0.062268,-0.010897,-0.042285,108.901924,-0.794289,168.788986,-0.568008,1
2006,66.869412,,0.044608,-0.017660,-0.047851,107.226158,-1.675766,166.522522,-2.266464,1
2007,66.902746,,0.036121,-0.008486,-0.052393,108.010323,0.784164,164.687408,-1.835114,1
2008,66.936081,,0.008007,-0.028114,-0.057581,105.379303,-2.631020,164.855209,0.167801,1
2009,66.969416,,0.021131,0.013124,-0.063576,105.049995,-0.329308,162.785904,-2.069305,1
2010,67.002750,,0.013871,-0.007261,-0.069057,104.818977,-0.231018,159.160065,-3.625839,1
2011,67.036085,,0.018043,0.004172,-0.071680,103.955948,-0.863029,160.256027,1.095963,1
2012,67.069420,,0.020782,0.002739,-0.068907,103.900185,-0.055763,161.334457,1.078430,1
2013,67.102755,,0.017986,-0.002796,-0.058577,105.043480,1.143295,164.680679,3.346222,1
2014,67.136089,,0.031282,0.013296,-0.040223,105.278038,0.234558,169.489227,4.808548,1
2015,67.169424,,0.054489,0.023207,-0.015047,108.767365,3.489326,175.014648,5.525421,1
2016,67.202759,,0.106574,0.052085,0.014150,107.225784,-1.541580,168.059494,-6.955154,1
2017,67.236093,,0.143473,0.036900,0.043202,108.883545,1.657761,161.064102,-6.995392,1
2018,67.269428,,0.158020,0.014547,0.067871,110.935089,2.051544,159.166794,-1.897308,1
2019,67.302763,,0.157358,-0.000662,0.084320,110.949417,0.014328,161.823761,2.656967,1
2020,67.336097,,0.168405,0.011047,0.090468,114.643700,3.694283,167.585312,5.761551,1
2021,67.369432,,0.179568,0.011164,0.085926,115.188156,0.544456,165.022858,-2.562454,1
2022,67.402767,,0.146465,-0.033103,0.071779,110.222160,-4.965996,167.149429,2.126572,1
2023,67.436102,,0.141473,-0.004992,0.050958,115.410210,5.188049,179.313995,12.164566,1
2024,67.469436,,0.112418,-0.029056,0.026941,117.390793,1.980583,182.801941,3.487946,1
2025,67.502771,,0.061453,-0.050965,0.003291,112.720398,-4.670395,174.616440,-8.185501,1
2026,67.536106,,0.068643,0.007190,-0.017055,106.181976,-6.538422,170.444733,-4.171707,1
2027,67.569440,,0.065027,-0.003616,-0.032331,107.237785,1.055809,170.917282,0.472549,1
2028,67.602775,,0.051170,-0.013856,-0.041874,109.499977,2.262192,175.748306,4.831024,1
2029,67.636110,,0.029983,-0.021187,-0.046472,107.736702,-1.763275,175.446243,-0.302063,1
2030,67.669444,,0.014672,-0.015311,-0.047680,108.239403,0.502701,175.830505,0.384262,1
2031,67.702779,,0.022554,0.007882,-0.047417,104.677605,-3.561798,173.533157,-2.297348,1
2032,67.736114,,0.034648,0.012093,-0.047472,105.844864,1.167259,174.119003,0.585846,1
2033,67.769449,,0.045662,0.011014,-0.048723,105.535789,-0.309074,172.746719,-1.372284,1
2034,67.802783,,0.042967,-0.002695,-0.050761,104.853836,-0.681953,172.809387,0.062668,1
2035,67.836118,,0.040284,-0.002683,-0.051723,104.533264,-0.320572,172.521530,-0.287857,1
2036,67.869453,,0.027468,-0.012816,-0.048886,102.268745,-2.264519,169.371643,-3.149887,1
2037,67.902787,,0.046377,0.018909,-0.039304,104.436432,2.167686,170.507278,1.135635,1
2038,67.936122,,0.047856,0.001479,-0.021462,103.594353,-0.842079,172.221100,1.713821,1
2039,67.969457,,0.083146,0.035290,0.004143,106.412521,2.818169,168.445374,-3.775726,1
2040,68.002791,,0.100754,0.017608,0.034668,111.648537,5.236015,168.423157,-0.022217,1
2041,68.036126,,0.096968,-0.003786,0.064913,110.253586,-1.394951,167.137833,-1.285324,1
2042,68.069461,,0.177747,0.080779,0.089035,111.736519,1.482933,165.798965,-1.338867,1
2043,68.102796,,0.251315,0.073568,0.101629,113.611053,1.874535,167.696014,1.897049,1
2044,68.136130,,0.236545,-0.014770,0.100272,118.990692,5.379639,168.173431,0.477417,1
2045,68.169465,,0.138495,-0.098050,0.085755,115.954933,-3.035759,166.232544,-1.940887,1
2046,68.202800,,0.119730,-0.018766,0.061666,115.073746,-0.881187,167.642639,1.410095,1
2047,68.236134,,0.097128,-0.022602,0.033806,110.359406,-4.714340,165.075851,-2.566788,1
2048,68.269469,,0.083417,-0.013711,0.007595,109.360558,-0.998848,167.545578,2.469727,1
2049,68.302804,,0.056676,-0.026741,-0.012967,113.465698,4.105141,173.648666,6.103088,1
2050,68.336138,,0.061587,0.004911,-0.026597,112.456764,-1.008934,172.738953,-0.909714,1
2051,68.369473,,0.062999,0.001412,-0.034305,110.579033,-1.877731,169.796570,-2.942383,1
2052,68.402808,,0.058254,-0.004745,-0.038525,109.301300,-1.277733,171.412140,1.615570,1
2053,68.436143,,0.042596,-0.015658,-0.042169,107.704437,-1.596863,170.716995,-0.695145,1
2054,68.469477,,0.031749,-0.010848,-0.047157,106.605255,-1.099182,171.048508,0.331512,1
2055,68.502812,,0.030740,-0.001009,-0.053864,104.642914,-1.962341,171.876099,0.827591,1
2056,68.536147,,0.022479,-0.008261,-0.060790,103.289444,-1.353470,171.752975,-0.123123,1
2057,68.569481,,0.018074,-0.004406,-0.065171,102.049294,-1.240150,170.656952,-1.096024,1
2058,68.602816,,0.031651,0.013577,-0.063550,101.751801,-0.297493,172.140549,1.483597,1
2059,68.636151,,0.023151,-0.008500,-0.053304,99.779846,-1.971954,172.069656,-0.070892,1
2060,68.669485,,0.051988,0.028837,-0.033348,99.904892,0.125046,171.528564,-0.541092,1
2061,68.702820,,0.091275,0.039287,-0.004558,105.727661,5.822769,170.891312,-0.637253,1
2062,68.736155,,0.109665,0.018390,0.029409,109.206619,3.478958,166.146744,-4.744568,1
2063,68.769490,,0.146708,0.037042,0.063344,111.269119,2.062500,160.086380,-6.060364,1
2064,68.802824,,0.162430,0.015723,0.091046,113.872688,2.603569,159.939758,-0.146622,1
2065,68.836159,,0.188387,0.025957,0.107197,112.379669,-1.493019,166.469879,6.530121,1
2066,68.869494,,0.253931,0.065543,0.108543,120.780731,8.401062,171.593185,5.123306,1
2067,68.902828,,0.199604,-0.054326,0.094364,124.514366,3.733635,179.093414,7.500229,1
2068,68.936163,,0.180294,-0.019310,0.067897,127.481918,2.967552,182.708115,3.614700,1
2069,68.969498,,0.090905,-0.089389,0.034450,122.851662,-4.630257,185.171463,2.463348,1
2070,69.002833,,0.069714,-0.021191,0.000293,120.791573,-2.060089,179.555206,-5.616257,1
2071,69.036167,,0.044875,-0.024839,-0.029006,110.910347,-9.881226,174.015244,-5.539963,1
2072,69.069502,,0.059462,0.014587,-0.050095,110.161194,-0.749153,170.559677,-3.455566,1
2073,69.102837,,0.047909,-0.011553,-0.061886,109.395218,-0.765976,170.002029,-0.557648,1
2074,69.136171,,0.037486,-0.010422,-0.066021,107.035622,-2.359596,170.261261,0.259232,1
2075,69.169506,,0.036626,-0.000860,-0.065333,106.692337,-0.343285,170.716736,0.455475,1
2076,69.202841,,0.027958,-0.008668,-0.062975,104.895439,-1.796898,172.133545,1.416809,1
2077,69.236175,,0.034190,0.006232,-0.061562,104.475548,-0.419891,170.542618,-1.590927,1
2078,69.269510,,0.036968,0.002778,-0.062344,104.526085,0.050537,170.855804,0.313187,1
2079,69.302845,,0.024561,-0.012407,-0.065109,102.004135,-2.521950,170.408386,-0.447418,1
2080,69.336180,,0.034110,0.009549,-0.068153,103.073357,1.069221,171.112610,0.704224,1
2081,69.369514,,0.034878,0.000767,-0.068969,103.311325,0.237968,173.512711,2.400101,1
2082,69.402849,,0.027839,-0.007039,-0.064674,101.563736,-1.747589,172.714859,-0.797852,1
2083,69.436184,,0.035625,0.007786,-0.053168,103.701843,2.138107,173.380600,0.665741,1
2084,69.469518,,0.093929,0.058304,-0.033531,107.260658,3.558815,172.457672,-0.922928,1
2085,69.502853,,0.087737,-0.006192,-0.006245,110.268387,3.007729,174.966766,2.509094,1
2086,69.536188,,0.073909,-0.013828,0.026113,107.532440,-2.735947,174.415176,-0.551590,1
2087,69.569522,,0.168820,0.094911,0.059789,118.755234,11.222794,180.813721,6.398544,1
2088,69.602857,,0.228570,0.059751,0.090187,127.140503,8.385269,179.252686,-1.561035,1
2089,69.636192,,0.186737,-0.041833,0.113074,130.627747,3.487244,178.013336,-1.239349,1
2090,69.669527,,0.216208,0.029470,0.125433,131.003174,0.375427,181.574066,3.560730,1
2091,69.702861,,0.249000,0.032792,0.125635,126.874176,-4.128998,181.967178,0.393112,1
2092,69.736196,,0.213028,-0.035971,0.114596,118.891571,-7.982605,175.201569,-6.765610,1
2093,69.769531,,0.146109,-0.066920,0.094667,115.373421,-3.518150,175.535629,0.334061,1
2094,69.802865,,0.185332,0.039224,0.069098,115.585770,0.212349,178.083298,2.547668,1
2095,69.836200,,0.134319,-0.051013,0.041679,122.902229,7.316460,182.645996,4.562698,1
2096,69.869535,,0.099359,-0.034960,0.015537,121.872765,-1.029465,181.018387,-1.627609,1
2097,69.902869,,0.060790,-0.038569,-0.007016,114.910820,-6.961945,174.816772,-6.201614,1
2098,69.936204,,0.064991,0.004201,-0.024974,110.806633,-4.104187,168.967133,-5.849640,1
2099,69.969539,,0.063694,-0.001297,-0.038293,109.581543,-1.225090,167.219635,-1.747498,1
2100,70.002874,,0.045322,-0.018372,-0.047440,107.577126,-2.004417,167.314835,0.095200,1
2101,70.036208,,0.026945,-0.018377,-0.053314,106.572220,-1.004906,164.281784,-3.033051,1
2102,70.069543,,0.020276,-0.006669,-0.056650,105.789688,-0.782532,160.039001,-4.242783,1
2103,70.102878,,0.009761,-0.010515,-0.057940,103.568901,-2.220787,156.262817,-3.776184,1
2104,70.136212,,0.006330,-0.003431,-0.057579,103.504585,-0.064316,154.044846,-2.217972,1
2105,70.169547,,0.018310,0.011979,-0.055757,107.721138,4.216553,156.409058,2.364212,1
2106,70.202882,,0.036305,0.017995,-0.052444,109.384689,1.663551,160.880661,4.471603,1
2107,70.236216,,0.039895,0.003591,-0.047471,108.359467,-1.025223,159.562103,-1.318558,1
2108,70.269551,,0.025228,-0.014667,-0.040480,109.639336,1.279869,162.167831,2.605728,1
2109,70.302886,,0.026691,0.001463,-0.031019,109.983215,0.343880,166.764053,4.596222,1
2110,70.336221,,0.053324,0.026632,-0.019006,112.181862,2.198647,168.713043,1.948990,1
2111,70.369555,,0.057991,0.004667,-0.004823,110.344154,-1.837708,168.866913,0.153870,1
2112,70.402890,,0.081273,0.023282,0.010540,110.309509,-0.034645,162.623840,-6.243073,1
2113,70.436225,,0.058394,-0.022879,0.025454,108.742157,-1.567352,161.037949,-1.585892,1
2114,70.469559,,0.123680,0.065286,0.038080,110.229996,1.487839,160.992645,-0.045303,1
2115,70.502894,,0.105777,-0.017904,0.046587,114.815475,4.585480,162.200516,1.207870,1
2116,70.536229,,0.143954,0.038178,0.049942,118.037354,3.221878,164.578979,2.378464,1
2117,70.569563,,0.094034,-0.049920,0.047957,114.609741,-3.427612,170.328583,5.749603,1
2118,70.602898,,0.084034,-0.010000,0.041225,113.317841,-1.291901,170.377686,0.049103,1
2119,70.636233,,0.092606,0.008572,0.031256,113.275955,-0.041885,171.339676,0.961990,1
2120,70.669568,,0.069454,-0.023152,0.019742,111.566109,-1.709846,171.948074,0.608398,1
2121,70.702902,,0.073642,0.004188,0.008370,113.975098,2.408989,170.558273,-1.389801,1
2122,70.736237,,0.078829,0.005187,-0.001455,112.925461,-1.049637,164.218918,-6.339355,1
2123,70.769572,,0.044488,-0.034341,-0.008792,111.246284,-1.679176,163.998917,-0.220001,1
2124,70.802906,,0.044857,0.000369,-0.013135,108.426743,-2.819542,167.606049,3.607132,1
2125,70.836241,,0.028251,-0.016606,-0.014697,110.011787,1.585045,169.081802,1.475754,1
2126,70.869576,,0.043372,0.015121,-0.014140,108.398949,-1.612839,170.166382,1.084579,1
2127,70.902911,,0.057439,0.014068,-0.012426,106.355629,-2.043320,172.749863,2.583481,1
2128,70.936245,,0.061022,0.003582,-0.010594,105.924316,-0.431313,171.764771,-0.985092,1
2129,70.969580,,0.048583,-0.012439,-0.009336,104.294029,-1.630287,171.121674,-0.643097,1
2130,71.002915,,0.056788,0.008205,-0.008876,104.742569,0.448540,171.121292,-0.000381,1
2131,71.036249,,0.063934,0.007147,-0.008895,104.919662,0.177094,171.930267,0.808975,1
2132,71.069584,,0.055962,-0.007972,-0.008791,106.599815,1.680153,175.979980,4.049713,1
2133,71.102919,,0.065449,0.009487,-0.007944,107.029587,0.429771,177.308914,1.328934,1
2134,71.136253,,0.052229,-0.013220,-0.006118,110.217911,3.188324,178.164093,0.855179,1
2135,71.169588,,0.070471,0.018242,-0.003643,109.919922,-0.297989,177.042755,-1.121338,1
2136,71.202923,,0.060896,-0.009575,-0.001445,108.933075,-0.986847,175.569748,-1.473007,1
2137,71.236258,,0.082517,0.021621,-0.000782,112.432564,3.499489,177.623169,2.053421,1
2138,71.269592,,0.078177,-0.004340,-0.002772,111.955673,-0.476891,177.372803,-0.250366,1
2139,71.302927,,0.074508,-0.003670,-0.008041,114.195274,2.239601,176.888489,-0.484314,1
2140,71.336262,,0.069853,-0.004654,-0.016110,112.988243,-1.207031,175.666367,-1.222122,1
2141,71.369596,,0.083039,0.013186,-0.025626,115.038048,2.049805,175.113297,-0.553070,1
2142,71.402931,,0.051067,-0.031972,-0.034572,112.470406,-2.567642,172.452179,-2.661118,1
2143,71.436266,,0.043198,-0.007869,-0.040947,112.810486,0.340080,172.793076,0.340897,1
2144,71.469600,,0.022798,-0.020400,-0.043479,112.867165,0.056679,173.320862,0.527786,1
2145,71.502935,,0.044000,0.021202,-0.041916,118.255821,5.388657,171.538727,-1.782135,1
2146,71.536270,,0.032980,-0.011020,-0.037330,117.874550,-0.381271,170.740570,-0.798157,1
2147,71.569605,,0.073234,0.040254,-0.031185,122.685997,4.811447,171.649261,0.908691,1
2148,71.602939,,0.060451,-0.012783,-0.024482,121.587646,-1.098351,169.642456,-2.006805,1
2149,71.636274,,0.139976,0.079524,-0.016877,129.808929,8.221283,169.042175,-0.600281,1
2150,71.669609,,0.141409,0.001434,-0.006371,131.071320,1.262390,167.775253,-1.266922,1
2151,71.702943,,0.152965,0.011556,0.010294,131.630112,0.558792,169.053268,1.278015,1
2152,71.736278,,0.104067,-0.048899,0.035563,130.252579,-1.377533,170.113266,1.059998,1
2153,71.769613,,0.099156,-0.004910,0.069466,125.408852,-4.843727,172.354797,2.241531,1
2154,71.802947,,0.168472,0.069315,0.108221,129.661743,4.252892,171.936218,-0.418579,1
2155,71.836282,,0.218035,0.049563,0.143845,128.219894,-1.441849,165.745972,-6.190247,1
2156,71.869617,,0.293764,0.075729,0.166723,131.977356,3.757462,161.097076,-4.648895,1
2157,71.902952,,0.362850,0.069086,0.167770,136.866852,4.889496,158.985107,-2.111969,1
2158,71.936286,,0.368258,0.005408,0.143625,141.908112,5.041260,169.858795,10.873688,1
2159,71.969621,,0.248122,-0.120137,0.097106,131.414444,-10.493668,173.551041,3.692245,1
2160,72.002956,,0.078644,-0.169478,0.036815,119.258156,-12.156288,174.656296,1.105255,1
2161,72.036290,,0.006470,-0.072173,-0.024514,114.833817,-4.424339,166.195145,-8.461151,1
2162,72.069625,,0.009629,0.003159,-0.075344,115.657356,0.823540,165.239243,-0.955902,1
2163,72.102960,,0.006172,-0.003457,-0.107512,112.149223,-3.508133,164.435028,-0.804214,1
2164,72.136294,,0.010785,0.004614,-0.119635,109.220734,-2.928490,164.670517,0.235489,1
2165,72.169629,,0.013999,0.003214,-0.115407,110.183380,0.962646,164.770462,0.099945,1
2166,72.202964,,0.042395,0.028396,-0.101686,111.380745,1.197365,166.380066,1.609604,1
2167,72.236299,,0.040825,-0.001570,-0.086358,109.983391,-1.397354,167.975723,1.595657,1
2168,72.269633,,0.042935,0.002110,-0.074835,109.943466,-0.039925,166.168365,-1.807358,1
2169,72.302968,,0.061169,0.018234,-0.069096,110.017570,0.074104,166.624191,0.455826,1
2170,72.336303,,0.034095,-0.027074,-0.067021,109.033195,-0.984375,167.464828,0.840637,1
2171,72.369637,,0.051024,0.016929,-0.064164,108.553261,-0.479935,165.123947,-2.340881,1
