frame,timestamp,feat_nose_to_lips_lips_to_chin,feat_between_lips_to_mouth_width,feat_top_lip_height_to_mouth_width,feat_bottom_lip_height_to_mouth_width,feat_mouth_width_nose_to_chin,feat_mouth_width_outside_lips,feat_mouth_width_inside_lips,status,mouth,action,bite_count,chew_count,chews_per_bite,behind_hand,mouth_open_ratio,p49_p51,p49_p59,p49_p62,p49_p68,p49_p52,p49_p63,p49_p67,p49_p58,p49_p9,p49_p34,p55_p53,p55_p57,p55_p64,p55_p66,p55_p52,p55_p63,p55_p67,p55_p58,p55_p9,p55_p34,p49_p55,p34_p52,p52_p63,p63_p67,p67_p58,p58_p9,label
124,4.133634158175643,0.4321059720634503,0.0526306790084292,0.1112629956890357,0.1813777456069615,0.6889279456279765,0.6889279456279765,19.000324883512185,,Open,Chew,1,3,3.0,False,0.0526306790084292,64.66065264130884,61.71709649683789,56.71860364994893,56.0357029044876,80.4114419718985,76.6550715869472,76.00657866263946,82.63776376451628,181.57092278225608,116.10340218959992,81.43709228600933,77.07788269017254,73.55270219373317,74.00675644831355,100.0,95.42536350467836,95.0,98.97979591815697,185.71483516402236,125.99206324209474,171.00292395160966,57.07889277132134,19.026297590440446,9.0,31.016124838541646,132.09466302617983,chew
125,4.166969917515769,0.4357118909372227,0.0718511349593876,0.1137642970190304,0.1797276029365125,0.662323961970132,0.662323961970132,13.917664634876388,,Open,Chew,1,3,3.0,False,0.0718511349593876,64.66065264130884,62.177166226839255,57.271284253105414,55.0,80.77747210701756,75.8023746329889,75.0066663703967,82.0792300158816,183.35757415498276,116.27553482998908,78.7210264160726,75.64390259630977,70.8590149522275,71.0,96.16652224137046,92.43916918709296,92.04890004774636,96.79876032264048,186.4966487634563,125.2078272313676,167.01197561851666,58.008620049092706,19.0,12.0,30.01666203960727,133.13526955694348,chew
126,4.200305676855895,0.4211078554127594,0.0434774222251667,0.1242212063576191,0.2050590758705098,0.6465265435192751,0.6465265435192751,23.00044365144432,,Open,Chew,1,3,3.0,False,0.0434774222251667,66.03029607687671,60.37383539249432,55.31726674375732,54.3323108288245,79.7057087039567,73.97972695272672,73.17103251970687,79.12016177940993,177.61193653580833,114.97825881443848,77.41446893184762,72.09022125087424,68.8839603971781,68.26419266350405,93.30058949438636,88.68483523128404,88.09086218218096,91.706052144883,183.412104289766,123.03657992645928,161.00310556011024,56.00892785976178,20.0,7.0,33.015148038438355,133.00375934536586,chew
127,4.233641436196021,0.4317742717212808,0.0316455696202531,0.1392405063291139,0.2026305138428116,0.6367235690979679,0.6367235690979679,31.6,,Closed,Chew,1,3,3.0,False,0.0316455696202531,62.80127387243033,55.90169943749474,51.97114584074513,50.48762224545735,76.96752561957543,70.71067811865476,70.178344238091,75.96051605933177,176.22996340009834,114.47707194019246,77.02596964660685,70.57619995437555,67.89698078707183,67.47592163134935,93.637599285757,88.56635930193812,88.14193099768123,91.09335870413386,178.89941307897016,123.7618681177688,158.0,57.0350769263968,22.0,5.0,32.01562118716424,132.09466302617983,chew
128,4.266977195536147,0.4069006658371145,0.0354021758028894,0.145966910211999,0.2084038203245364,0.5763817041880199,0.5763817041880199,28.246851424267017,,Closed,Chew,1,3,3.0,False,0.0354021758028894,57.38466694161429,46.95742752749558,45.60701700396552,43.93176527297759,68.0,61.98386886924694,60.29925372672534,65.55150646628954,177.61193653580833,107.64757312638312,76.8505042273634,67.35725647619564,65.5133574166368,65.92419889539804,91.0,84.17244204607586,84.48076704197234,85.61541917201598,172.40939649566667,122.494897852931,144.03124660989366,56.0357029044876,21.02379604162864,5.0990195135927845,30.01666203960727,137.71347065556077,not-chew
129,4.300312954876273,0.3740666707967967,0.0448504906039794,0.156173761888606,0.2269275271752897,0.5689942408760302,0.5689942408760302,22.2963001415033,,Closed,Chew,1,3,3.0,False,0.0448504906039794,58.69412236331676,45.65084884205331,44.59820624195552,41.23105625617661,69.46221994724903,62.369864518050704,59.413803110051795,64.07807737440318,175.55910685578235,106.01886624558855,76.27581530209953,66.73080248281148,64.03124237432849,64.93843238021688,89.05054744357274,81.39410298049853,82.49242389456137,85.16454661418682,174.132133737573,118.25819210524064,141.01418368376991,51.03920062069938,22.02271554554524,6.324555320336759,32.0,136.444127759314,not-chew
130,4.3336487142164,0.3291901881604686,0.0996872838221184,0.164702271119328,0.2705341871019667,0.5008194806480625,0.5008194806480625,10.03136971596493,,Closed,Chew,1,3,3.0,False,0.0996872838221184,55.75840743780259,35.22782990761707,38.27531841800928,31.953090617340916,61.554853586049575,51.894122981316485,46.09772228646444,51.42956348249516,168.61791126686393,98.97979591815697,77.46612162745726,61.68468205316454,63.69458375717672,62.5859409132754,89.1852005660132,79.05694150420949,78.08969202141856,78.587530817554,163.62457028209425,115.1086443322134,122.03687967167956,44.181444068749045,20.09975124224178,12.16552506059644,33.015148038438355,134.21251804507656,not-chew
131,4.366984473556526,0.3434699110944799,0.1178511301977579,0.2162019773710617,0.3329020198035333,0.4118072744397186,0.4118072744397186,8.48528137423857,,Closed,Chew,1,3,3.0,False,0.1178511301977579,66.85057965343307,26.570660511172846,43.60045871318328,33.97057550292606,68.79680225126747,53.075418038862395,44.94441010848846,40.26164427839479,153.2122710490253,110.05453193758083,76.48529270389177,49.72926703662542,57.982756057296896,54.78138369920935,83.24061508662703,69.77822009767804,66.48308055437865,65.0,156.236999459155,118.15244390193544,102.1763181955584,46.01086828130936,22.09072203437452,12.041594578792296,34.0147027033899,133.9589489358587,chew
132,4.400320232896652,0.4339161951069432,0.1094041502660235,0.1800839989115382,0.2614154757283181,0.4512273910173326,0.4512273910173326,9.140421067833651,,Open,Chew,1,4,4.0,False,0.1094041502660235,70.32780389006896,37.33630940518894,50.20956084253277,45.0,75.0,60.95900261651269,55.569775957799216,50.00999900019995,141.54857823376398,123.71337841963576,69.52697318307479,50.695167422546305,55.71355310873648,51.19570294468082,74.43117626371358,65.52098900352466,61.29437168288782,63.324560795950255,160.9751533622503,114.85643212288984,111.19802156513396,56.0357029044876,20.024984394500787,12.16552506059644,29.068883707497267,129.1394595001853,chew
133,4.433655992236778,0.3517987723651459,0.1232010644617954,0.2465592230606355,0.3524427704619056,0.438408296306654,0.438408296306654,8.116812986710022,,Open,Chew,1,4,4.0,False,0.1232010644617954,76.05918747922567,38.01315561749642,48.104053883222775,40.22437072223753,79.88116173416608,59.665735560705194,51.884487084291386,50.59644256269407,155.59562975867928,119.61605243444544,79.98124780221924,56.356011214421486,59.481089431852205,55.08175741568164,86.83317338436964,71.8679344353238,68.06614430096654,70.77428911688199,170.66048165876012,122.64175471673585,113.63538181394031,46.09772228646444,28.0178514522438,14.0,40.049968789001575,131.03434664239754,chew
134,4.466991751576904,0.4929759603898282,0.2122564398212697,0.2218068511869656,0.3538712659964457,0.4123248456395472,0.4123248456395472,4.711282262352316,,Open,Chew,1,4,4.0,False,0.2122564398212697,69.46221994724903,39.6232255123179,43.18564576337837,31.78049716414141,72.67048919609665,55.44366510251645,44.384682042344295,52.69724850502159,159.48040632002414,129.0968628588627,83.54639429682169,59.16924876994806,63.13477647065839,55.90169943749474,91.21403400793103,76.55716818169282,70.34912934784623,76.48529270389177,171.09354166653983,135.3255334369682,113.07077429645558,61.1310068623117,25.079872407968907,24.0,40.01249804748511,124.00403219250576,chew
135,4.50032751091703,0.5530925503401627,0.3040840646496526,0.1877049829433456,0.3215397392328646,0.4223140172373016,0.4223140172373016,3.288564302611976,,Open,Chew,1,4,4.0,False,0.3040840646496526,69.35416353759881,42.63801121065568,46.09772228646444,28.16025568065745,70.60453243241541,56.22277118748239,42.01190307520001,55.44366510251645,154.63828762631846,125.93649193144932,82.97590011563598,62.433965115151864,63.51377803280167,55.14526271584895,89.49860334105779,76.94153624668537,70.02856560004639,76.92203845452875,159.4114174079134,137.05838172107534,112.0044641967453,62.00806399170998,21.02379604162864,34.058772731852805,36.013886210738214,112.11155159036912,chew
136,4.533663270257157,0.6032465698720416,0.2241296029489081,0.1637870175395867,0.2673704517336964,0.4426717653164924,0.4426717653164924,4.4617042409518595,,Open,Chew,1,4,4.0,False,0.2241296029489081,64.00781202322104,39.824615503479755,44.553338819890925,31.78049716414141,67.26812023536856,54.644304369257,45.27692569068709,52.839379254491625,150.2165104108067,128.16005617976296,79.19595949289332,59.93329625508679,63.13477647065839,56.32051136131489,86.2670273047588,77.07788269017254,71.11258679024411,75.02666192761077,157.91770008456936,138.5712812959453,116.00431026474836,70.0,19.0,26.0,31.016124838541646,116.03878661895772,chew
137,4.566999029597283,0.6039122598314199,0.1886963568336644,0.1313990248387933,0.2132651609807435,0.4758933917987553,0.4758933917987553,5.299519380130367,,Open,Chew,1,4,4.0,False,0.1886963568336644,58.249463516842795,40.8166632639171,43.41658669218482,34.52535300326414,63.7808748764079,55.47071299343465,50.08991914547278,55.94640292279746,153.7693077307692,122.93087488503448,74.51845409024533,57.77542730261716,62.16912416947821,56.32051136131489,84.59905436823747,77.1621668954417,72.02777242147643,74.94664769020693,156.26259949200897,136.1800279042415,122.00409829181967,72.02777242147643,16.0312195418814,23.021728866442675,26.019223662515376,119.26860441876563,chew
138,4.600334788937409,0.5563871722324962,0.1323817938266,0.0893341354662589,0.1768481731735237,0.5202688081992656,0.5202688081992656,7.553908820043996,,Open,Chew,1,4,4.0,False,0.1323817938266001,56.586217403180434,46.238512086787566,47.50789408087881,41.97618372363071,64.89992295835181,60.92618484691127,57.3149195236284,61.68468205316454,165.60495161679194,120.42009799032718,74.30343195303969,63.324560795950255,66.09841147864296,63.071388124885914,86.97700845625813,81.78630692236935,79.00632886041473,80.95677859203639,172.01162751395617,134.82581355215328,136.1800279042415,74.16872656315464,12.16552506059644,18.027756377319943,24.08318915758459,133.30416347586447,chew
139,4.633670548277535,0.551395077725371,0.069654890813139,0.1117577379733751,0.1891773185065917,0.554734358276832,0.554734358276832,14.356493683733824,,Open,Chew,1,4,4.0,False,0.069654890813139,59.413803110051795,50.59644256269407,48.75448697299562,46.84015371452148,71.02112361825881,65.7875368135941,64.13267497929586,68.65857557508748,165.46903033498444,122.57650672131264,75.66372975210778,62.03224967708329,66.21933252457322,63.50590523722971,88.86506625215557,83.02409288875127,81.05553651663777,80.65358020571685,171.89822570346675,137.3608386695422,144.2809758769326,73.43704787094863,16.1245154965971,10.04987562112089,27.29468812791236,133.1840831330831,chew
140,4.667006307617661,0.4853237087423905,0.0490107556610078,0.1031677510599886,0.1748258235581575,0.5773123011885423,0.5773123011885423,20.40368458949477,,Open,Chew,1,4,4.0,False,0.0490107556610078,60.95900261651269,55.08175741568164,51.62363799656123,51.92301994298868,74.30343195303969,68.96375859826666,70.21395872616783,73.348483283569,176.7766952966369,121.70866854912184,78.29431652425353,66.73080248281148,70.03570517957252,67.26812023536856,93.40770846134704,89.45389874119518,86.02325267042627,86.68333173107735,190.5465822312224,136.4734406395618,155.3898323572041,71.34423592694787,16.0312195418814,7.615773105863909,27.16615541441225,147.00340132119393,chew
141,4.700342066957787,0.4652023320603001,0.0137516331034023,0.110869210539664,0.1609587387576419,0.6138903442155581,0.6138903442155581,72.71863585079137,,Open,Chew,1,4,4.0,False,0.0137516331034023,64.03124237432849,55.44366510251645,53.75872022286245,56.08029957123981,78.71467461661771,73.24616030891995,74.72616676907762,75.23961722390672,174.42763542512407,122.4499897917513,76.15773105863909,66.48308055437865,69.46221994724903,68.73136110975832,94.59386872308374,91.08786966440702,90.19977827023745,89.26925562588724,187.8430195668713,134.46932735757994,162.60381299342276,69.35416353759881,18.027756377319943,2.23606797749979,26.1725046566048,149.08386901338454,chew
142,4.733677826297914,0.4725865966719715,0.012973890370337,0.1219821703798994,0.1570859015783006,0.6717254820104648,0.6717254820104648,77.07788269017254,,Open,Chew,1,4,4.0,False,0.012973890370337,65.80273550544841,60.41522986797286,56.753854494650845,58.9406481131655,82.76472678623425,77.27871634544663,79.42921376924235,80.89499366462674,173.6663467687393,122.88612614937456,80.62257748298549,72.12489168102785,73.33484846919642,72.3394774656273,99.92497185388645,96.04686356149271,94.0850678907126,94.8314293892062,185.23768515072737,136.02940858505562,172.35138525698017,66.18912297349165,21.02379604162864,2.23606797749979,27.073972741361768,140.05713120009278,chew
143,4.76701358563804,0.4603260466760366,0.0309079053507342,0.1034694773051507,0.1493361356731682,0.6982763241935411,0.6982763241935411,32.35418216318064,,Open,Chew,1,4,4.0,False,0.0309079053507342,65.73431371817918,61.40032573203501,57.97413216254298,58.85575587824864,83.38465086573187,79.2464510246358,80.50465825031493,82.76472678623425,174.94284781036347,120.42009799032718,80.23091673413684,72.73238618387272,73.55270219373317,72.11102550927978,99.68951800465284,96.13012014972206,94.0,96.56603957913984,186.6815470259447,131.89389675038038,174.23260314877925,63.071388124885914,18.027756377319943,5.385164807134504,26.019223662515376,137.01459776242822,chew
144,4.800349344978166,0.4597965793433628,0.06100333288781,0.0876458935890605,0.1403551073616945,0.6941981416268476,0.6941981416268476,16.39254697508216,,Open,Chew,1,4,4.0,False,0.06100333288781,64.07027391856539,59.481089431852205,56.61271941887264,56.43580423808985,81.15417426109393,76.68767828015137,78.23042886243178,81.02468759581859,172.19175357722563,117.61377470347595,80.23091673413684,72.42237223399962,73.97972695272672,71.06335201775947,98.95453501482385,96.42095207992918,93.00537618869136,95.33624704172072,184.56435192094924,131.13733259449805,171.14321488157222,62.07253821135398,15.0,10.44030650891055,24.020824298928627,135.0,chew
145,4.833685104318292,0.4361407766904529,0.0084586447486247,0.1076609711052093,0.1559697026167852,0.6779952014840656,0.6779952014840656,118.22224832915332,,Open,Chew,1,4,4.0,False,0.0084586447486247,64.07027391856539,56.753854494650845,55.54277630799526,56.29387178015027,80.23091673413684,75.13321502504735,75.95393340703298,78.26237921249263,173.5396208362805,116.21101496846155,78.0,71.16881339463234,71.34423592694787,71.34423592694787,95.80187889597993,93.1343116150004,92.0869154657707,92.64987857520376,183.88311504866343,127.5617497528158,167.19150696132863,61.07372593840988,18.0,1.4142135623730951,26.076809620810597,140.03213916812098,chew
146,4.867020863658418,0.42483292226778,0.0367759194931218,0.0980691186483249,0.1594801457810328,0.662800151492439,0.662800151492439,27.1917062518866,,Open,Chew,1,4,4.0,False,0.0367759194931218,63.51377803280167,55.65968020030299,55.08175741568164,53.75872022286245,79.30952023559341,74.52516353554684,73.55270219373317,75.92759709091287,174.41330224498358,114.0175425099138,75.23961722390672,71.78439941937245,69.72087205421343,69.1158447825099,93.14504817756014,90.35485598461214,90.0222194794152,92.17917335276988,183.83144453547655,124.65151423067432,163.1502375113196,59.07622195096772,16.0,6.0,26.019223662515376,139.05754204644924,chew
147,4.900356622998544,0.429504988780473,0.0316410363144564,0.1118679567086098,0.167658453262361,0.6625961596602289,0.6625961596602289,31.60452742640134,,Closed,Chew,1,4,4.0,False,0.0316410363144564,63.00793600809346,54.70831746635972,54.12023651093923,52.952809179494906,78.29431652425353,73.54590403278758,73.68174807915459,75.92759709091287,170.84495895401773,114.80853626799708,76.48529270389177,69.57010852370435,68.73136110975832,68.26419266350405,93.68030742904295,89.35882720806042,88.05112151472007,90.24965373894794,179.3599732381782,123.84264209067892,161.15210206509877,58.008620049092706,18.027756377319943,5.0990195135927845,27.018512172212592,135.05924625881784,chew
148,4.933692382338671,0.399989796308813,0.0264807767614248,0.1193472480342904,0.1854836174104075,0.6139137359643466,0.6139137359643466,37.76324271033938,,Closed,Chew,1,4,4.0,False,0.0264807767614248,59.033888572581766,49.9799959983992,49.04079934095691,48.27007354458868,73.348483283569,68.4470598345904,67.7421582177598,70.3420215802759,172.40939649566667,110.0,73.824115301167,65.14598989960932,65.30696746902278,63.63961030678928,89.49301648732151,84.5931439302264,84.2140130857092,85.86617494683223,181.57092278225608,119.50313803411188,151.0529708413575,56.0,18.027756377319943,4.0,28.0178514522438,140.00357138301865,not-chew
149,4.967028141678797,0.3473717540863448,0.0357133746704297,0.1358986588876988,0.2001224052748853,0.5781855550616981,0.5781855550616981,28.00071427660373,,Closed,Chew,1,4,4.0,False,0.0357133746704297,58.69412236331676,43.657759905886145,45.31004303683677,44.27188724235731,69.1158447825099,62.36184731067546,61.18823416311342,63.06346010171025,170.30854353202602,104.04326023342406,74.88658090739622,62.0966987850401,63.60031446463138,62.5859409132754,88.23831367382311,81.58431221748455,80.75270893288967,80.8084154033477,174.4706279005151,116.0,140.00357138301865,49.01020301937138,19.026297590440446,5.0,28.0178514522438,141.088624630053,not-chew
150,5.000363901018923,0.3203003162014231,0.0608488640212985,0.2086246766444522,0.2781662355259363,0.4862834807091858,0.4862834807091858,16.434160539956437,,Closed,Chew,1,4,4.0,False,0.0608488640212985,60.8276253029822,29.154759474226505,38.2099463490856,35.0,66.06814663663572,49.92995093127971,46.51881339845203,43.68065933568311,152.50573759698355,100.84641788382967,77.83315488916018,56.51548460377917,61.74139616173253,59.135437767890075,87.36704184073076,76.84399781375251,74.95331880577403,74.52516353554684,158.61904047118682,117.79643458101778,115.03912377969506,42.1070065428546,24.0,7.0,32.0,131.4610208388783,not-chew
151,5.033699660359049,0.34027057992792,0.0525810290029871,0.1935921493310624,0.2716686498487671,0.4824656912671474,0.4824656912671474,19.018266073552667,,Closed,Chew,1,4,4.0,False,0.0525810290029871,63.52952069707436,31.78049716414141,43.86342439892262,39.824615503479755,68.24954212300622,54.644304369257,51.47815070493501,45.39823785126467,148.5563866011825,106.23088063270492,77.79460135510689,53.9351462406472,61.71709649683789,59.23681287847955,85.70297544426332,73.7360156233031,71.84010022264724,69.87131027825369,154.69324484281788,118.2285921425101,114.109596441316,45.044422518220834,22.09072203437452,6.0,31.0,132.3782459469833,chew
152,5.067035419699175,0.3792510647549891,0.1509219251485424,0.1955123898313188,0.2398638748046853,0.4669802337447529,0.4669802337447529,6.62594251309587,,Open,Chew,1,5,5.0,False,0.1509219251485424,69.31810730249349,33.24154027718932,46.75467891024384,37.21558813185679,73.00684899377592,57.48912940721924,48.33218389437829,45.5411901469428,141.6756859873987,113.8859078200635,75.66372975210778,53.45091205957107,59.033888572581766,53.36665625650534,83.48652585896721,72.44998274671983,68.46897107449476,69.6419413859206,160.22484201895784,119.80818002123227,112.64102272262978,48.16637831516918,22.02271554554524,17.0,27.018512172212592,127.00393694685216,chew
153,5.100371179039301,0.3934056954812848,0.158530463329254,0.2001457397351475,0.2916261658448833,0.4769443611769672,0.4769443611769672,6.307935894460152,,Open,Chew,1,5,5.0,False,0.158530463329254,63.52952069707436,38.28837943815329,40.36087214122113,30.675723300355937,68.6804193347711,54.20332093147061,46.69047011971501,53.33854141237835,161.75598906995685,110.4943437466371,81.32035415564789,60.00833275470999,63.953107821277925,58.249463516842795,91.02197536858888,78.54934754662193,74.67261881037788,78.10889834071403,161.38463371709216,125.4312560727987,120.01666550941998,49.01020301937138,24.020824298928627,19.026297590440446,35.0,124.57929201917948,chew
154,5.133706938379428,0.46703405161629,0.2163950411375544,0.1893958822012073,0.2974216966508917,0.4316988926400851,0.4316988926400851,4.6211779842234755,,Open,Chew,1,5,5.0,False,0.2163950411375544,62.16912416947821,36.76955262170047,40.36087214122113,27.202941017470888,66.06814663663572,52.43090691567332,42.42640687119285,50.774009099144415,156.236999459155,115.52056094046635,76.4198926981712,55.00909015790027,59.16924876994806,52.773099207835045,85.21150157109074,73.92563831310488,69.18092222571191,73.53910524340094,163.0828010551695,127.8632081562167,111.00450441310927,57.0087712549569,21.02379604162864,24.020824298928627,33.015148038438355,122.06555615733704,chew
155,5.167042697719554,0.4923911361498834,0.3215446820493036,0.1653460759268541,0.3128542852371602,0.4107245668374415,0.4107245668374415,3.109987680799729,,Open,Chew,1,5,5.0,False,0.3215446820493036,68.0,47.50789408087881,46.66904755831214,32.01562118716424,71.58910531638176,59.405386961116584,48.041648597857254,61.220911460055866,172.04650534085255,124.0644993541666,77.15568676384133,62.625873247404705,59.682493245507096,52.03844732503075,84.40379138403677,73.824115301167,67.26812023536856,79.07591289387686,179.42407865166817,132.60844618650805,115.06954418958998,62.07253821135398,19.026297590440446,37.0,36.0,126.0634760745554,chew
156,5.20037845705968,0.5153810292400377,0.2689533806438843,0.151212460420129,0.2604214596124445,0.4281343165717335,0.4281343165717335,3.718116491437895,,Open,Chew,1,5,5.0,False,0.2689533806438843,61.05735008989499,43.86342439892262,43.93176527297759,31.0,66.46803743153546,55.226805085936306,46.09772228646444,57.20139858430037,170.8800749063506,122.93087488503448,78.49203781276162,63.52952069707436,65.36818798161687,58.034472514187634,87.65842800324451,78.79086241436883,73.0,79.30952023559341,175.96022277776305,137.90576492663388,119.03780911962384,67.00746227100382,18.0,32.01562118716424,31.0,130.01538370516005,chew
157,5.233714216399806,0.6219055163723828,0.2200845070569057,0.105677087698651,0.2033876838060927,0.4766211365776279,0.4766211365776279,4.543709202308532,,Open,Chew,1,5,5.0,False,0.2200845070569057,55.31726674375732,44.04543109109048,43.56604182158393,34.0147027033899,63.245553203367585,56.859475903318,50.15974481593781,58.66856057549052,156.54072952429985,121.24768039018312,71.21797525905943,61.74139616173253,61.74139616173253,58.008620049092706,80.52949770115296,75.27283706623525,73.02739212103907,76.89603370785778,162.78820596099706,133.1465358167459,123.01625908797584,74.00675644831355,13.0,27.073972741361768,25.019992006393608,119.0,chew
158,5.267049975739932,0.583431282976384,0.200166585716394,0.1333287039448163,0.2168193355358419,0.4451061311890835,0.4451061311890835,4.995838823053362,,Open,Chew,1,5,5.0,False,0.200166585716394,56.586217403180434,46.22769732530488,44.29446918070021,37.013511046643494,64.89992295835181,57.584720195551874,53.150729063673246,60.03332407921454,162.9846618550347,123.8789731956154,66.70832032063167,59.0592922409336,56.859475903318,53.0,75.66372975210778,69.26037828369117,67.06713054842886,73.92563831310488,176.207264322445,129.49517365523704,120.0041665943312,75.0066663703967,16.0,24.020824298928627,26.019223662515376,128.56126943990557,chew
159,5.300385735080058,0.5400146116636844,0.1472067218840448,0.1029161404461611,0.2058322808923222,0.4976218307530118,0.4976218307530118,6.793168051033041,,Open,Chew,1,5,5.0,False,0.1472067218840448,57.20139858430037,53.823786563191554,49.33558553417604,45.044422518220834,68.4470598345904,63.788713735268246,61.204574992397426,69.35416353759881,178.07021087200408,122.3315167894194,69.33974329343886,64.8459713474939,61.032778078668514,59.00847396772772,80.62257748298549,76.15773105863909,75.02666192761077,80.77747210701756,186.48860555004427,127.02755606560332,136.03308421115798,74.10802925459562,14.0,20.024984394500787,28.0,137.23337786413333,chew
160,5.3337214944201845,0.4322345126661273,0.2822860132178478,0.1340803046307981,0.187832102890865,0.5659315099754598,0.5659315099754598,3.5425063700491344,,Open,Chew,1,5,5.0,False,0.2822860132178478,37.656340767525464,33.13608305156178,39.0,41.617304093369626,59.0,62.29767250869008,60.166435825965294,55.326304774492215,140.45995870709916,74.24957912338628,69.2314957226839,72.02777242147643,69.87131027825369,78.92401408950256,90.27181176868004,90.93404203047392,97.41663102366044,94.00531899844816,149.40214188558343,112.6809655620682,149.164338901763,52.3450093132096,20.0,42.1070065428546,28.0178514522438,121.10326172320876,chew
161,5.3670572537603105,0.4673715148023084,0.3428735509918067,0.1275167785234899,0.1746256621645327,0.5264266574546052,0.5264266574546052,2.916527090256361,,Open,Chew,1,5,5.0,False,0.3428735509918067,42.44997055358225,40.162171256046406,42.44997055358225,55.154328932550705,65.12296062065974,66.70832032063167,71.69379331573968,61.814237842102365,136.8575902169843,84.95881355103778,59.84145720150872,64.13267497929586,60.41522986797286,73.06161783043132,84.09518416651456,85.32877591996736,94.15412895885127,88.56635930193812,140.61649974309557,111.50336317797772,149.0,59.53990258641679,19.0,51.0881590977792,26.019223662515376,127.39309243440164,chew
162,5.4003930131004365,0.4061991188682243,0.2953533214633988,0.1051934503766886,0.1641758620218379,0.5174909253513108,0.5174909253513108,3.38577536573911,,Open,Chew,1,5,5.0,False,0.2953533214633988,42.5440947723653,44.94441010848846,40.19950248448356,58.69412236331676,61.98386886924694,62.20128616033595,74.62573282722254,65.73431371817918,155.9262646253029,90.4267659490264,70.34912934784623,67.36467917239716,70.40596565632774,76.15773105863909,91.0,91.41115905621152,93.60555539069249,88.09086218218096,158.7765725792064,113.20777358467925,152.3975065412817,60.207972893961475,16.0312195418814,45.0111097397076,25.019992006393608,148.22280526288793,chew
163,5.4337287724405625,0.4534286533666641,0.0397669505978462,0.113761795019822,0.1761107812190332,0.7121586418560164,0.7121586418560164,25.146509474985,,Open,Chew,1,5,5.0,False,0.0397669505978462,67.23094525588644,63.97655820689325,58.69412236331676,58.077534382926416,85.09406559801923,81.49846624323675,81.02468759581859,86.03487664894976,181.24568960391855,119.60351165413162,81.54140052758476,78.0,74.33034373659252,74.02702209328699,99.45853407325085,95.1892851112981,95.00526301210895,100.24470060806208,184.83776670366908,127.47548783981962,176.02556632489498,59.00847396772772,20.024984394500787,7.0,31.0,130.13838787997952,chew
164,5.4670645317806885,0.4546085814750756,0.0463225761838372,0.1035804292399729,0.1552377916391201,0.7100530400538788,0.7100530400538788,21.587745811704597,,Open,Chew,1,5,5.0,False,0.0463225761838372,63.631753079732135,62.24146527838174,56.88585061331157,57.07889277132134,82.54089895318563,79.51100552753688,80.00624975587844,85.07055894961546,177.55280904564702,117.51595636338072,79.84985911070852,75.39230729988306,73.33484846919642,72.0,98.71676655968832,95.13148795220224,94.04786015641186,97.718984849414,186.79668091269716,126.15070352558485,174.04597093871493,60.00833275470999,18.027756377319943,8.06225774829855,27.018512172212592,132.0,chew
165,5.5004002911208145,0.457572053166483,0.0468609213091883,0.1047842055356136,0.1628504536999214,0.7104742901570719,0.7104742901570719,21.339742626953484,,Open,Chew,1,5,5.0,False,0.0468609213091883,64.88451279003334,64.47480127925948,58.85575587824864,59.07622195096772,83.48652585896721,80.50465825031493,81.00617260431454,86.33075929238663,177.17787672280082,115.43396380615197,77.62087348130012,73.92563831310488,71.449282711585,70.0,95.80187889597993,92.13576938409967,91.0494371207203,95.1892851112981,182.60339536821323,125.49501982150528,172.04650534085255,59.033888572581766,18.027756377319943,8.06225774829855,28.0178514522438,129.0155029444136,chew
166,5.533736050460941,0.4654025853271929,0.0365846857461017,0.1158515048626554,0.1890208763548589,0.6771433629737202,0.6771433629737202,27.333841458691623,,Closed,Chew,1,5,5.0,False,0.0365846857461017,61.05735008989499,58.59180830116101,53.9351462406472,52.15361924162119,77.83315488916018,73.43704787094863,73.02739212103907,78.54934754662193,173.9683879329805,110.25878649794764,78.29431652425353,74.84650960465692,70.57619995437555,71.11258679024411,94.64142856064674,91.26883367283708,91.00549433962765,95.81753492967766,179.49373248110922,127.47548783981962,164.00304875214974,59.135437767890075,19.0,6.0,31.0,127.06297651164952,chew
167,5.567071809801067,0.4448306180706934,0.0632898716303911,0.113921768934704,0.2025275892172516,0.6438730339652384,0.6438730339652384,15.800316452527143,,Closed,Chew,1,5,5.0,False,0.0632898716303911,58.008620049092706,53.85164807134504,48.507731342539614,46.09772228646444,73.92563831310488,68.8839603971781,68.00735254367721,74.73285756613352,176.6635219845908,107.80074211247342,78.29431652425353,72.61542535852834,69.42621983083913,69.1158447825099,94.86832980505136,90.79647570252934,90.0222194794152,94.86832980505136,177.55280904564702,127.34991166074674,158.00316452527144,57.07889277132134,18.0,10.0,32.0,128.3160161476345,not-chew
168,5.600407569141193,0.4206655154102543,0.052630439969908,0.1186010937260831,0.2040490370517551,0.63481989966258,0.63481989966258,19.000411179761343,,Closed,Chew,1,5,5.0,False,0.052630439969908,59.665735560705194,51.42956348249516,49.33558553417604,46.52956049652737,72.91776189653656,68.24954212300622,67.1863081289633,72.80109889280519,172.6267650163207,107.00467279516349,76.32168761236873,67.06713054842886,66.94027188471824,65.49045732013177,91.76055797563568,86.14522621712709,85.21150157109074,87.64131445842195,169.95587662684687,122.3315167894194,152.00328943809075,54.00925846556311,18.027756377319943,8.0,31.016124838541646,128.39003076563228,not-chew
